lga_code16,solse_nwna_mnf_06_10,solse_nwna_mnf_11_15,solse_nwna_mnf_2016,solse_nwna_mnf_ns,solse_nwna_mnf_tot,solse_nwna_egwws_bf_91,solse_nwna_egwws_91_95,solse_nwna_egwws_96_00,solse_nwna_egwws_01_05,solse_nwna_egwws_06_10,solse_nwna_egwws_11_15,solse_nwna_egwws_2016,solse_nwna_egwws_ns,solse_nwna_egwws_tot,solse_nwna_const_bf_91,solse_nwna_const_91_95,solse_nwna_const_96_00,solse_nwna_const_01_05,solse_nwna_const_06_10,solse_nwna_const_11_15,solse_nwna_const_2016,solse_nwna_const_ns,solse_nwna_const_tot,solse_nwna_wst_bf_91,solse_nwna_wst_91_95,solse_nwna_wst_96_00,solse_nwna_wst_01_05,solse_nwna_wst_06_10,solse_nwna_wst_11_15,solse_nwna_wst_2016,solse_nwna_wst_ns,solse_nwna_wst_tot,solse_nwna_rett_bf_91,solse_nwna_rett_91_95,solse_nwna_rett_96_00,solse_nwna_rett_01_05,solse_nwna_rett_06_10,solse_nwna_rett_11_15,solse_nwna_rett_2016,solse_nwna_rett_ns,solse_nwna_rett_tot,solse_nwna_acfd_bf_91,solse_nwna_acfd_91_95,solse_nwna_acfd_96_00,solse_nwna_acfd_01_05,solse_nwna_acfd_06_10,solse_nwna_acfd_11_15,solse_nwna_acfd_2016,solse_nwna_acfd_ns,solse_nwna_acfd_tot,solse_nwna_tpw_bf_91,solse_nwna_tpw_91_95,solse_nwna_tpw_96_00,solse_nwna_tpw_01_05,solse_nwna_tpw_06_10,solse_nwna_tpw_11_15,solse_nwna_tpw_2016,solse_nwna_tpw_ns,solse_nwna_tpw_tot,solse_nwna_imt_bf_91,solse_nwna_imt_91_95,solse_nwna_imt_96_00,solse_nwna_imt_01_05,solse_nwna_imt_06_10,solse_nwna_imt_11_15,solse_nwna_imt_2016,solse_nwna_imt_ns,solse_nwna_imt_tot,solse_nwna_finins_bf_91,solse_nwna_finins_91_95,solse_nwna_finins_96_00,solse_nwna_finins_01_05,solse_nwna_finins_06_10,solse_nwna_finins_11_15,solse_nwna_finins_2016,solse_nwna_finins_ns,solse_nwna_finins_tot,solse_nwna_rhre_bf_91,solse_nwna_rhre_91_95,solse_nwna_rhre_96_00,solse_nwna_rhre_01_05,solse_nwna_rhre_06_10,solse_nwna_rhre_11_15,solse_nwna_rhre_2016,solse_nwna_rhre_ns,solse_nwna_rhre_tot,solse_nwna_prosts_bf_91,solse_nwna_prosts_91_95,solse_nwna_prosts_96_00,solse_nwna_prosts_01_05,solse_nwna_prosts_06_10,solse_nwna_prosts_11_15,solse_nwna_prosts_2016,solse_nwna_prosts_ns,solse_nwna_prosts_tot,solse_nwna_adsup_bf_91,solse_nwna_adsup_91_95,solse_nwna_adsup_96_00,solse_nwna_adsup_01_05,solse_nwna_adsup_06_10,solse_nwna_adsup_11_15,solse_nwna_adsup_2016,solse_nwna_adsup_ns,solse_nwna_adsup_tot,solse_nwna_pubas_bf_91,solse_nwna_pubas_91_95,solse_nwna_pubas_96_00,solse_nwna_pubas_01_05,solse_nwna_pubas_06_10,solse_nwna_pubas_11_15,solse_nwna_pubas_2016,solse_nwna_pubas_ns,solse_nwna_pubas_tot,solse_nwna_edtrn_bf_91,solse_nwna_edtrn_91_95,solse_nwna_edtrn_96_00,solse_nwna_edtrn_01_05,solse_nwna_edtrn_06_10,solse_nwna_edtrn_11_15,solse_nwna_edtrn_2016,solse_nwna_edtrn_ns,solse_nwna_edtrn_tot,solse_nwna_hc_sa_bf_91,solse_nwna_hc_sa_91_95,solse_nwna_hc_sa_96_00,solse_nwna_hc_sa_01_05,solse_nwna_hc_sa_06_10,solse_nwna_hc_sa_11_15,solse_nwna_hc_sa_2016,solse_nwna_hc_sa_ns,solse_nwna_hc_sa_tot,solse_nwna_artsr_bf_91,solse_nwna_artsr_91_95,solse_nwna_artsr_96_00,solse_nwna_artsr_01_05,solse_nwna_artsr_06_10,solse_nwna_artsr_11_15,solse_nwna_artsr_2016,solse_nwna_artsr_ns,solse_nwna_artsr_tot,solse_nwna_othsvs_bf_91,solse_nwna_othsvs_91_95,solse_nwna_othsvs_96_00,solse_nwna_othsvs_01_05,solse_nwna_othsvs_06_10,solse_nwna_othsvs_11_15,solse_nwna_othsvs_2016,solse_nwna_othsvs_ns,solse_nwna_othsvs_tot,solse_nwna_idns_bf_91,solse_nwna_idns_91_95,solse_nwna_idns_96_00,solse_nwna_idns_01_05,solse_nwna_idns_06_10,solse_nwna_idns_11_15,solse_nwna_idns_2016,solse_nwna_idns_ns,solse_nwna_idns_tot,solse_nwna_tot_bf_91,solse_nwna_tot_91_95,solse_nwna_tot_96_00,solse_nwna_tot_01_05,solse_nwna_tot_06_10,solse_nwna_tot_11_15,solse_nwna_tot_2016,solse_nwna_tot_ns,solse_nwna_tot_tot,ns_agff_bf_91,ns_agff_91_95,ns_agff_96_00,ns_agff_01_05,ns_agff_06_10,ns_agff_11_15,ns_agff_2016,ns_agff_ns,ns_agff_tot,ns_min_bf_91,ns_min_91_95,ns_min_96_00,ns_min_01_05,ns_min_06_10,ns_min_11_15,ns_min_2016,ns_min_ns,ns_min_tot,ns_mnf_bf_91,ns_mnf_91_95,ns_mnf_96_00,ns_mnf_01_05,ns_mnf_06_10,ns_mnf_11_15,ns_mnf_2016,ns_mnf_ns,ns_mnf_tot,ns_egwws_bf_91,ns_egwws_91_95,ns_egwws_96_00,ns_egwws_01_05,ns_egwws_06_10,ns_egwws_11_15,lga_name16
24410,35,40,0,0,185,0,0,0,0,3,3,0,0,5,3,0,7,4,16,13,0,0,48,0,3,0,0,3,8,0,0,21,9,3,11,4,15,36,3,0,81,24,3,0,12,30,28,3,8,104,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,0,3,0,0,0,4,0,0,0,0,10,4,3,0,0,13,12,0,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,10,3,0,0,3,18,20,0,0,48,0,0,0,0,0,0,0,0,4,8,3,0,4,9,17,4,0,45,9,4,3,11,17,45,3,3,94,125,47,41,57,172,236,15,15,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,7,0,0,0,0,0,0,Maroondah (C)
24600,35,47,9,7,221,5,3,3,3,0,3,0,0,12,27,17,24,43,103,162,12,17,396,9,13,0,7,19,28,3,4,85,50,23,13,30,53,131,12,13,322,189,79,102,152,337,772,156,121,1904,29,8,5,3,8,25,3,5,88,3,3,5,3,5,8,3,0,40,24,11,10,4,20,23,0,3,93,7,0,3,4,20,28,8,3,85,32,9,6,13,37,57,11,10,165,87,23,28,30,104,167,38,23,497,21,4,8,3,11,3,0,0,47,9,3,7,12,22,22,5,3,86,45,9,10,24,41,69,7,9,212,23,13,12,17,15,15,0,0,99,26,11,13,22,42,85,10,16,221,73,25,34,47,121,228,48,69,651,708,270,303,442,993,1884,330,310,5228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,3,7,3,0,0,14,0,0,0,0,3,6,Melbourne (C)
24650,4,8,0,0,36,0,0,0,0,0,3,0,0,5,6,0,8,4,11,20,0,0,53,3,3,0,3,3,4,0,0,14,7,4,3,3,13,5,0,0,34,12,8,0,6,13,9,0,0,57,8,12,3,0,8,3,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,3,0,3,0,4,0,0,0,15,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,10,0,3,3,9,12,0,0,43,0,0,0,0,0,0,0,0,0,3,11,3,4,3,3,3,0,27,9,6,0,15,12,15,0,0,57,83,47,32,37,97,92,11,4,410,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Melton (C)
24780,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,13,9,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,11,3,3,21,13,3,13,8,20,43,30,36,170,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mildura (RC)
24850,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,3,0,0,4,0,3,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,3,0,5,6,10,18,6,5,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mitchell (S)
24900,3,14,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,10,4,4,0,5,18,43,3,3,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Moira (S)
24970,57,58,3,6,372,0,0,0,0,0,0,0,0,3,23,4,16,21,51,80,5,0,208,20,12,13,12,34,58,0,0,148,40,16,10,8,46,111,0,4,240,72,25,19,45,68,140,13,16,407,15,11,5,8,17,31,0,7,95,0,0,0,0,3,0,0,0,9,0,0,0,0,0,5,0,0,9,0,3,3,3,9,8,0,3,31,14,3,5,3,15,24,3,0,69,37,10,19,11,41,47,3,3,179,3,0,3,0,3,3,0,0,8,10,3,9,6,16,17,0,4,68,28,14,10,24,28,26,3,3,137,0,0,0,0,0,0,0,0,3,18,13,6,14,34,43,10,3,134,59,15,24,36,52,117,6,26,337,487,173,189,234,482,769,53,84,2468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,3,3,0,0,3,16,0,0,0,0,0,0,Monash (C)
25060,5,8,0,0,47,0,0,0,0,0,0,0,0,0,11,3,6,3,10,19,0,0,58,3,3,0,3,0,0,0,0,9,19,5,3,4,8,19,0,4,63,28,17,12,16,22,49,6,13,158,8,3,5,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,4,5,12,3,0,3,4,4,0,0,25,10,0,0,0,0,0,0,0,10,0,5,5,4,0,3,0,0,12,24,11,6,3,16,15,0,3,71,3,0,0,0,0,0,0,0,3,8,4,3,8,20,15,0,0,58,13,0,3,3,17,27,0,4,73,168,56,42,42,105,163,6,27,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Moonee Valley (C)
25150,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,7,19,6,10,7,24,29,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Moorabool (S)
25250,28,36,0,0,221,0,0,0,0,3,0,0,0,3,13,0,5,10,15,37,4,0,88,3,3,3,0,3,12,0,0,27,34,9,7,7,14,32,0,3,112,30,14,9,13,23,38,9,0,131,15,0,0,0,3,3,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,3,0,0,3,9,0,0,15,11,4,3,0,4,13,3,3,40,8,0,0,0,0,3,0,0,14,3,3,6,0,5,3,0,0,16,18,6,13,5,15,19,0,7,80,0,0,0,0,0,0,0,0,3,25,9,3,0,16,16,0,0,68,38,16,11,8,18,32,3,9,138,285,99,85,68,159,246,21,31,999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Moreland (C)
25340,13,17,0,3,81,0,0,0,0,0,0,0,0,0,3,0,0,0,3,10,0,0,24,0,0,0,0,0,0,0,0,3,3,0,3,0,3,10,0,0,19,9,6,4,5,10,12,0,3,53,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,10,0,4,3,0,4,5,0,0,20,39,27,20,33,51,94,4,15,281,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,Mornington Peninsula (S)
17100,30,26,0,0,177,3,0,0,0,3,3,0,0,3,31,13,20,24,37,51,6,5,185,35,8,10,13,17,28,0,0,102,44,18,15,19,16,28,3,3,148,24,9,15,16,23,29,5,8,128,74,11,18,12,13,25,0,3,160,0,0,0,0,4,0,0,0,7,4,0,3,0,4,4,0,0,11,0,0,0,4,4,3,0,0,16,7,0,3,10,4,6,0,0,29,20,9,22,15,27,41,7,3,134,0,0,0,0,0,0,0,0,4,7,0,0,4,3,4,0,3,20,5,4,8,14,14,12,0,0,58,0,0,0,0,3,0,0,0,4,13,4,6,12,11,13,3,0,59,37,17,21,25,49,61,3,16,225,368,110,167,166,273,333,31,50,1499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,Strathfield (A)
17150,19,23,0,5,131,0,0,0,0,0,3,0,0,3,25,5,11,17,9,27,0,0,101,3,3,3,0,0,3,0,0,13,22,13,8,12,22,18,4,0,94,64,18,18,26,31,71,11,10,254,6,3,3,3,0,3,0,0,23,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,6,0,0,3,0,10,0,0,21,19,3,10,5,8,23,0,6,83,4,0,0,0,0,0,0,0,8,0,0,0,3,6,0,0,0,10,19,3,10,13,15,19,0,0,86,0,0,0,0,0,0,0,0,3,13,6,0,10,14,23,0,0,75,23,9,15,10,10,26,4,12,106,256,88,101,116,156,254,24,32,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,12,0,0,0,0,0,0,Sutherland Shire (A)
17200,42,64,7,9,326,3,0,0,3,3,7,0,0,12,78,38,62,66,95,184,33,24,578,65,11,18,23,30,42,3,5,195,156,66,74,56,118,189,23,23,702,378,143,211,235,449,1060,170,180,2824,110,20,26,18,24,36,6,8,251,12,17,7,9,20,33,0,3,100,49,12,17,16,44,41,6,13,203,17,4,17,21,33,55,7,9,163,40,22,32,29,59,111,7,6,297,109,46,87,88,191,360,84,58,1013,29,4,9,3,8,15,8,8,76,25,14,18,22,27,42,3,16,166,80,34,44,36,57,121,10,11,397,36,9,23,12,12,17,0,9,120,83,27,46,42,79,137,11,10,442,157,52,91,115,197,449,77,119,1264,1517,571,818,828,1483,2975,463,512,9168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,9,0,0,0,0,0,0,Sydney (C)
17310,8,50,5,15,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,8,8,44,0,0,0,0,0,0,4,0,13,5,0,4,5,3,6,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,10,0,0,11,6,0,3,5,21,105,34,49,233,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,Tamworth Regional (A)
17350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temora (A)
17400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tenterfield (A)
22310,10,5,0,0,63,0,0,0,0,0,0,0,0,0,10,3,6,10,20,26,0,3,73,3,0,0,0,3,7,0,0,18,6,9,7,6,16,37,4,3,92,43,9,12,13,32,68,8,16,199,7,3,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,9,4,0,0,21,3,0,3,0,7,18,0,0,32,4,0,0,0,0,0,0,0,7,3,0,0,8,6,16,0,0,28,4,10,3,9,11,15,0,0,45,0,0,0,0,0,0,0,0,5,15,3,4,5,9,13,0,0,48,13,7,10,3,15,21,3,4,62,135,43,49,65,139,243,21,21,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Glen Eira (C)
22410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Glenelg (S)
22490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Golden Plains (S)
22620,45,55,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,3,0,0,3,3,0,0,0,5,8,0,0,10,3,0,3,0,14,8,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,7,16,0,3,35,14,3,3,11,97,115,5,8,255,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,Greater Bendigo (C)
22670,273,274,10,27,1476,3,3,9,0,3,11,0,0,24,38,25,25,29,50,105,5,7,280,49,25,25,23,45,66,0,5,239,91,53,43,31,51,86,0,9,375,77,31,28,33,41,76,6,7,301,41,16,16,12,25,33,3,3,155,0,0,0,0,0,3,0,0,3,6,0,0,0,0,3,0,0,11,3,3,0,3,0,5,0,0,14,8,3,3,4,8,12,0,3,38,36,17,14,17,55,55,3,3,199,4,0,0,0,3,4,0,0,11,9,9,3,9,9,8,0,0,46,36,17,18,31,69,43,0,0,212,4,0,0,0,0,0,0,0,4,50,23,13,14,37,56,0,3,196,101,52,39,72,115,182,15,25,598,904,481,396,486,802,1032,40,98,4247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,5,8,4,0,5,39,0,0,0,0,0,0,Greater Dandenong (C)
22750,21,25,0,0,71,0,0,0,0,0,0,0,0,0,4,0,0,0,8,11,0,0,24,0,0,3,0,8,0,0,0,16,5,3,3,4,16,15,0,3,50,15,5,4,12,22,33,6,0,97,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,7,0,0,0,5,4,0,0,19,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,6,4,0,4,15,9,0,0,40,3,0,0,0,0,0,0,0,3,0,0,0,0,11,6,0,0,21,6,0,6,0,18,17,0,0,54,82,21,42,33,144,150,5,5,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,Greater Geelong (C)
25430,10,26,6,17,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,3,0,0,0,25,36,6,20,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,Mount Alexander (S)
25490,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,11,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Moyne (S)
25620,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Murrindindi (S)
25710,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,10,7,0,0,0,10,8,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,3,3,0,0,14,19,9,3,3,20,21,3,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nillumbik (S)
