lga_code_2016,earners_persons_2010_11,earners_persons_2011_12,earners_persons_2012_13,earners_persons_2013_14,earners_persons_2014_15,median_age_of_earners_years_2010_11,median_age_of_earners_years_2011_12,median_age_of_earners_years_2012_13,median_age_of_earners_years_2013_14,median_age_of_earners_years_2014_15,income_aud_2010_11,income_aud_2011_12,income_aud_2012_13,income_aud_2013_14,income_aud_2014_15,median_aud_2010_11,median_aud_2011_12,median_aud_2012_13,median_aud_2013_14,median_aud_2014_15,mean_aud_2010_11,mean_aud_2011_12,mean_aud_2012_13,mean_aud_2013_14,mean_aud_2014_15,lga_name16
47490,1198.0,1209.0,1229.0,1236.0,1268.0,48.0,48.0,48.0,49.0,49.0,67437298.0,62091818.0,54668010.0,61487697.0,69182501.0,38338.0,38101.0,34932.0,39508.0,42221.0,56292.0,51358.0,44482.0,49747.0,54560.0,Streaky Bay (DC)
47630,4169.0,4112.0,4160.0,4330.0,4380.0,44.0,45.0,45.0,44.0,45.0,164666830.0,162036099.0,168467518.0,191758094.0,184044377.0,35600.0,36348.0,36511.0,38873.0,38451.0,39498.0,39406.0,40497.0,44286.0,42019.0,Tatiara (DC)
47700,56403.0,56438.0,55993.0,56616.0,57020.0,43.0,44.0,44.0,44.0,44.0,2651139125.0,2782217192.0,2869706518.0,2972376380.0,3046268758.0,42034.0,43921.0,45471.0,46575.0,47480.0,47004.0,49297.0,51251.0,52501.0,53425.0,Tea Tree Gully (C)
47800,2912.0,2895.0,2840.0,2825.0,2853.0,47.0,47.0,48.0,48.0,49.0,118681379.0,114326244.0,115497992.0,114396256.0,120862263.0,33081.0,32388.0,34114.0,34557.0,36397.0,40756.0,39491.0,40668.0,40494.0,42363.0,The Coorong (DC)
47910,1335.0,1366.0,1349.0,1343.0,1381.0,49.0,49.0,49.0,49.0,49.0,62505737.0,61694761.0,61168617.0,64832147.0,66470778.0,35105.0,37140.0,36722.0,37264.0,36979.0,46821.0,45165.0,45344.0,48274.0,48132.0,Tumby Bay (DC)
37570,82.0,79.0,76.0,88.0,85.0,40.0,39.0,39.0,40.0,42.0,2713909.0,2648140.0,2618630.0,3357710.0,3498086.0,28832.0,32180.0,28571.0,30397.0,32882.0,33096.0,33521.0,34456.0,38156.0,41154.0,Wujal Wujal (S)
37600,410.0,440.0,418.0,426.0,458.0,40.0,39.0,39.0,40.0,39.0,14079354.0,15097703.0,16478918.0,16775746.0,18412559.0,31510.0,32044.0,36514.0,36990.0,38547.0,34340.0,34313.0,39423.0,39380.0,40202.0,Yarrabah (S)
50980,7353.0,7570.0,8041.0,8293.0,8478.0,38.0,38.0,38.0,38.0,38.0,406951806.0,455705317.0,507798453.0,533311508.0,548286091.0,46755.0,50692.0,52737.0,54305.0,55085.0,55345.0,60199.0,63151.0,64309.0,64672.0,Broome (S)
40070,12231.0,12211.0,12275.0,12224.0,12608.0,37.0,38.0,38.0,38.0,38.0,789866451.0,822132742.0,878481403.0,898910284.0,943623815.0,42329.0,44706.0,47678.0,49541.0,49502.0,64579.0,67327.0,71567.0,73537.0,74843.0,Adelaide (C)
40120,24019.0,24084.0,23983.0,24222.0,24605.0,47.0,47.0,48.0,48.0,48.0,1386427431.0,1444072377.0,1492912476.0,1559368687.0,1627884628.0,43177.0,45256.0,46840.0,48035.0,49370.0,57722.0,59960.0,62249.0,64378.0,66161.0,Adelaide Hills (DC)
40220,12291.0,12613.0,12685.0,12963.0,13324.0,48.0,49.0,50.0,50.0,50.0,474881714.0,515259342.0,539318556.0,571955479.0,602511195.0,32301.0,34092.0,35168.0,36414.0,37300.0,38637.0,40851.0,42516.0,44122.0,45220.0,Alexandrina (DC)
40250,172.0,221.0,198.0,163.0,162.0,39.0,40.0,38.0,39.0,40.0,5120253.0,6581740.0,7434987.0,7050851.0,6369044.0,20259.0,20401.0,28287.0,30388.0,24186.0,29769.0,29782.0,37550.0,43257.0,39315.0,Anangu Pitjantjatjara (AC)
40310,13097.0,13146.0,13079.0,13169.0,13457.0,45.0,45.0,46.0,46.0,46.0,605677773.0,631383332.0,650484781.0,690496977.0,708991080.0,39664.0,41413.0,42905.0,44401.0,44779.0,46246.0,48029.0,49735.0,52434.0,52686.0,Barossa (DC)
40430,1116.0,1172.0,1164.0,1152.0,1166.0,50.0,51.0,51.0,52.0,53.0,58174629.0,55872499.0,54319274.0,65412713.0,76149253.0,37752.0,38168.0,37375.0,41433.0,45171.0,52128.0,47673.0,46666.0,56782.0,65308.0,Barunga West (DC)
40520,5456.0,5423.0,5490.0,5448.0,5469.0,45.0,45.0,46.0,46.0,46.0,205989061.0,220271830.0,234195935.0,243742949.0,246196143.0,33147.0,35545.0,37867.0,39048.0,39851.0,37755.0,40618.0,42659.0,44740.0,45017.0,Berri and Barmera (DC)
51540,3086.0,3101.0,3279.0,3253.0,3208.0,42.0,41.0,41.0,41.0,42.0,148739649.0,164774763.0,173516580.0,175534599.0,180379060.0,38859.0,42101.0,41462.0,42884.0,44155.0,48198.0,53136.0,52918.0,53961.0,56228.0,Carnarvon (S)
51610,566.0,613.0,617.0,659.0,708.0,46.0,45.0,46.0,47.0,46.0,32502922.0,36914988.0,41184083.0,40834264.0,47119020.0,46594.0,51895.0,54346.0,50309.0,54065.0,57426.0,60220.0,66749.0,61964.0,66552.0,Chapman Valley (S)
40700,27390.0,27846.0,27984.0,28261.0,28764.0,49.0,49.0,49.0,50.0,49.0,2055605135.0,2152898231.0,2232991270.0,2366705572.0,2422380590.0,47878.0,50183.0,52100.0,53993.0,54195.0,75049.0,77314.0,79795.0,83745.0,84216.0,Burnside (C)
40910,26962.0,27123.0,27587.0,27915.0,28347.0,43.0,43.0,44.0,44.0,44.0,1253646191.0,1316041259.0,1388105035.0,1466145739.0,1508108534.0,39284.0,41075.0,42625.0,44105.0,44983.0,46497.0,48521.0,50317.0,52522.0,53202.0,Campbelltown (C) (SA)
41190,1061.0,1071.0,1054.0,1030.0,1026.0,47.0,47.0,47.0,48.0,49.0,59999527.0,57270750.0,45612887.0,52934941.0,58043587.0,42768.0,42578.0,35837.0,43602.0,47042.0,56550.0,53474.0,43276.0,51393.0,56573.0,Cleve (DC)
41330,751.0,771.0,779.0,776.0,755.0,46.0,45.0,45.0,46.0,45.0,30554268.0,35381336.0,35674367.0,35417003.0,34817417.0,33710.0,39636.0,41005.0,41378.0,40044.0,40685.0,45890.0,45795.0,45640.0,46116.0,Coober Pedy (DC)
41830,988.0,976.0,1005.0,955.0,940.0,46.0,48.0,47.0,49.0,49.0,46515842.0,50048633.0,51227789.0,49747581.0,51805265.0,38818.0,43002.0,41426.0,43268.0,46689.0,47081.0,51279.0,50973.0,52092.0,55112.0,Flinders Ranges (DC)
41960,678.0,696.0,705.0,697.0,719.0,46.0,47.0,46.0,47.0,48.0,34140694.0,34721468.0,37036587.0,39168469.0,38933978.0,37733.0,39061.0,40477.0,40564.0,39139.0,50355.0,49887.0,52534.0,56196.0,54150.0,Franklin Harbour (DC)
42030,11058.0,11108.0,11062.0,11328.0,11731.0,43.0,44.0,44.0,44.0,44.0,492940862.0,523570087.0,542684714.0,571258051.0,601505949.0,39645.0,41468.0,43234.0,44882.0,45358.0,44578.0,47135.0,49058.0,50429.0,51275.0,Gawler (T)
42110,2077.0,2083.0,2034.0,2098.0,2069.0,48.0,48.0,49.0,49.0,50.0,82835144.0,84496372.0,75226578.0,88608907.0,93124657.0,33023.0,35112.0,31613.0,34178.0,37129.0,39882.0,40565.0,36985.0,42235.0,45010.0,Goyder (DC)
42250,2981.0,3042.0,3058.0,3153.0,3422.0,44.0,45.0,45.0,45.0,46.0,131237842.0,139964297.0,144570809.0,204186508.0,188049563.0,37317.0,39520.0,39488.0,41663.0,44212.0,44025.0,46011.0,47276.0,64759.0,54953.0,Grant (DC)
52730,3026.0,3092.0,3186.0,3304.0,3379.0,49.0,50.0,50.0,51.0,51.0,114931554.0,129616975.0,141567131.0,152342463.0,160298220.0,27996.0,30118.0,31503.0,32673.0,33988.0,37981.0,41920.0,44434.0,46108.0,47440.0,Denmark (S)
52800,2183.0,2336.0,2505.0,2579.0,2616.0,38.0,38.0,39.0,39.0,39.0,105363996.0,124368103.0,141534982.0,148369256.0,143766159.0,40695.0,45449.0,48830.0,48605.0,47066.0,48266.0,53240.0,56501.0,57530.0,54956.0,Derby-West Kimberley (S)
52870,3158.0,3214.0,3311.0,3369.0,3469.0,46.0,47.0,47.0,48.0,48.0,145402742.0,158498569.0,170283473.0,178328634.0,186532719.0,34160.0,37017.0,37996.0,38613.0,39171.0,46043.0,49315.0,51430.0,52932.0,53771.0,Donnybrook-Balingup (S)
42600,21909.0,22033.0,22272.0,22335.0,22818.0,47.0,47.0,48.0,48.0,48.0,1277035640.0,1339042036.0,1408047054.0,1463285012.0,1512933783.0,43685.0,45969.0,47519.0,49298.0,50396.0,58288.0,60774.0,63221.0,65515.0,66304.0,Holdfast Bay (C)
42750,2601.0,2663.0,2683.0,2682.0,2697.0,49.0,49.0,50.0,51.0,51.0,95899476.0,102997208.0,96452262.0,104803673.0,106088633.0,30060.0,32107.0,28866.0,32192.0,32102.0,36870.0,38677.0,35949.0,39077.0,39336.0,Kangaroo Island (DC)
43080,548.0,569.0,561.0,568.0,576.0,49.0,50.0,50.0,50.0,50.0,27058759.0,20629771.0,18210585.0,18246534.0,23290148.0,33867.0,30202.0,29234.0,27341.0,35257.0,49377.0,36256.0,32461.0,32124.0,40434.0,Karoonda East Murray (DC)
43220,632.0,635.0,610.0,611.0,611.0,47.0,48.0,48.0,48.0,48.0,45457384.0,36308194.0,28703047.0,33393964.0,39358479.0,48128.0,44780.0,36740.0,46090.0,49754.0,71926.0,57178.0,47054.0,54655.0,64416.0,Kimba (DC)
43360,1167.0,1173.0,1186.0,1196.0,1235.0,48.0,49.0,50.0,50.0,50.0,49976506.0,52156842.0,48251817.0,53413489.0,60222863.0,35019.0,36570.0,35758.0,39026.0,40460.0,42825.0,44464.0,40685.0,44660.0,48763.0,Kingston (DC) (SA)
43650,7428.0,7642.0,7822.0,8037.0,8201.0,43.0,44.0,45.0,45.0,45.0,340760654.0,378619063.0,392947012.0,422000725.0,439483905.0,40524.0,43581.0,44957.0,45652.0,47111.0,45875.0,49544.0,50236.0,52507.0,53589.0,Light (RegC)
43710,2314.0,2376.0,2523.0,2656.0,2838.0,45.0,46.0,46.0,46.0,46.0,115511514.0,123399643.0,137435329.0,143302701.0,145124351.0,37868.0,42562.0,42466.0,42535.0,42302.0,49919.0,51936.0,54473.0,53954.0,51136.0,Lower Eyre Peninsula (DC)
43790,6194.0,6130.0,6194.0,6216.0,6274.0,45.0,45.0,46.0,46.0,46.0,243245838.0,242590187.0,255205285.0,271077781.0,285324019.0,33190.0,35308.0,36187.0,37280.0,37592.0,39271.0,39574.0,41202.0,43610.0,45477.0,Loxton Waikerie (DC)
43920,4406.0,4463.0,4501.0,4633.0,4675.0,44.0,44.0,44.0,45.0,45.0,197694751.0,211847013.0,218361944.0,235324427.0,261138124.0,40067.0,41748.0,43153.0,44898.0,46510.0,44869.0,47467.0,48514.0,50793.0,55858.0,Mallala (DC)
55460,1809.0,1788.0,1799.0,1812.0,1866.0,43.0,44.0,44.0,45.0,45.0,89857184.0,96776177.0,91431920.0,109174288.0,123224162.0,42732.0,45924.0,45833.0,50395.0,51266.0,49672.0,54125.0,50824.0,60251.0,66037.0,Merredin (S)
44000,,,,,,,,,,,,,,,,,,,,,,,,,,Maralinga Tjarutja (AC)
44060,47092.0,47833.0,48308.0,48726.0,49658.0,42.0,42.0,42.0,42.0,42.0,2149560323.0,2296681720.0,2435471039.0,2542120212.0,2636804217.0,40736.0,42330.0,44445.0,45836.0,46762.0,45646.0,48015.0,50415.0,52172.0,53099.0,Marion (C)
44210,3781.0,3890.0,3860.0,3952.0,4053.0,48.0,48.0,49.0,49.0,50.0,144257609.0,149144038.0,150339053.0,156620099.0,170997155.0,31741.0,32873.0,33100.0,33642.0,36046.0,38153.0,38340.0,38948.0,39631.0,42190.0,Mid Murray (DC)
44340,38553.0,38751.0,38907.0,39381.0,39872.0,46.0,46.0,46.0,46.0,46.0,2205102059.0,2325601696.0,2427836403.0,2533137083.0,2603823662.0,43506.0,45744.0,48027.0,49136.0,50104.0,57197.0,60014.0,62401.0,64324.0,65305.0,Mitcham (C)
44550,17121.0,17410.0,17718.0,18190.0,18736.0,43.0,44.0,44.0,44.0,44.0,808691770.0,861994068.0,920775527.0,982730552.0,1022436453.0,39591.0,41348.0,43255.0,44987.0,45558.0,47234.0,49511.0,51968.0,54026.0,54571.0,Mount Barker (DC)
44620,15255.0,15073.0,14935.0,14914.0,15052.0,43.0,44.0,44.0,45.0,44.0,664178109.0,694522283.0,705221149.0,733131445.0,747113376.0,38540.0,40408.0,41574.0,42884.0,43507.0,43538.0,46077.0,47219.0,49157.0,49635.0,Mount Gambier (C)
44830,1384.0,1368.0,1346.0,1384.0,1432.0,50.0,51.0,52.0,52.0,52.0,64317029.0,58317752.0,54106158.0,67935756.0,71823708.0,34417.0,33499.0,31247.0,38170.0,39143.0,46472.0,42630.0,40198.0,49087.0,50156.0,Mount Remarkable (DC)
45040,9854.0,9893.0,9880.0,10016.0,10442.0,43.0,43.0,44.0,44.0,44.0,365605828.0,388390099.0,403997275.0,421126949.0,442956463.0,34271.0,35893.0,37065.0,38059.0,38028.0,37102.0,39259.0,40890.0,42045.0,42421.0,Murray Bridge (RC)
45090,5320.0,5347.0,5341.0,5388.0,5496.0,44.0,44.0,44.0,44.0,45.0,224997502.0,236568860.0,226786252.0,246448343.0,277692506.0,36348.0,37408.0,37158.0,39201.0,41435.0,42293.0,44243.0,42461.0,45740.0,50526.0,Naracoorte and Lucindale (DC)
45120,2403.0,2428.0,2390.0,2431.0,2439.0,48.0,49.0,49.0,49.0,49.0,118425566.0,114694792.0,106235151.0,122979489.0,130850255.0,39148.0,37800.0,36659.0,41362.0,41795.0,49282.0,47238.0,44450.0,50588.0,53649.0,Northern Areas (DC)
45290,20695.0,20610.0,20749.0,20991.0,21366.0,42.0,42.0,43.0,43.0,43.0,1244075346.0,1304148477.0,1361185734.0,1422630811.0,1472090880.0,43560.0,46350.0,48165.0,49462.0,50383.0,60115.0,63277.0,65602.0,67773.0,68899.0,Norwood Payneham St Peters (C)
45340,87956.0,87819.0,87567.0,88810.0,90235.0,42.0,43.0,43.0,43.0,44.0,3835242194.0,4019073035.0,4191086361.0,4349228876.0,4495018123.0,39326.0,40876.0,42616.0,43582.0,44339.0,43604.0,45765.0,47861.0,48972.0,49815.0,Onkaparinga (C)
45400,533.0,547.0,543.0,547.0,539.0,51.0,51.0,52.0,52.0,52.0,26135784.0,23479650.0,18820274.0,23463758.0,26390644.0,37971.0,35245.0,28858.0,34991.0,41030.0,49035.0,42924.0,34660.0,42895.0,48962.0,Orroroo/Carrieton (DC)
45540,704.0,692.0,662.0,666.0,678.0,51.0,51.0,52.0,53.0,52.0,26699810.0,27556316.0,25423709.0,27740214.0,27987482.0,33434.0,33347.0,33620.0,35108.0,33498.0,37926.0,39821.0,38404.0,41652.0,41279.0,Peterborough (DC)
45680,35202.0,35749.0,35813.0,36772.0,37942.0,39.0,39.0,39.0,39.0,39.0,1422065538.0,1529068200.0,1590093442.0,1678788411.0,1758760307.0,38121.0,40216.0,41538.0,42542.0,43132.0,40397.0,42772.0,44400.0,45654.0,46354.0,Playford (C)
45890,56562.0,57120.0,58007.0,59263.0,61129.0,39.0,40.0,40.0,40.0,40.0,2517837288.0,2680095977.0,2852390796.0,2985819736.0,3129971031.0,39834.0,41890.0,43596.0,44658.0,45339.0,44515.0,46920.0,49173.0,50383.0,51203.0,Port Adelaide Enfield (C)
46090,7051.0,7017.0,6940.0,6967.0,6858.0,43.0,43.0,44.0,44.0,44.0,350270428.0,374106775.0,380154007.0,390758955.0,391591982.0,43595.0,46681.0,47200.0,47823.0,48908.0,49677.0,53314.0,54777.0,56087.0,57100.0,Port Augusta (C)
46300,8282.0,8301.0,8214.0,8151.0,8043.0,42.0,43.0,43.0,44.0,44.0,386471646.0,408928020.0,419683509.0,426498952.0,432000252.0,38417.0,40960.0,42332.0,42920.0,44032.0,46664.0,49263.0,51094.0,52325.0,53711.0,Port Lincoln (C)
46450,7927.0,7911.0,7779.0,7808.0,7919.0,44.0,44.0,45.0,45.0,45.0,363229583.0,375273353.0,385514827.0,395192803.0,418420006.0,37814.0,40233.0,41659.0,42867.0,44418.0,45822.0,47437.0,49558.0,50614.0,52837.0,Port Pirie City and Dists (M)
46510,11797.0,11917.0,11966.0,12198.0,12478.0,40.0,41.0,41.0,42.0,42.0,662159887.0,703096788.0,727232253.0,774776520.0,801466174.0,44844.0,47137.0,48707.0,50679.0,51884.0,56130.0,58999.0,60775.0,63517.0,64230.0,Prospect (C)
46670,5002.0,5070.0,5094.0,5116.0,5251.0,44.0,44.0,44.0,44.0,44.0,177437257.0,192547674.0,199861450.0,211583131.0,225551936.0,31600.0,34447.0,34452.0,36303.0,37277.0,35473.0,37978.0,39235.0,41357.0,42954.0,Renmark Paringa (DC)
46860,835.0,841.0,864.0,861.0,886.0,47.0,48.0,49.0,50.0,50.0,30390719.0,34979535.0,33568553.0,38286647.0,42418441.0,27335.0,31346.0,30379.0,33847.0,37223.0,36396.0,41593.0,38852.0,44468.0,47876.0,Robe (DC)
46970,2551.0,2731.0,2599.0,2599.0,2497.0,34.0,34.0,35.0,35.0,36.0,186843840.0,229777765.0,239561327.0,239138817.0,236269288.0,68949.0,78501.0,85970.0,84723.0,86357.0,73243.0,84137.0,92174.0,92012.0,94621.0,Roxby Downs (M)
47980,22839.0,22962.0,22993.0,23145.0,23660.0,44.0,44.0,44.0,45.0,45.0,1593130488.0,1668959533.0,1723847298.0,1797742353.0,1872560131.0,48213.0,50620.0,52588.0,53739.0,54713.0,69755.0,72684.0,74973.0,77673.0,79145.0,Unley (C)
48050,7102.0,7106.0,7132.0,7139.0,7196.0,53.0,53.0,53.0,54.0,54.0,261130664.0,270015196.0,277894032.0,292117695.0,302173202.0,28728.0,30137.0,30845.0,31463.0,32299.0,36769.0,37998.0,38964.0,40919.0,41992.0,Victor Harbor (C)
48130,3370.0,3379.0,3419.0,3458.0,3540.0,46.0,46.0,47.0,46.0,46.0,152939931.0,156021643.0,157955030.0,171152081.0,186956762.0,38620.0,38992.0,39900.0,40793.0,42798.0,45383.0,46174.0,46199.0,49495.0,52813.0,Wakefield (DC)
51960,1863.0,1926.0,1864.0,1736.0,1747.0,38.0,39.0,40.0,41.0,41.0,129841474.0,142902601.0,146248389.0,135435175.0,136637898.0,61865.0,68424.0,69600.0,70274.0,70346.0,69695.0,74197.0,78459.0,78016.0,78213.0,Coolgardie (S)
52030,580.0,604.0,593.0,567.0,581.0,50.0,50.0,51.0,52.0,51.0,29594229.0,31043388.0,36541545.0,33542974.0,34390965.0,36960.0,40402.0,43745.0,43402.0,40847.0,51025.0,51396.0,61621.0,59159.0,59193.0,Coorow (S)
48260,4368.0,4455.0,4482.0,4592.0,4689.0,49.0,49.0,49.0,49.0,49.0,365743550.0,387590173.0,412232179.0,454626851.0,474931198.0,49078.0,51941.0,55060.0,56640.0,58744.0,83732.0,87001.0,91975.0,99004.0,101286.0,Walkerville (M)
48340,6454.0,6404.0,6306.0,6285.0,6285.0,45.0,46.0,46.0,47.0,47.0,290930629.0,305673772.0,277517857.0,302302464.0,322108953.0,37460.0,38681.0,37034.0,39896.0,42008.0,45078.0,47732.0,44009.0,48099.0,51250.0,Wattle Range (DC)
48410,31173.0,31519.0,31773.0,32370.0,33026.0,40.0,40.0,40.0,41.0,41.0,1447580683.0,1555957602.0,1632139726.0,1704338010.0,1772057822.0,39873.0,42081.0,43602.0,44777.0,45577.0,46437.0,49366.0,51369.0,52652.0,53656.0,West Torrens (C)
48540,10365.0,10420.0,10426.0,10421.0,10328.0,41.0,41.0,42.0,42.0,43.0,542333829.0,594289439.0,642249273.0,647411118.0,650887031.0,45300.0,49600.0,52493.0,53716.0,53605.0,52324.0,57034.0,61601.0,62126.0,63022.0,Whyalla (C)
48640,770.0,767.0,776.0,780.0,799.0,44.0,43.0,45.0,45.0,45.0,56079943.0,46460549.0,43870060.0,44667172.0,49335488.0,47115.0,43931.0,47095.0,45492.0,50310.0,72831.0,60574.0,56534.0,57266.0,61747.0,Wudinna (DC)
48750,2349.0,2391.0,2376.0,2482.0,2557.0,51.0,52.0,52.0,53.0,52.0,87673533.0,96249066.0,95572789.0,105186482.0,110542236.0,30262.0,32117.0,32795.0,34675.0,34432.0,37324.0,40255.0,40224.0,42380.0,43231.0,Yankalilla (DC)
48830,5456.0,5432.0,5399.0,5428.0,5497.0,51.0,51.0,51.0,52.0,52.0,238638291.0,243240198.0,238883601.0,255433505.0,278216260.0,33051.0,34122.0,34519.0,36252.0,36935.0,43739.0,44779.0,44246.0,47058.0,50612.0,Yorke Peninsula (DC)
49399,1490.0,1550.0,1460.0,1333.0,1344.0,44.0,44.0,44.0,45.0,45.0,82028838.0,89253473.0,78136446.0,74216671.0,82619823.0,43339.0,47058.0,42714.0,44974.0,46039.0,55053.0,57583.0,53518.0,55676.0,61473.0,Unincorporated SA
50080,19543.0,19755.0,20125.0,20674.0,21288.0,45.0,46.0,46.0,46.0,46.0,860203480.0,936258294.0,1003065006.0,1076877847.0,1126946088.0,35956.0,38392.0,40386.0,41522.0,42537.0,44016.0,47393.0,49842.0,52089.0,52938.0,Albany (C)
50210,34346.0,36753.0,39023.0,40952.0,43259.0,40.0,40.0,39.0,39.0,39.0,1794372483.0,2090409269.0,2350372727.0,2520843046.0,2697343851.0,44647.0,48044.0,51093.0,52020.0,52831.0,52244.0,56877.0,60230.0,61556.0,62353.0,Armadale (C)
50250,3277.0,3366.0,3609.0,3753.0,3714.0,37.0,37.0,38.0,38.0,38.0,258656986.0,303625579.0,343837342.0,377556449.0,390747690.0,77310.0,85391.0,95024.0,99459.0,105009.0,78931.0,90204.0,95272.0,100601.0,105209.0,Ashburton (S)
50280,7931.0,8096.0,8560.0,8937.0,9341.0,42.0,42.0,42.0,43.0,43.0,333095790.0,371466185.0,412815089.0,448349434.0,487860407.0,33058.0,35609.0,35787.0,37610.0,38388.0,41999.0,45883.0,48226.0,50168.0,52228.0,Augusta-Margaret River (S)
50350,8244.0,8642.0,8973.0,9096.0,9188.0,41.0,41.0,41.0,41.0,41.0,448766250.0,509189410.0,565415954.0,583411738.0,597935740.0,46526.0,49931.0,52491.0,53683.0,54984.0,54435.0,58920.0,63013.0,64139.0,65078.0,Bassendean (T)
50420,36778.0,38548.0,40060.0,40669.0,41152.0,39.0,39.0,39.0,39.0,39.0,1981706548.0,2232952477.0,2477815455.0,2550256812.0,2604457759.0,44756.0,47785.0,50743.0,51848.0,52149.0,53883.0,57927.0,61853.0,62708.0,63289.0,Bayswater (C)
50490,20237.0,21602.0,22536.0,22808.0,23575.0,37.0,37.0,36.0,36.0,36.0,1082417283.0,1259790166.0,1397350664.0,1427794035.0,1484936695.0,45817.0,48812.0,51642.0,51797.0,52111.0,53487.0,58318.0,62005.0,62601.0,62988.0,Belmont (C)
50560,858.0,877.0,890.0,915.0,901.0,53.0,53.0,53.0,53.0,53.0,35036291.0,41746434.0,47167689.0,52781950.0,56731335.0,30789.0,34791.0,38466.0,40518.0,43799.0,40835.0,47601.0,52997.0,57685.0,62965.0,Beverley (S)
50630,855.0,938.0,967.0,986.0,1047.0,43.0,44.0,44.0,43.0,44.0,54605582.0,64946415.0,68581780.0,74952137.0,81171281.0,52370.0,62125.0,67010.0,68596.0,68409.0,63866.0,69239.0,70922.0,76016.0,77527.0,Boddington (S)
50770,933.0,972.0,959.0,974.0,993.0,48.0,48.0,49.0,50.0,50.0,40215491.0,43452897.0,40036877.0,44893745.0,51639942.0,32160.0,35422.0,30165.0,34069.0,39706.0,43103.0,44705.0,41749.0,46092.0,52004.0,Boyup Brook (S)
50840,2431.0,2411.0,2464.0,2473.0,2521.0,49.0,50.0,50.0,50.0,51.0,106450080.0,113345356.0,125482955.0,130018928.0,136781637.0,33874.0,36405.0,37110.0,39045.0,39952.0,43789.0,47012.0,50927.0,52575.0,54257.0,Bridgetown-Greenbushes (S)
50910,504.0,520.0,559.0,538.0,563.0,48.0,48.0,48.0,48.0,49.0,22144653.0,23648251.0,29677989.0,31723558.0,39059406.0,36093.0,37647.0,41377.0,45081.0,47253.0,43938.0,45477.0,53091.0,58966.0,69377.0,Brookton (S)
51080,535.0,553.0,532.0,524.0,523.0,45.0,46.0,47.0,46.0,45.0,20699794.0,21826049.0,26946317.0,32146434.0,34497679.0,29909.0,33107.0,39029.0,42601.0,47735.0,38691.0,39468.0,50651.0,61348.0,65961.0,Broomehill-Tambellup (S)
51120,553.0,548.0,515.0,524.0,529.0,50.0,49.0,49.0,48.0,48.0,19993876.0,23735670.0,27901296.0,47135835.0,51334921.0,30103.0,35377.0,46529.0,59927.0,64282.0,36155.0,43313.0,54177.0,89954.0,97041.0,Bruce Rock (S)
51190,18146.0,18156.0,18447.0,18582.0,18722.0,42.0,42.0,42.0,43.0,43.0,991758934.0,1077687739.0,1145994728.0,1164136126.0,1195315460.0,42840.0,45583.0,47302.0,47780.0,48470.0,54654.0,59357.0,62124.0,62649.0,63846.0,Bunbury (C)
51260,18169.0,19010.0,19854.0,20719.0,21695.0,44.0,44.0,44.0,44.0,45.0,858058715.0,986240561.0,1096681808.0,1194492424.0,1267477558.0,36028.0,38003.0,41288.0,41652.0,42931.0,47227.0,51880.0,55237.0,57652.0,58423.0,Busselton (C)
51310,16053.0,16473.0,16925.0,17240.0,17766.0,45.0,45.0,45.0,45.0,46.0,1509050480.0,1671479927.0,1833262758.0,1920172070.0,2034078625.0,54853.0,60756.0,65363.0,66984.0,68437.0,94004.0,101468.0,108317.0,111379.0,114493.0,Cambridge (T)
51330,51499.0,53726.0,55232.0,55843.0,56460.0,40.0,40.0,39.0,40.0,40.0,2739986518.0,3026693610.0,3287015758.0,3364524708.0,3422512263.0,41922.0,44811.0,47039.0,47295.0,47616.0,53205.0,56336.0,59513.0,60250.0,60618.0,Canning (C)
51400,8071.0,8481.0,8872.0,9254.0,9674.0,41.0,42.0,43.0,43.0,43.0,463402653.0,537078375.0,593353699.0,633398286.0,685014864.0,45776.0,49567.0,50664.0,52069.0,52994.0,57416.0,63327.0,66879.0,68446.0,70810.0,Capel (S)
51470,382.0,403.0,384.0,386.0,343.0,47.0,46.0,47.0,48.0,49.0,22344669.0,20475285.0,27456886.0,23102567.0,21697355.0,41413.0,38115.0,46581.0,47395.0,50384.0,58494.0,50807.0,71502.0,59851.0,63258.0,Carnamah (S)
51680,2476.0,2674.0,2837.0,3000.0,3140.0,46.0,46.0,46.0,46.0,47.0,123282726.0,145695317.0,173658424.0,192391107.0,198944343.0,38093.0,42564.0,46687.0,48461.0,48085.0,49791.0,54486.0,61212.0,64130.0,63358.0,Chittering (S)
51750,5998.0,6253.0,6437.0,6533.0,6700.0,48.0,48.0,48.0,48.0,49.0,621311988.0,672474429.0,719680835.0,764832027.0,795279341.0,52789.0,57339.0,60976.0,61678.0,62681.0,103587.0,107544.0,111804.0,117072.0,118698.0,Claremont (T)
51820,52963.0,56013.0,58729.0,60609.0,62884.0,39.0,39.0,39.0,40.0,40.0,2995320188.0,3457528417.0,3889571470.0,4088833466.0,4315618627.0,47140.0,50633.0,53833.0,54859.0,55711.0,56555.0,61727.0,66229.0,67462.0,68628.0,Cockburn (C)
51890,4611.0,4613.0,4539.0,4473.0,4521.0,43.0,44.0,44.0,45.0,45.0,274965339.0,295333783.0,304281860.0,305346667.0,317837487.0,46161.0,50318.0,51907.0,52204.0,52290.0,59632.0,64022.0,67037.0,68264.0,70302.0,Collie (S)
