lga_code16,ciii_iv_1000_1249_mng,ciii_iv_1000_1249_pro,ciii_iv_1000_1249_tectw,ciii_iv_1000_1249_copsw,ciii_iv_1000_1249_claw,ciii_iv_1000_1249_swks,ciii_iv_1000_1249_maopdv,ciii_iv_1000_1249_lab,ciii_iv_1000_1249_idns,ciii_iv_1000_1249_tot,ciii_iv_1250_1499_mng,ciii_iv_1250_1499_pro,ciii_iv_1250_1499_tectw,ciii_iv_1250_1499_copsw,ciii_iv_1250_1499_claw,ciii_iv_1250_1499_swks,ciii_iv_1250_1499_maopdv,ciii_iv_1250_1499_lab,ciii_iv_1250_1499_idns,ciii_iv_1250_1499_tot,ciii_iv_1500_1749_mng,ciii_iv_1500_1749_pro,ciii_iv_1500_1749_tectw,ciii_iv_1500_1749_copsw,ciii_iv_1500_1749_claw,ciii_iv_1500_1749_swks,ciii_iv_1500_1749_maopdv,ciii_iv_1500_1749_lab,ciii_iv_1500_1749_idns,ciii_iv_1500_1749_tot,ciii_iv_1750_1999_mng,ciii_iv_1750_1999_pro,ciii_iv_1750_1999_tectw,ciii_iv_1750_1999_copsw,ciii_iv_1750_1999_claw,ciii_iv_1750_1999_swks,ciii_iv_1750_1999_maopdv,ciii_iv_1750_1999_lab,ciii_iv_1750_1999_idns,ciii_iv_1750_1999_tot,ciii_iv_2000_2999_mng,ciii_iv_2000_2999_pro,ciii_iv_2000_2999_tectw,ciii_iv_2000_2999_copsw,ciii_iv_2000_2999_claw,ciii_iv_2000_2999_swks,ciii_iv_2000_2999_maopdv,ciii_iv_2000_2999_lab,ciii_iv_2000_2999_idns,ciii_iv_2000_2999_tot,ciii_iv_3000mo_mng,ciii_iv_3000mo_pro,ciii_iv_3000mo_tectw,ciii_iv_3000mo_copsw,ciii_iv_3000mo_claw,ciii_iv_3000mo_swks,ciii_iv_3000mo_maopdv,ciii_iv_3000mo_lab,ciii_iv_3000mo_idns,ciii_iv_3000mo_tot,ciii_iv_pins_mng,ciii_iv_pins_pro,ciii_iv_pins_tectw,ciii_iv_pins_copsw,ciii_iv_pins_claw,ciii_iv_pins_swks,ciii_iv_pins_maopdv,ciii_iv_pins_lab,ciii_iv_pins_idns,ciii_iv_pins_tot,ciii_iv_tot_mng,ciii_iv_tot_pro,ciii_iv_tot_tectw,ciii_iv_tot_copsw,ciii_iv_tot_claw,ciii_iv_tot_swks,ciii_iv_tot_maopdv,ciii_iv_tot_lab,ciii_iv_tot_idns,ciii_iv_tot_tot,ci_ii_nni_mng,ci_ii_nni_pro,ci_ii_nni_tectw,ci_ii_nni_copsw,ci_ii_nni_claw,ci_ii_nni_swks,ci_ii_nni_maopdv,ci_ii_nni_lab,ci_ii_nni_idns,ci_ii_nni_tot,ci_ii_1_149_mng,ci_ii_1_149_pro,ci_ii_1_149_tectw,ci_ii_1_149_copsw,ci_ii_1_149_claw,ci_ii_1_149_swks,ci_ii_1_149_maopdv,ci_ii_1_149_lab,ci_ii_1_149_idns,ci_ii_1_149_tot,ci_ii_150_299_mng,ci_ii_150_299_pro,ci_ii_150_299_tectw,ci_ii_150_299_copsw,ci_ii_150_299_claw,ci_ii_150_299_swks,ci_ii_150_299_maopdv,ci_ii_150_299_lab,ci_ii_150_299_idns,ci_ii_150_299_tot,ci_ii_300_399_mng,ci_ii_300_399_pro,ci_ii_300_399_tectw,ci_ii_300_399_copsw,ci_ii_300_399_claw,ci_ii_300_399_swks,ci_ii_300_399_maopdv,ci_ii_300_399_lab,ci_ii_300_399_idns,ci_ii_300_399_tot,ci_ii_400_499_mng,ci_ii_400_499_pro,ci_ii_400_499_tectw,ci_ii_400_499_copsw,ci_ii_400_499_claw,ci_ii_400_499_swks,ci_ii_400_499_maopdv,ci_ii_400_499_lab,ci_ii_400_499_idns,ci_ii_400_499_tot,ci_ii_500_649_mng,ci_ii_500_649_pro,ci_ii_500_649_tectw,ci_ii_500_649_copsw,ci_ii_500_649_claw,ci_ii_500_649_swks,ci_ii_500_649_maopdv,ci_ii_500_649_lab,ci_ii_500_649_idns,ci_ii_500_649_tot,ci_ii_650_799_mng,ci_ii_650_799_pro,ci_ii_650_799_tectw,ci_ii_650_799_copsw,ci_ii_650_799_claw,ci_ii_650_799_swks,ci_ii_650_799_maopdv,ci_ii_650_799_lab,ci_ii_650_799_idns,ci_ii_650_799_tot,ci_ii_800_999_mng,ci_ii_800_999_pro,ci_ii_800_999_tectw,ci_ii_800_999_copsw,ci_ii_800_999_claw,ci_ii_800_999_swks,ci_ii_800_999_maopdv,ci_ii_800_999_lab,ci_ii_800_999_idns,ci_ii_800_999_tot,ci_ii_1000_1249_mng,ci_ii_1000_1249_pro,ci_ii_1000_1249_tectw,ci_ii_1000_1249_copsw,ci_ii_1000_1249_claw,ci_ii_1000_1249_swks,ci_ii_1000_1249_maopdv,ci_ii_1000_1249_lab,ci_ii_1000_1249_idns,ci_ii_1000_1249_tot,ci_ii_1250_1499_mng,ci_ii_1250_1499_pro,ci_ii_1250_1499_tectw,ci_ii_1250_1499_copsw,ci_ii_1250_1499_claw,ci_ii_1250_1499_swks,ci_ii_1250_1499_maopdv,ci_ii_1250_1499_lab,ci_ii_1250_1499_idns,ci_ii_1250_1499_tot,ci_ii_1500_1749_mng,ci_ii_1500_1749_pro,ci_ii_1500_1749_tectw,ci_ii_1500_1749_copsw,ci_ii_1500_1749_claw,ci_ii_1500_1749_swks,ci_ii_1500_1749_maopdv,ci_ii_1500_1749_lab,ci_ii_1500_1749_idns,ci_ii_1500_1749_tot,ci_ii_1750_1999_mng,ci_ii_1750_1999_pro,ci_ii_1750_1999_tectw,ci_ii_1750_1999_copsw,ci_ii_1750_1999_claw,ci_ii_1750_1999_swks,ci_ii_1750_1999_maopdv,ci_ii_1750_1999_lab,ci_ii_1750_1999_idns,ci_ii_1750_1999_tot,lga_name16
41560,18,16,54,19,22,11,9,16,4,170,11,4,33,5,11,5,11,3,0,87,9,4,17,9,5,0,0,3,0,41,6,0,11,4,4,0,0,0,0,27,5,0,15,0,0,0,0,0,0,26,3,0,0,0,0,0,0,0,0,10,0,0,4,3,0,0,0,0,0,7,104,56,368,180,113,102,54,97,24,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,3,0,4,0,13,0,0,0,0,0,0,3,3,0,12,0,3,0,4,3,4,0,3,0,19,0,0,3,0,0,4,4,0,0,14,0,0,0,0,3,3,0,0,0,11,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,Copper Coast (DC)
40250,3,3,3,4,0,4,0,0,0,16,3,3,6,5,0,0,3,0,0,21,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,16,13,19,35,3,3,3,9,3,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,Anangu Pitjantjatjara (AC)
40310,61,14,164,24,54,13,39,102,5,477,33,12,92,7,24,5,31,62,3,281,38,4,66,4,15,3,13,36,0,187,16,4,37,8,3,0,14,16,0,88,21,13,49,0,11,0,5,6,4,104,7,0,6,0,0,0,0,0,0,11,4,0,8,0,3,3,0,3,0,28,275,93,783,316,259,143,175,445,21,2513,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,3,0,0,0,19,5,0,3,3,3,0,0,3,0,14,0,0,0,3,7,0,0,3,0,16,5,0,7,6,3,4,0,9,0,31,0,0,0,3,8,4,5,5,0,30,0,3,6,3,6,4,0,10,0,34,3,0,3,0,3,3,3,5,0,27,0,0,0,0,5,0,0,7,0,11,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,Barossa (DC)
40430,3,0,0,0,0,0,4,0,0,19,0,0,6,0,0,0,0,0,0,6,4,0,0,0,0,0,4,0,0,10,9,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,50,0,24,31,8,3,11,18,3,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Barunga West (DC)
40520,22,12,73,26,27,8,11,19,0,204,19,3,40,9,14,0,3,6,0,97,5,5,30,0,4,0,6,0,0,51,4,0,5,0,0,0,3,0,3,22,7,0,12,6,0,0,0,5,0,29,0,0,0,0,0,0,0,0,0,3,0,0,5,0,3,0,0,3,0,19,111,57,353,152,144,82,59,106,8,1074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,3,0,3,0,7,0,0,0,3,4,3,0,0,0,12,0,0,0,0,3,3,0,0,0,15,0,3,3,3,0,0,0,3,0,16,4,0,0,0,3,0,0,3,0,13,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,Berri and Barmera (DC)
40700,48,36,159,37,107,28,10,10,3,442,33,23,78,16,43,9,0,6,0,217,27,28,46,19,24,10,4,4,3,175,13,12,19,3,13,3,0,0,4,68,28,6,21,4,8,5,0,0,0,76,17,3,10,0,3,4,0,0,0,44,3,3,10,0,0,8,0,3,0,30,257,180,697,382,411,193,40,133,31,2326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,5,3,5,0,0,0,17,0,0,0,0,0,3,0,0,0,12,0,0,0,5,3,3,0,0,0,13,0,3,3,3,7,3,0,3,0,28,3,3,0,7,5,4,0,0,0,21,0,3,0,4,9,0,0,3,0,22,3,4,3,0,17,0,0,0,0,30,6,0,0,0,5,0,0,0,0,11,4,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,Burnside (C)
40910,33,8,142,28,24,15,20,17,0,298,18,0,88,13,13,3,7,11,3,165,21,4,54,8,12,3,5,6,0,119,15,0,20,3,3,0,3,0,0,50,9,0,9,0,4,3,0,3,0,33,11,0,3,3,0,0,0,0,0,16,4,0,13,4,5,0,0,4,0,29,170,41,715,393,169,119,111,148,26,1898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,0,3,0,10,0,0,0,5,3,3,0,3,0,20,0,0,4,4,3,3,0,3,0,19,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,Campbelltown (C) (SA)
41830,6,3,3,0,3,0,0,5,0,16,3,3,0,0,0,0,0,0,0,14,0,0,11,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,29,6,42,17,5,4,7,20,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flinders Ranges (DC)
42030,37,12,72,20,26,18,8,9,4,199,16,8,37,4,7,11,8,4,3,98,15,3,17,7,5,7,0,3,0,50,0,0,6,3,3,3,0,5,0,25,5,0,3,0,0,0,0,0,0,17,0,0,3,0,0,3,0,0,0,9,0,0,6,4,3,0,0,4,3,25,140,64,423,283,144,176,45,117,18,1405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,6,0,3,0,14,0,0,0,0,4,5,0,3,0,8,0,0,0,0,8,5,0,6,0,14,0,0,0,8,7,4,0,5,0,24,3,0,0,3,7,5,0,3,0,26,3,0,0,3,4,4,0,0,0,21,3,0,0,3,7,6,0,0,0,15,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gawler (T)
42110,13,0,21,3,5,0,3,4,0,47,7,0,7,0,0,0,8,0,0,25,0,0,10,0,0,0,3,3,0,13,3,0,13,0,0,0,0,0,0,15,3,0,11,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,7,115,28,23,12,21,37,3,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goyder (DC)
42250,23,3,37,23,3,0,17,12,0,122,16,3,30,4,5,0,14,8,0,84,11,3,21,10,0,3,10,4,0,65,3,4,9,0,3,0,3,4,0,25,7,3,12,3,4,0,0,0,0,28,4,0,0,0,0,0,0,5,0,16,3,3,0,0,0,0,0,0,0,5,118,29,161,76,33,11,75,99,8,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,3,3,0,0,0,0,0,3,0,0,0,0,3,0,3,3,0,10,0,0,0,0,0,0,0,3,0,7,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Grant (DC)
42600,36,17,192,67,42,30,3,23,0,420,41,10,105,18,17,6,3,6,0,206,33,8,62,8,5,15,3,4,0,139,18,3,19,4,3,3,3,0,0,60,18,7,31,0,3,13,3,0,0,75,11,3,6,0,0,3,0,0,0,25,4,0,18,10,3,0,0,0,3,46,263,88,927,663,244,226,47,182,18,2666,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,8,0,0,0,10,0,4,0,0,0,16,0,0,5,0,3,5,0,3,0,19,0,0,3,5,3,3,0,5,0,25,0,0,3,5,5,9,0,4,0,31,3,0,0,5,8,6,0,0,0,26,3,0,3,0,3,4,0,0,0,16,3,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Holdfast Bay (C)
42750,10,3,25,7,3,4,9,11,3,70,10,0,16,0,4,0,4,0,0,37,4,0,3,0,0,0,3,0,0,13,5,0,0,0,0,0,0,3,0,11,3,0,3,0,0,0,0,0,0,13,0,3,3,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,5,89,14,123,71,36,25,21,68,4,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,9,0,0,0,0,3,3,0,4,0,10,0,0,0,4,3,0,0,0,0,6,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kangaroo Island (DC)
43080,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,28,3,18,13,8,0,4,14,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Karoonda East Murray (DC)
43360,8,0,15,0,0,3,0,4,0,30,3,0,4,0,0,0,0,0,0,13,3,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,3,0,13,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,55,3,64,16,12,24,7,37,0,220,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kingston (DC) (SA)
43650,37,3,104,12,25,3,26,23,0,237,25,3,62,8,14,3,8,19,4,144,20,3,41,0,7,0,26,22,3,117,10,3,27,0,0,0,9,3,0,55,13,3,19,0,0,3,11,3,0,52,8,0,3,0,0,0,0,0,0,16,3,0,8,0,0,0,0,3,0,17,192,39,438,128,110,41,119,163,19,1252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,4,0,11,0,0,0,3,0,3,0,0,0,16,0,0,3,0,5,0,0,0,0,11,0,0,0,0,0,0,0,3,0,7,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Light (RegC)
43710,20,0,22,14,3,3,9,8,0,68,9,3,13,4,3,0,3,3,0,40,10,3,5,6,0,0,0,3,0,25,8,0,8,3,0,0,0,0,0,16,7,0,5,0,3,0,3,0,0,22,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,3,92,18,109,52,27,10,18,46,4,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lower Eyre Peninsula (DC)
43220,6,0,5,0,0,0,3,3,0,23,3,0,5,0,3,0,0,0,0,16,4,0,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,39,4,28,9,6,5,7,19,4,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kimba (DC)
43790,22,3,63,14,17,9,11,25,0,166,20,3,24,3,7,3,8,8,0,78,19,0,8,0,3,0,4,0,0,41,10,0,3,0,0,0,0,0,0,18,6,0,3,0,0,0,0,0,0,13,3,0,3,4,0,0,0,0,0,11,0,0,6,0,0,0,0,3,0,19,168,33,291,130,94,55,56,151,9,996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,4,0,4,0,11,0,0,0,3,4,0,0,4,0,7,0,0,0,0,0,0,0,4,0,7,0,0,0,0,3,3,0,4,0,11,0,0,0,0,0,0,0,5,0,16,3,0,0,0,4,0,0,3,0,12,3,0,0,3,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,Loxton Waikerie (DC)
43920,11,0,17,0,3,0,7,10,4,60,6,0,10,0,4,0,7,3,0,30,5,0,11,0,3,0,0,0,0,17,3,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,6,55,8,134,25,36,14,43,68,7,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mallala (DC)
44000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Maralinga Tjarutja (AC)
44060,93,42,360,87,114,40,55,50,8,849,67,38,190,56,60,18,21,20,4,473,48,45,113,19,23,5,23,6,3,288,30,12,46,19,13,3,4,3,0,128,56,6,44,9,8,7,0,4,0,138,21,3,6,0,0,0,0,0,0,37,3,0,26,9,4,0,0,3,0,58,454,250,1590,873,504,363,233,345,45,4659,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,6,0,16,0,0,0,3,0,14,0,4,0,18,0,0,0,5,3,7,0,4,0,22,0,3,0,10,0,3,0,3,0,30,3,0,3,9,9,14,0,5,0,43,3,0,4,10,15,4,5,13,0,57,9,0,6,5,11,10,3,7,0,55,4,3,3,7,3,6,4,0,0,32,3,0,0,0,8,0,0,3,0,15,9,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,Marion (C)
44210,19,4,31,11,9,0,10,6,0,93,12,4,12,16,4,0,9,5,0,54,8,0,7,4,0,0,3,3,0,28,8,0,3,3,0,0,5,0,0,16,0,0,3,3,0,0,5,3,0,16,3,0,4,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,8,110,13,159,99,38,21,36,87,3,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,6,3,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Mid Murray (DC)
44340,88,41,362,75,143,37,25,42,6,817,78,28,212,24,63,22,8,18,3,450,65,20,111,16,27,10,6,11,8,267,26,8,59,4,15,12,7,3,0,140,47,4,52,7,7,12,4,6,0,141,16,0,11,3,3,3,0,3,0,46,4,3,17,8,5,6,5,0,3,45,457,195,1562,667,582,293,142,311,44,4258,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,4,0,3,0,26,0,3,0,3,6,11,0,9,0,35,0,3,3,5,3,3,0,11,0,32,3,0,3,4,0,11,4,19,0,40,3,3,4,8,16,4,0,8,3,51,0,0,3,0,19,5,3,0,0,42,5,0,4,5,11,0,0,0,0,34,5,5,3,0,11,0,0,0,0,19,3,3,0,0,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,Mitcham (C)
44550,54,15,151,29,48,20,41,30,4,395,40,8,83,4,22,13,20,7,0,202,22,8,42,6,9,6,25,3,0,130,11,3,34,4,7,0,5,3,0,62,11,5,39,11,5,0,13,0,0,98,3,0,9,0,3,3,3,0,0,19,4,0,16,3,0,4,0,4,5,39,271,93,788,363,255,230,185,212,33,2424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,16,0,0,0,7,6,7,0,0,0,21,0,3,0,3,6,8,0,3,0,25,3,0,4,3,3,0,0,0,0,20,0,0,7,6,3,7,0,10,0,35,0,0,3,7,5,13,3,9,0,44,0,0,3,3,4,7,3,9,0,23,3,0,0,0,0,0,0,0,0,14,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,6,Mount Barker (DC)
44620,64,28,241,50,80,45,56,41,6,614,51,17,142,25,30,17,38,15,5,341,28,13,73,12,17,8,32,9,3,187,16,7,50,4,7,3,8,0,5,99,13,7,42,4,4,7,4,0,3,81,9,0,6,0,3,3,0,0,0,22,4,0,17,6,4,3,6,3,3,45,297,140,1187,560,403,321,254,243,37,3441,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,3,0,10,0,0,0,5,3,3,0,4,0,21,0,0,0,3,8,4,0,6,0,19,0,0,3,3,0,20,0,10,0,36,3,0,0,7,11,12,0,9,0,51,0,4,4,9,14,12,6,7,0,53,3,3,8,3,6,4,0,3,0,32,5,4,0,0,11,5,5,0,0,34,0,0,0,0,3,0,0,0,0,8,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,Mount Gambier (C)
