lga_code16,m_ewft_15_19_e,m_ewft_15_19_om_ie,m_ewft_15_19_om_uie,m_ewft_15_19_cfw,m_ewft_15_19_es_ns,m_ewft_15_19_tot,m_ewft_20_24_e,m_ewft_20_24_om_ie,m_ewft_20_24_om_uie,m_ewft_20_24_cfw,m_ewft_20_24_es_ns,m_ewft_20_24_tot,m_ewft_25_29_e,m_ewft_25_29_om_ie,m_ewft_25_29_om_uie,m_ewft_25_29_cfw,m_ewft_25_29_es_ns,m_ewft_25_29_tot,m_ewft_30_34_e,m_ewft_30_34_om_ie,m_ewft_30_34_om_uie,m_ewft_30_34_cfw,m_ewft_30_34_es_ns,m_ewft_30_34_tot,m_ewft_35_39_e,m_ewft_35_39_om_ie,m_ewft_35_39_om_uie,m_ewft_35_39_cfw,m_ewft_35_39_es_ns,m_ewft_35_39_tot,m_ewft_40_44_e,m_ewft_40_44_om_ie,m_ewft_40_44_om_uie,m_ewft_40_44_cfw,m_ewft_40_44_es_ns,m_ewft_40_44_tot,m_ewft_45_49_e,m_ewft_45_49_om_ie,m_ewft_45_49_om_uie,m_ewft_45_49_cfw,m_ewft_45_49_es_ns,m_ewft_45_49_tot,m_ewft_50_54_e,m_ewft_50_54_om_ie,m_ewft_50_54_om_uie,m_ewft_50_54_cfw,m_ewft_50_54_es_ns,m_ewft_50_54_tot,m_ewft_55_59_e,m_ewft_55_59_om_ie,m_ewft_55_59_om_uie,m_ewft_55_59_cfw,m_ewft_55_59_es_ns,m_ewft_55_59_tot,m_ewft_60_64_e,m_ewft_60_64_om_ie,m_ewft_60_64_om_uie,m_ewft_60_64_cfw,m_ewft_60_64_es_ns,m_ewft_60_64_tot,m_ewft_65_69_e,m_ewft_65_69_om_ie,m_ewft_65_69_om_uie,m_ewft_65_69_cfw,m_ewft_65_69_es_ns,m_ewft_65_69_tot,m_ewft_70_74_e,m_ewft_70_74_om_ie,m_ewft_70_74_om_uie,m_ewft_70_74_cfw,m_ewft_70_74_es_ns,m_ewft_70_74_tot,m_ewft_75ov_e,m_ewft_75ov_om_ie,m_ewft_75ov_om_uie,m_ewft_75ov_cfw,m_ewft_75ov_es_ns,m_ewft_75ov_tot,m_ewft_tot_e,m_ewft_tot_om_ie,m_ewft_tot_om_uie,m_ewft_tot_cfw,m_ewft_tot_es_ns,m_ewft_tot_tot,m_ewpt_15_19_e,m_ewpt_15_19_om_ie,m_ewpt_15_19_om_uie,m_ewpt_15_19_cfw,m_ewpt_15_19_es_ns,m_ewpt_15_19_tot,m_ewpt_20_24_e,m_ewpt_20_24_om_ie,m_ewpt_20_24_om_uie,m_ewpt_20_24_cfw,m_ewpt_20_24_es_ns,m_ewpt_20_24_tot,m_ewpt_25_29_e,m_ewpt_25_29_om_ie,m_ewpt_25_29_om_uie,m_ewpt_25_29_cfw,m_ewpt_25_29_es_ns,m_ewpt_25_29_tot,m_ewpt_30_34_e,m_ewpt_30_34_om_ie,m_ewpt_30_34_om_uie,m_ewpt_30_34_cfw,m_ewpt_30_34_es_ns,m_ewpt_30_34_tot,m_ewpt_35_39_e,m_ewpt_35_39_om_ie,m_ewpt_35_39_om_uie,m_ewpt_35_39_cfw,m_ewpt_35_39_es_ns,m_ewpt_35_39_tot,m_ewpt_40_44_e,m_ewpt_40_44_om_ie,m_ewpt_40_44_om_uie,m_ewpt_40_44_cfw,m_ewpt_40_44_es_ns,m_ewpt_40_44_tot,m_ewpt_45_49_e,m_ewpt_45_49_om_ie,m_ewpt_45_49_om_uie,m_ewpt_45_49_cfw,m_ewpt_45_49_es_ns,m_ewpt_45_49_tot,m_ewpt_50_54_e,m_ewpt_50_54_om_ie,m_ewpt_50_54_om_uie,m_ewpt_50_54_cfw,m_ewpt_50_54_es_ns,m_ewpt_50_54_tot,m_ewpt_55_59_e,m_ewpt_55_59_om_ie,m_ewpt_55_59_om_uie,m_ewpt_55_59_cfw,m_ewpt_55_59_es_ns,m_ewpt_55_59_tot,m_ewpt_60_64_e,m_ewpt_60_64_om_ie,m_ewpt_60_64_om_uie,m_ewpt_60_64_cfw,m_ewpt_60_64_es_ns,m_ewpt_60_64_tot,m_ewpt_65_69_e,m_ewpt_65_69_om_ie,m_ewpt_65_69_om_uie,m_ewpt_65_69_cfw,m_ewpt_65_69_es_ns,m_ewpt_65_69_tot,m_ewpt_70_74_e,m_ewpt_70_74_om_ie,m_ewpt_70_74_om_uie,m_ewpt_70_74_cfw,m_ewpt_70_74_es_ns,m_ewpt_70_74_tot,m_ewpt_75ov_e,m_ewpt_75ov_om_ie,m_ewpt_75ov_om_uie,m_ewpt_75ov_cfw,m_ewpt_75ov_es_ns,m_ewpt_75ov_tot,m_ewpt_tot_e,m_ewpt_tot_om_ie,m_ewpt_tot_om_uie,m_ewpt_tot_cfw,m_ewpt_tot_es_ns,m_ewpt_tot_tot,m_eafw_e,m_eafw_om_ie,m_eafw_om_uie,m_eafw_cfw,m_eafw_es_ns,m_eafw_tot,m_h_ns_e,m_h_ns_om_ie,m_h_ns_om_uie,m_h_ns_cfw,m_h_ns_es_ns,m_h_ns_tot,m_tot_e,m_tot_om_ie,m_tot_om_uie,m_tot_cfw,m_tot_es_ns,m_tot_tot,f_ewft_15_19_e,f_ewft_15_19_om_ie,f_ewft_15_19_om_uie,f_ewft_15_19_cfw,f_ewft_15_19_es_ns,f_ewft_15_19_tot,f_ewft_20_24_e,f_ewft_20_24_om_ie,f_ewft_20_24_om_uie,f_ewft_20_24_cfw,f_ewft_20_24_es_ns,f_ewft_20_24_tot,f_ewft_25_29_e,f_ewft_25_29_om_ie,lga_name16
33620,151,0,3,0,0,157,358,6,15,3,0,387,398,18,31,3,3,456,421,32,33,6,3,501,390,47,68,9,3,518,458,64,72,11,4,602,541,84,85,17,3,734,481,79,109,21,5,701,426,81,98,30,7,637,220,47,118,43,4,429,46,29,52,26,3,158,17,3,22,19,0,62,13,9,22,16,3,56,3933,499,714,206,46,5398,273,0,0,9,3,289,164,0,8,4,0,169,115,3,10,0,0,131,77,5,12,4,0,91,95,0,12,4,0,106,87,0,24,3,0,116,104,11,32,4,6,149,118,10,38,3,3,173,116,11,50,10,4,186,122,10,49,11,0,193,59,14,35,18,3,134,26,4,30,12,3,77,5,0,16,11,0,37,1354,67,323,90,18,1859,184,10,42,16,3,258,114,13,23,15,20,183,5587,584,1100,333,95,7696,86,0,0,0,0,88,244,0,10,3,3,255,240,4,Gympie (R)
33800,58,0,0,0,0,58,129,0,5,0,0,135,147,6,3,0,3,155,99,9,7,0,4,116,109,11,8,3,5,137,134,13,19,10,6,182,137,20,25,12,3,197,160,36,31,10,3,232,184,27,36,12,5,261,94,18,38,11,0,162,41,10,28,16,3,106,3,8,16,4,3,39,0,6,15,10,0,31,1292,168,226,91,35,1817,73,0,0,3,0,77,20,0,0,0,0,26,14,3,0,0,0,16,13,0,0,0,0,15,16,0,0,0,0,18,12,3,0,0,0,17,9,0,5,0,0,16,19,4,8,0,0,30,26,0,6,4,0,37,20,0,4,5,5,31,15,0,6,3,0,29,8,0,3,5,0,17,4,6,9,9,0,26,241,16,47,20,6,340,40,3,5,8,4,59,40,7,5,11,4,62,1625,196,285,127,53,2282,24,0,0,0,0,24,60,0,3,0,0,66,63,0,Hinchinbrook (S)
33830,5,0,0,0,0,3,12,0,0,0,0,12,15,0,0,0,0,19,12,0,0,0,0,17,16,0,0,0,0,18,20,0,0,0,0,23,12,0,0,0,0,15,20,0,0,0,0,23,11,3,0,0,0,14,3,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,136,13,5,0,0,156,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,6,0,0,0,0,6,8,0,0,0,0,8,3,0,0,0,0,3,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,37,6,0,0,0,0,7,3,0,0,0,0,5,181,12,7,0,3,198,3,0,0,0,0,4,8,0,0,0,0,8,12,0,Hope Vale (S)
33960,490,0,0,0,3,494,1842,24,45,3,16,1929,2572,78,91,10,16,2764,2724,133,130,8,14,3001,2449,205,138,13,13,2819,2524,215,144,23,17,2918,2373,242,187,19,19,2844,2248,248,172,22,19,2712,1846,182,156,23,17,2219,1001,100,114,10,9,1237,287,64,54,9,4,419,55,25,15,9,3,103,12,8,13,10,0,44,20420,1530,1254,162,152,23506,1282,6,5,19,0,1312,948,8,29,11,3,993,574,15,36,10,3,628,446,16,44,8,4,516,337,20,56,6,3,420,328,28,53,5,4,415,310,33,58,8,3,417,264,26,68,7,6,376,277,35,86,14,3,421,290,33,71,14,4,410,193,17,61,24,4,299,77,20,19,8,3,119,37,8,8,8,0,63,5362,254,593,143,44,6391,718,26,30,8,9,786,502,25,33,12,75,645,27000,1826,1908,322,276,31334,297,3,3,0,0,300,1411,3,15,0,3,1434,1855,19,Ipswich (C)
33980,143,0,0,0,3,152,584,7,0,5,12,602,1351,27,24,0,8,1404,1782,67,34,3,14,1893,1641,69,22,5,9,1739,1723,66,32,9,15,1847,1558,78,33,12,5,1687,1388,47,38,15,13,1497,1010,51,32,14,8,1119,485,24,31,21,3,566,121,13,18,12,0,162,20,8,8,8,0,49,9,3,3,10,0,27,11821,459,277,115,84,12750,115,0,0,3,3,118,68,0,0,0,0,68,76,0,3,3,0,83,94,3,6,0,0,101,86,9,6,0,0,101,107,3,0,0,0,113,103,3,0,0,3,116,74,7,4,0,0,84,47,6,12,4,0,66,46,3,5,4,0,53,20,0,3,3,0,22,5,3,0,0,0,8,3,0,0,3,0,7,841,35,47,20,9,958,851,14,5,4,17,893,269,3,7,10,9,306,13782,516,333,154,124,14910,64,0,4,0,5,74,323,0,6,3,3,334,430,0,Isaac (R)
34420,3,0,0,0,0,3,13,0,0,0,0,13,9,0,0,0,0,9,11,0,0,0,0,11,9,0,0,0,0,10,8,0,0,0,0,8,15,0,0,0,0,15,6,0,0,0,0,7,11,0,0,0,0,13,10,0,0,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,99,0,3,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,6,0,0,0,0,6,3,0,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,28,3,0,0,0,0,4,4,0,0,0,0,5,126,0,9,0,0,139,3,0,0,0,0,3,12,0,0,0,0,12,5,0,Kowanyama (S)
34530,94,0,3,0,0,97,278,0,5,0,0,290,248,11,23,0,3,287,266,22,27,3,3,320,219,33,43,3,7,308,197,46,46,8,4,300,223,54,41,6,0,328,238,44,57,10,3,360,201,48,59,13,0,317,144,27,65,17,0,251,22,20,35,13,0,91,13,5,12,11,0,33,0,0,3,6,0,17,2142,313,426,91,23,2996,205,0,3,5,3,211,103,0,4,0,3,110,53,0,7,0,0,56,39,4,3,0,0,52,33,4,13,0,0,50,28,3,10,0,0,45,30,3,16,4,4,60,49,5,24,7,3,84,33,7,26,5,0,76,48,7,24,6,0,85,18,8,24,7,0,52,7,4,9,7,0,28,11,0,8,3,0,24,648,43,175,39,17,919,100,3,12,7,4,130,65,3,7,7,9,94,2953,369,621,152,55,4141,47,0,0,0,0,48,161,0,4,0,0,173,182,9,Livingstone (S)
34570,9,0,0,0,0,5,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,8,5,0,0,0,0,5,7,0,0,0,0,8,4,0,0,0,0,10,8,0,0,0,0,13,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,3,0,0,0,62,3,0,0,0,0,3,4,0,0,0,0,4,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23,0,0,0,0,0,0,12,0,0,0,0,11,96,3,0,0,0,103,3,0,0,0,0,3,0,0,0,0,0,0,3,0,Lockhart River (S)
34580,118,0,0,0,3,127,323,3,3,0,7,340,399,19,30,3,4,447,332,29,28,3,8,394,293,37,24,6,5,365,328,51,44,15,4,445,371,63,60,10,8,515,340,55,51,16,0,466,309,52,57,10,3,430,181,27,63,9,0,279,59,22,27,16,0,137,16,3,20,11,0,47,7,7,13,11,3,44,3074,364,420,124,48,4026,230,0,0,7,3,243,152,0,4,4,0,161,134,0,3,0,0,142,80,0,6,3,0,90,48,4,6,0,3,61,59,0,3,9,0,77,56,7,9,0,3,69,44,4,15,3,0,68,65,8,13,11,0,92,53,10,20,5,4,90,47,7,12,5,0,78,34,3,11,9,0,57,8,3,5,3,0,21,995,53,112,65,20,1240,116,10,17,8,0,155,103,6,11,17,20,156,4295,424,562,208,93,5575,63,0,3,0,0,68,258,0,0,0,3,262,283,9,Lockyer Valley (R)
34590,842,0,15,4,6,863,2818,57,80,8,16,2972,3236,156,189,7,26,3614,3395,351,264,22,27,4052,3206,463,272,29,32,4013,3127,530,332,35,32,4063,2884,551,353,44,19,3853,2550,544,317,43,28,3477,1998,505,288,28,23,2836,1286,351,262,24,12,1932,399,179,129,24,3,734,74,53,24,3,6,173,15,22,9,6,0,46,25827,3766,2537,275,225,32626,1830,3,18,24,9,1893,1439,9,47,19,10,1528,855,25,83,13,9,978,566,38,105,17,8,734,452,49,100,12,12,617,398,64,123,34,4,621,361,70,145,14,8,599,328,72,140,24,6,570,369,79,151,24,11,630,344,75,140,32,3,595,264,66,112,37,7,482,118,26,38,25,3,214,55,17,16,11,3,105,7374,594,1217,283,92,9562,807,66,82,30,16,998,727,63,68,31,112,1008,34736,4496,3909,619,443,44202,489,0,9,4,3,508,2044,15,26,4,12,2097,2527,45,Logan (C)
41010,18,0,0,0,0,18,48,0,0,0,0,51,60,3,4,0,0,61,44,4,5,3,0,55,38,4,9,0,0,48,40,6,14,0,4,64,46,16,9,0,3,73,38,8,14,3,0,60,37,7,16,0,0,61,21,9,12,4,0,52,12,0,4,3,0,23,3,0,4,0,0,6,0,0,0,0,0,0,399,56,89,20,10,576,20,0,0,0,0,23,14,0,0,0,0,9,3,0,0,0,0,3,4,0,0,0,0,11,11,0,0,0,0,11,4,0,0,0,0,8,14,0,3,0,0,20,5,0,0,0,0,11,9,0,3,0,0,15,13,0,0,0,0,12,15,0,0,0,0,20,0,0,0,0,0,9,4,0,0,3,0,8,109,4,17,10,8,147,22,0,3,0,0,29,15,6,0,0,4,27,547,72,110,26,20,775,9,0,0,0,0,7,49,0,0,0,0,46,40,0,Ceduna (DC)
41060,225,0,3,0,3,233,1044,17,25,0,8,1097,1457,67,111,8,14,1658,1603,116,117,3,17,1859,1403,166,116,12,9,1705,1447,187,124,6,12,1771,1469,229,163,12,13,1890,1341,231,169,13,11,1761,1124,184,163,8,13,1502,720,134,133,6,15,1003,195,72,60,10,5,341,29,24,24,0,3,85,8,17,8,0,0,37,12066,1447,1221,75,119,14930,704,0,0,4,6,710,851,0,27,10,3,899,451,5,37,4,0,498,349,21,38,5,3,414,291,15,51,5,6,369,234,31,56,0,4,320,267,34,66,6,5,368,225,30,53,8,11,324,239,36,72,17,4,359,246,39,72,10,3,365,133,47,74,12,0,270,81,12,39,18,0,151,21,17,31,13,0,78,4073,285,614,117,47,5139,442,36,55,7,12,551,246,19,20,13,46,347,16831,1787,1911,211,218,20957,84,0,0,0,0,84,658,3,12,0,5,680,994,21,Charles Sturt (C)
37400,14,0,0,0,0,12,9,0,0,0,0,10,22,0,3,0,0,23,12,0,4,0,0,14,12,0,0,0,0,16,14,3,3,0,0,21,20,0,6,0,0,29,10,3,3,4,0,27,25,7,0,10,0,44,12,4,4,6,0,22,7,0,3,0,0,14,0,0,0,0,0,6,0,0,3,0,0,6,158,23,38,25,5,245,3,0,0,0,0,3,5,0,0,0,0,5,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,6,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,10,0,0,40,11,0,0,0,0,12,5,0,0,0,0,9,196,29,44,27,10,304,6,0,0,0,0,6,25,0,0,0,0,26,5,0,Winton (S)
37550,0,0,0,0,0,0,4,0,0,0,0,4,15,0,0,0,0,15,8,0,0,0,0,8,8,0,0,0,0,8,9,0,0,0,0,14,10,0,0,0,0,10,4,0,0,0,0,3,8,3,0,0,0,12,10,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,75,3,3,0,0,78,0,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,29,7,0,0,0,0,7,8,0,0,0,0,8,114,8,3,0,0,122,5,0,0,0,0,5,9,0,0,0,0,9,3,0,Woorabinda (S)
41190,4,0,0,0,0,3,23,0,3,0,0,26,23,0,6,4,0,38,16,0,13,3,0,37,19,3,10,3,0,38,11,3,14,3,0,32,15,8,17,6,0,47,17,7,19,6,0,45,14,3,22,8,0,46,19,0,10,3,0,43,3,0,9,0,0,12,0,0,0,0,0,9,0,0,0,0,0,0,178,36,119,38,3,372,6,0,0,0,0,11,7,0,0,0,0,7,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,4,0,0,0,0,4,4,0,0,0,0,7,4,0,3,0,0,8,0,0,3,0,0,3,0,0,4,0,0,3,0,0,0,3,0,3,37,3,16,6,4,61,13,0,0,0,0,13,5,3,3,3,0,15,232,42,136,50,6,462,0,0,0,0,0,0,9,0,0,0,0,8,9,0,Cleve (DC)
41750,6,0,0,0,0,6,9,0,0,0,0,8,5,3,0,0,3,13,15,0,5,0,0,14,7,0,3,3,0,18,3,0,6,3,0,14,6,0,7,0,0,14,4,4,10,11,0,26,13,4,8,12,0,32,9,7,8,0,0,26,0,0,5,0,0,9,0,0,0,0,0,5,0,0,0,0,0,0,71,22,55,35,7,188,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,3,3,0,0,0,0,7,3,0,3,4,0,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,8,11,0,49,6,0,3,0,0,15,7,0,0,0,0,4,109,24,67,46,6,251,0,0,0,0,0,0,3,0,0,0,0,3,0,0,Elliston (DC)
37570,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,4,0,0,3,0,0,4,4,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,4,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,17,0,0,0,0,0,5,3,0,0,0,0,3,51,0,3,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Wujal Wujal (S)
37600,0,0,0,0,0,0,3,0,0,0,0,7,16,0,0,0,0,16,18,0,0,0,0,23,17,0,0,0,0,18,16,0,0,0,0,15,17,0,0,0,0,13,14,0,0,0,0,14,25,0,0,0,0,25,6,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,130,5,0,0,0,140,0,0,0,0,0,0,3,0,0,0,0,3,11,0,0,0,0,11,3,0,0,0,0,3,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,43,6,0,0,0,0,6,17,0,0,0,0,17,196,5,0,0,0,202,0,0,0,0,0,0,18,0,0,0,0,18,19,0,Yarrabah (S)
41960,6,0,0,0,0,6,11,0,0,0,0,14,9,0,3,0,0,16,4,0,6,0,0,6,10,0,4,0,0,21,10,5,3,3,0,17,8,3,7,0,0,20,8,3,8,3,0,24,10,0,4,0,0,21,7,0,3,0,0,8,3,0,3,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,85,21,45,8,0,163,6,0,0,0,0,6,3,0,0,0,0,3,3,0,3,0,0,3,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,7,3,0,0,0,8,0,0,0,0,0,0,3,0,3,0,0,7,0,0,3,0,0,3,5,0,3,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,36,0,14,0,0,50,11,0,4,0,3,16,3,0,0,0,0,0,131,21,63,11,6,238,0,0,0,0,0,0,3,0,0,0,0,3,3,0,Franklin Harbour (DC)
40070,219,0,0,3,3,225,1873,22,29,5,11,1936,4343,110,91,14,19,4569,5400,221,134,10,22,5796,5460,323,167,17,24,5986,4812,316,194,16,28,5363,4512,337,225,17,24,5121,3924,337,232,10,17,4520,3367,271,208,16,23,3889,1910,180,162,3,16,2271,544,102,96,3,8,756,89,39,35,0,3,170,32,14,10,3,0,64,36479,2273,1589,117,195,40662,785,3,7,7,5,806,2111,21,26,11,12,2177,1307,18,42,9,13,1387,876,33,60,13,16,997,653,36,39,8,6,742,562,29,48,7,3,653,486,39,51,10,6,587,457,28,52,13,3,553,478,32,51,9,7,575,447,43,70,8,9,575,325,66,68,11,3,480,148,28,33,12,0,222,61,20,24,11,0,112,8696,395,561,109,88,9853,1240,40,40,12,24,1353,588,33,48,22,72,759,47011,2737,2239,255,384,52627,228,0,0,0,0,231,2582,6,11,3,11,2608,5288,39,Adelaide (C)
40120,69,0,3,0,0,72,250,4,8,0,0,264,273,15,23,0,3,304,278,24,38,3,0,343,230,41,46,3,3,317,229,78,45,10,3,360,266,79,71,13,3,429,196,73,84,13,7,374,182,80,85,16,5,362,140,58,64,11,10,279,52,35,39,14,3,146,11,14,17,5,3,54,7,11,4,3,0,25,2168,510,525,95,36,3327,205,0,6,3,0,217,239,0,5,0,0,252,88,0,12,0,0,104,64,9,12,0,0,85,53,3,19,0,0,79,49,14,17,6,0,80,47,3,30,3,5,87,63,16,32,12,0,121,57,12,42,3,0,124,75,22,41,5,0,152,52,16,37,13,0,126,18,12,36,11,0,78,9,6,17,11,0,37,1014,117,320,66,18,1534,96,22,34,4,0,159,34,8,11,7,13,78,3316,655,892,175,72,5102,24,0,0,0,0,25,117,0,4,0,0,123,112,7,Adelaide Hills (DC)
40220,43,0,0,0,0,48,125,5,9,0,0,138,139,7,22,0,0,170,168,21,36,4,5,229,136,31,32,5,4,202,152,34,46,5,3,238,135,40,53,4,3,242,129,36,75,15,4,258,144,45,64,9,3,264,87,33,61,13,5,197,23,23,22,8,0,75,7,4,12,9,0,28,0,5,11,6,0,22,1295,277,433,86,29,2125,98,0,0,0,3,109,87,0,8,0,0,95,46,0,8,3,0,61,38,0,6,0,0,53,43,0,25,4,0,71,45,0,14,3,0,66,44,6,18,4,4,77,59,6,27,5,0,89,47,9,30,0,0,91,65,10,32,8,3,118,54,16,32,14,0,108,22,3,18,16,0,48,7,3,8,7,0,27,665,54,223,58,18,1012,75,8,10,4,0,87,39,7,6,7,11,64,2072,335,679,153,52,3289,14,0,0,0,0,14,62,0,3,0,0,66,86,0,Alexandrina (DC)
41330,0,0,0,0,0,0,17,0,0,0,0,18,26,0,0,0,0,33,31,0,0,0,0,33,23,0,0,0,0,27,22,0,3,0,0,30,18,4,0,0,0,21,15,0,7,0,4,21,9,4,7,0,0,22,14,3,5,0,0,20,3,0,0,0,0,9,0,0,3,0,0,3,0,0,0,0,0,0,184,18,28,3,5,244,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,5,7,0,0,0,0,7,10,0,0,0,0,7,3,0,3,0,0,8,6,0,0,0,0,6,8,0,3,0,0,9,7,0,0,0,0,10,0,0,0,0,0,3,0,0,3,0,0,10,3,0,0,0,0,6,0,0,0,6,0,8,53,0,12,13,0,74,16,0,5,0,3,23,12,0,0,0,3,17,262,19,53,14,10,358,0,0,0,0,0,0,15,0,0,0,0,15,23,0,Coober Pedy (DC)
41560,38,0,0,0,0,37,107,0,4,0,0,115,108,3,8,0,0,124,91,5,12,0,0,110,94,19,14,3,3,131,96,16,16,4,3,132,100,28,39,0,3,171,122,21,28,3,0,183,98,16,31,3,4,157,51,8,22,3,0,90,8,6,17,0,0,37,0,0,4,0,0,9,0,7,6,0,0,8,918,139,200,23,25,1306,126,0,0,0,0,131,33,0,0,0,0,37,33,0,0,3,0,40,31,5,4,0,0,39,21,0,7,3,0,32,12,0,8,0,3,27,25,4,9,0,0,42,33,5,9,3,3,48,28,0,14,0,0,52,57,0,27,3,0,82,19,3,9,3,0,43,10,3,0,4,0,14,8,4,3,3,3,20,436,26,96,23,16,599,56,3,16,8,3,89,28,8,13,8,9,61,1441,177,322,61,59,2055,12,0,0,0,0,12,82,0,0,0,0,85,81,0,Copper Coast (DC)
40250,0,0,0,0,0,0,20,0,0,0,0,20,20,0,0,0,0,24,13,0,0,0,0,13,23,0,0,0,0,22,11,0,0,0,0,11,18,0,0,0,0,21,18,0,0,0,0,18,26,0,0,0,0,30,21,0,0,0,0,24,5,0,0,0,0,6,3,0,0,0,0,6,0,0,0,0,0,0,181,3,5,0,0,190,5,0,0,0,0,5,15,0,0,0,0,15,8,0,0,0,0,8,8,0,0,0,0,8,12,0,0,0,0,9,6,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,65,0,3,0,0,69,9,0,0,0,0,9,16,0,3,0,0,15,277,3,10,0,0,292,0,0,0,0,0,0,23,0,0,0,0,23,18,0,Anangu Pitjantjatjara (AC)
40310,76,0,0,0,0,76,250,3,6,0,4,262,301,10,6,0,0,316,367,24,24,0,0,418,334,20,39,3,7,405,383,51,26,10,7,477,421,46,43,3,5,521,354,38,62,9,3,465,357,39,48,6,6,456,206,29,33,9,0,287,57,20,23,18,0,122,5,11,7,7,0,34,7,8,9,3,3,24,3123,294,331,77,36,3862,162,0,0,5,4,171,133,0,7,0,0,142,58,0,0,0,0,60,48,4,14,0,0,58,40,3,3,0,0,51,38,4,7,4,0,53,50,4,13,3,0,69,57,8,13,0,0,78,61,6,19,3,0,92,66,7,29,18,0,119,54,10,21,10,0,97,31,3,6,6,0,43,5,0,11,10,0,32,798,47,154,55,13,1058,136,5,17,3,10,160,53,4,3,6,6,79,4103,352,499,145,60,5165,44,0,0,0,0,44,139,0,0,0,3,145,198,3,Barossa (DC)
