lga_code_2016,earners_persons,median_age_of_earners_years,income_aud,median_aud,mean_aud,p80_to_p20_ratio,p80_to_p50_ratio,p20_to_p50_ratio,p10_to_p50_ratio,gini_coefficient_no,income_share_top_1pc,income_share_top_5pc,income_share_top_10pc,lowest_quartile_pc,second_quartile_pc,third_quartile_pc,highest_quartile_pc,lga_name16
57080,13374.0,32.0,991309589.0,44917.0,74122.0,7.46,2.26,0.3,0.15,0.58,15.3,30.8,42.8,26.4,20.2,19.4,34.0,Perth (C)
57140,656.0,47.0,26457339.0,30631.0,40331.0,12.11,2.32,0.19,0.08,0.5579999999999999,6.3,20.3,33.7,36.6,23.2,19.8,20.3,Pingelly (S)
57210,2753.0,48.0,106427394.0,31845.0,38659.0,6.44,1.95,0.3,0.1,0.521,5.9,19.8,31.9,32.8,27.8,22.8,16.6,Plantagenet (S)
57280,7569.0,34.0,603552948.0,69131.0,79740.0,4.64,1.81,0.39,0.19,0.41100000000000003,4.8,15.4,25.8,14.9,15.8,18.7,50.7,Port Hedland (T)
57350,585.0,50.0,28020369.0,35712.0,47898.0,9.42,2.36,0.25,0.09,0.574,5.0,20.3,34.5,31.1,24.7,19.5,24.7,Quairading (S)
57420,1063.0,44.0,58800955.0,41940.0,55316.0,8.38,2.02,0.24,0.04,0.5489999999999999,7.6,23.1,35.1,27.8,21.3,19.6,31.2,Ravensthorpe (S)
57490,56481.0,40.0,3166751893.0,46098.0,56068.0,5.19,1.91,0.37,0.17,0.441,4.9,16.8,28.3,22.0,22.7,23.5,31.8,Rockingham (C)
65010,3048.0,45.0,121987084.0,35546.0,40022.0,4.43,1.69,0.38,0.15,0.44799999999999995,7.2,18.7,29.2,26.4,32.2,27.4,14.0,Southern Midlands (M)
58330,2305.0,49.0,113199071.0,38062.0,49110.0,6.69,2.14,0.32,0.12,0.515,5.8,18.6,31.0,28.7,23.8,20.1,27.4,Toodyay (S)
58400,183.0,49.0,5985648.0,28688.0,32708.0,,,,,,,28.5,42.2,39.2,26.5,22.1,12.2,Trayning (S)
58470,32.0,51.0,1874991.0,76253.0,58593.0,,,,,,,,,,,,,Upper Gascoyne (S)
58510,19644.0,35.0,1126542824.0,45571.0,57348.0,5.05,1.88,0.37,0.18,0.46299999999999997,7.3,20.1,31.4,22.2,22.8,24.7,30.3,Victoria Park (T)
70200,16558.0,39.0,873898005.0,47291.0,52778.0,4.0,1.66,0.42,0.2,0.4,5.6,16.4,26.4,19.6,22.5,30.0,27.8,Alice Springs (T)
58540,603.0,45.0,23126747.0,32577.0,38353.0,11.18,2.14,0.19,0.01,0.655,6.2,22.3,35.9,33.5,24.9,21.2,20.4,Victoria Plains (S)
58570,20334.0,35.0,1316868456.0,47726.0,64762.0,5.69,2.0,0.35,0.18,0.494,8.5,22.4,34.2,22.4,21.9,21.0,34.7,Vincent (C)
58610,1271.0,48.0,48327868.0,33694.0,38023.0,6.63,1.93,0.29,0.08,0.5379999999999999,4.6,17.2,29.9,31.0,27.4,23.2,18.4,Wagin (S)
58680,231.0,45.0,11792400.0,40733.0,51049.0,8.3,2.22,0.27,0.09,0.545,,19.4,32.1,28.4,21.8,20.1,29.7,Wandering (S)
58760,83653.0,39.0,4380711227.0,44267.0,52368.0,4.53,1.78,0.39,0.19,0.431,5.8,17.7,28.6,21.7,24.4,26.7,27.1,Wanneroo (C)
58820,1935.0,45.0,103902823.0,40355.0,53697.0,7.24,2.38,0.33,0.13,0.48,4.8,16.4,28.3,26.7,23.7,17.2,32.5,Waroona (S)
58890,505.0,48.0,19255670.0,29850.0,38130.0,17.37,2.41,0.14,0.0,,6.9,23.0,40.0,38.6,22.5,18.1,20.9,West Arthur (S)
59030,134.0,47.0,4380389.0,38103.0,32689.0,,,,,,,26.8,44.2,37.9,15.9,19.7,26.5,Westonia (S)
72800,16666.0,35.0,929280934.0,52286.0,55759.0,3.11,1.52,0.49,0.27,0.35200000000000004,4.2,14.3,23.9,14.1,21.4,34.4,30.0,Palmerston (C)
73600,632.0,39.0,25558961.0,33422.0,40441.0,6.42,1.94,0.3,0.12,0.479,6.6,18.7,30.4,31.8,28.1,22.4,17.6,Roper Gulf (R)
74050,324.0,39.0,9989415.0,25411.0,30832.0,4.58,1.85,0.4,0.2,0.435,,18.0,29.7,35.4,39.4,16.8,8.4,Tiwi Islands (R)
74550,545.0,39.0,21084804.0,31641.0,38688.0,6.6,2.08,0.31,0.14,0.467,5.1,17.6,29.2,33.2,29.9,19.0,17.9,Victoria Daly (R)
59100,485.0,48.0,16901985.0,29435.0,34849.0,8.6,2.05,0.24,0.08,0.62,,21.5,35.1,36.3,28.9,18.8,16.1,Wickepin (S)
74560,194.0,49.0,10916187.0,49611.0,56269.0,,,,,0.39899999999999997,,14.2,25.7,19.4,20.9,24.0,35.7,Wagait (S)
74660,729.0,37.0,42180430.0,51469.0,57861.0,4.55,1.79,0.39,0.18,0.4,3.2,13.6,24.3,19.1,20.1,24.8,36.0,West Arnhem (R)
74680,369.0,37.0,10640776.0,21882.0,28837.0,7.58,2.04,0.27,0.12,0.494,,19.7,33.2,42.2,37.3,10.5,10.0,West Daly (R)
59170,651.0,46.0,27026601.0,33563.0,41516.0,6.2,1.99,0.32,0.1,0.55,9.4,22.2,34.2,29.5,30.1,20.9,19.5,Williams (S)
59250,115.0,41.0,4314181.0,36692.0,37515.0,,,,,,,17.9,33.2,29.3,25.0,24.1,21.6,Wiluna (S)
89399,222921.0,40.0,14034232430.0,54512.0,62956.0,4.14,1.68,0.4,0.19,0.42100000000000004,6.6,18.4,28.7,17.6,19.5,26.0,36.8,Unincorporated ACT
99399,929.0,46.0,56964133.0,60222.0,61318.0,3.81,1.52,0.4,0.16,0.384,5.0,14.9,24.4,17.4,16.6,24.7,41.3,Unincorp. Other Territories
59310,937.0,46.0,50769423.0,44672.0,54183.0,5.62,1.83,0.33,0.11,0.535,8.7,22.6,34.7,25.5,19.5,27.1,27.9,Wongan-Ballidu (S)
59320,197.0,47.0,8971490.0,33654.0,45541.0,,,,,0.52,,17.3,31.4,31.8,28.3,17.2,22.7,Woodanilling (S)
59330,262.0,48.0,11762259.0,37757.0,44894.0,7.9,2.01,0.25,0.09,0.589,,22.4,34.9,29.7,23.2,23.2,23.9,Wyalkatchem (S)
59340,3834.0,38.0,217147194.0,48449.0,56637.0,4.81,1.79,0.37,0.19,0.434,6.3,17.7,28.1,20.9,22.1,24.9,32.2,Wyndham-East Kimberley (S)
59350,80.0,43.0,3689019.0,38868.0,46113.0,,,,,,,,,16.9,36.4,24.7,22.1,Yalgoo (S)
59360,709.0,45.0,38735438.0,48582.0,54634.0,8.62,2.02,0.23,0.06,0.5820000000000001,4.7,17.7,30.2,27.4,17.5,17.8,37.3,Yilgarn (S)
59370,1883.0,49.0,79089664.0,33089.0,42002.0,8.73,2.2,0.25,0.07,0.5670000000000001,5.3,19.6,33.0,33.2,25.0,19.2,22.5,York (S)
60210,2787.0,49.0,98164239.0,26901.0,35222.0,6.37,2.01,0.32,0.1,0.513,7.9,21.2,33.4,37.6,30.0,19.7,12.8,Break O'Day (M)
60410,7002.0,40.0,293877442.0,38040.0,41971.0,3.64,1.59,0.44,0.21,0.386,5.6,15.6,25.6,22.6,31.1,31.3,15.0,Brighton (M)
60610,9612.0,42.0,430989028.0,37932.0,44839.0,5.17,1.79,0.35,0.15,0.452,8.4,19.7,30.1,26.7,27.4,26.6,19.3,Burnie (C)
60810,11261.0,45.0,472735351.0,36130.0,41980.0,5.44,1.81,0.33,0.13,0.449,6.2,17.7,28.3,28.3,27.5,25.8,18.4,Central Coast (M) (Tas.)
61010,1114.0,46.0,41017807.0,30454.0,36820.0,5.89,1.83,0.31,0.11,0.5329999999999999,8.7,22.9,34.1,33.6,29.5,24.8,12.0,Central Highlands (M) (Tas.)
61210,4435.0,43.0,179130811.0,37038.0,40390.0,4.52,1.66,0.37,0.16,0.423,5.1,16.2,26.7,26.6,28.9,29.0,15.6,Circular Head (M)
61410,28973.0,45.0,1383028449.0,40624.0,47735.0,4.56,1.77,0.39,0.17,0.43200000000000005,6.8,18.4,28.7,23.5,26.7,27.3,22.5,Clarence (C)
61510,4709.0,43.0,190714129.0,36683.0,40500.0,4.41,1.71,0.39,0.18,0.41,4.4,15.1,25.8,25.8,30.5,27.8,15.9,Derwent Valley (M)
61610,12668.0,43.0,532971898.0,36019.0,42072.0,4.81,1.76,0.36,0.16,0.442,7.0,18.7,29.3,27.4,29.8,26.2,16.6,Devonport (C)
61810,3531.0,46.0,129725080.0,31648.0,36739.0,5.58,1.8,0.32,0.12,0.45899999999999996,5.6,17.7,28.7,32.1,30.4,24.7,12.8,Dorset (M)
62010,444.0,53.0,17284145.0,33452.0,38928.0,5.38,1.77,0.33,0.15,0.465,,18.6,29.7,29.3,30.0,25.7,15.0,Flinders (M) (Tas.)
62210,2951.0,45.0,127259518.0,37226.0,43124.0,5.08,1.85,0.36,0.14,0.439,5.0,16.4,27.3,26.9,27.2,25.2,20.7,George Town (M)
62410,2281.0,51.0,83285000.0,29513.0,36512.0,5.7,1.86,0.33,0.13,0.479,6.9,20.4,32.1,33.5,33.5,20.2,12.9,Glamorgan/Spring Bay (M)
62610,22247.0,41.0,919877447.0,38427.0,41348.0,3.89,1.61,0.41,0.19,0.385,4.5,14.7,24.7,23.6,30.0,31.4,15.0,Glenorchy (C)
62810,30571.0,43.0,1726495471.0,42107.0,56475.0,5.63,1.9,0.34,0.15,0.503,10.4,24.8,35.7,25.2,23.3,23.4,28.1,Hobart (C)
63010,7906.0,45.0,304348796.0,33091.0,38496.0,5.55,1.77,0.32,0.12,0.467,6.8,19.3,30.2,31.6,28.8,26.0,13.6,Huon Valley (M)
63210,3104.0,45.0,113839464.0,32897.0,36675.0,5.73,1.76,0.31,0.11,0.452,4.9,16.5,27.8,31.4,30.7,24.2,13.6,Kentish (M)
70420,1642.0,41.0,75242358.0,42526.0,45824.0,4.55,1.71,0.38,0.19,0.45399999999999996,4.3,15.2,26.2,22.9,24.8,28.4,23.9,Barkly (R)
70540,,,,,,,,,,,,,,,,,,Belyuen (S)
70620,174.0,36.0,5307925.0,24514.0,30505.0,,,,,0.5,,17.9,31.0,40.3,33.5,17.0,9.1,Central Desert (R)
70700,562.0,47.0,25660967.0,40283.0,45660.0,4.9,1.79,0.37,0.16,0.442,4.5,16.3,27.2,24.9,25.8,27.2,22.2,Coomalie (S)
71000,47609.0,38.0,2739444985.0,49716.0,57540.0,3.81,1.66,0.44,0.22,0.41100000000000003,6.5,18.2,28.3,17.6,21.9,29.9,30.6,Darwin (C)
71300,445.0,37.0,14144790.0,24554.0,31786.0,6.84,2.12,0.31,0.16,0.465,,16.2,29.1,40.3,31.1,16.0,12.6,East Arnhem (R)
72200,4656.0,39.0,245667677.0,49988.0,52764.0,3.47,1.59,0.46,0.23,0.39799999999999996,4.8,15.1,24.9,16.9,21.7,31.6,29.8,Katherine (T)
72300,9460.0,43.0,537619092.0,50386.0,56831.0,3.98,1.68,0.42,0.21,0.409,5.0,16.3,26.7,17.5,22.0,28.0,32.5,Litchfield (M)
72330,351.0,35.0,12683066.0,27265.0,36134.0,6.07,2.05,0.34,0.16,0.479,,18.4,31.4,37.2,28.9,19.2,14.6,MacDonnell (R)
