lga_code_2016,count_home_census_nt_0_14_yr,count_hom_census_nt_15_24_yr,count_hom_census_nt_25_34_yr,count_hom_census_nt_35_44_yr,count_hom_census_nt_45_54_yr,count_hom_census_nt_55_64_yr,count_hom_census_nt_65_74_yr,count_hom_census_nt_75_84_yr,count_hom_census_nt_85ov,counted_home_census_night_tot,vis_same_sa2_0_14_yr,vis_same_sa2_15_24_yr,vis_same_sa2_25_34_yr,vis_same_sa2_35_44_yr,vis_same_sa2_45_54_yr,vis_same_sa2_55_64_yr,vis_same_sa2_65_74_yr,vis_same_sa2_75_84_yr,vis_same_sa2_85ov,vis_same_sa2_total,vis_diff_sa2_nsw_0_14_yr,vis_diff_sa2_nsw_15_24_yr,vis_diff_sa2_nsw_25_34_yr,vis_diff_sa2_nsw_35_44_yr,vis_diff_sa2_nsw_45_54_yr,vis_diff_sa2_nsw_55_64_yr,vis_diff_sa2_nsw_65_74_yr,vis_diff_sa2_nsw_75_84_yr,vis_diff_sa2_nsw_85ov,vis_diff_sa2_nsw_total,vis_diff_sa2_vic_0_14_yr,vis_diff_sa2_vic_15_24_yr,vis_diff_sa2_vic_25_34_yr,vis_diff_sa2_vic_35_44_yr,vis_diff_sa2_vic_45_54_yr,vis_diff_sa2_vic_55_64_yr,vis_diff_sa2_vic_65_74_yr,vis_diff_sa2_vic_75_84_yr,vis_diff_sa2_vic_85ov,vis_diff_sa2_vic_total,vis_diff_sa2_qld_0_14_yr,vis_diff_sa2_qld_15_24_yr,vis_diff_sa2_qld_25_34_yr,vis_diff_sa2_qld_35_44_yr,vis_diff_sa2_qld_45_54_yr,vis_diff_sa2_qld_55_64_yr,vis_diff_sa2_qld_65_74_yr,vis_diff_sa2_qld_75_84_yr,vis_diff_sa2_qld_85ov,vis_diff_sa2_qld_total,vis_diff_sa2_sa_0_14_yr,vis_diff_sa2_sa_15_24_yr,vis_diff_sa2_sa_25_34_yr,vis_diff_sa2_sa_35_44_yr,vis_diff_sa2_sa_45_54_yr,vis_diff_sa2_sa_55_64_yr,vis_diff_sa2_sa_65_74_yr,vis_diff_sa2_sa_75_84_yr,vis_diff_sa2_sa_85ov,vis_diff_sa2_sa_total,vis_diff_sa2_wa_0_14_yr,vis_diff_sa2_wa_15_24_yr,vis_diff_sa2_wa_25_34_yr,vis_diff_sa2_wa_35_44_yr,vis_diff_sa2_wa_45_54_yr,vis_diff_sa2_wa_55_64_yr,vis_diff_sa2_wa_65_74_yr,vis_diff_sa2_wa_75_84_yr,vis_diff_sa2_wa_85ov,vis_diff_sa2_wa_total,vis_diff_sa2_tas_0_14_yr,vis_diff_sa2_tas_15_24_yr,vis_diff_sa2_tas_25_34_yr,vis_diff_sa2_tas_35_44_yr,vis_diff_sa2_tas_45_54_yr,vis_diff_sa2_tas_55_64_yr,vis_diff_sa2_tas_65_74_yr,vis_diff_sa2_tas_75_84_yr,vis_diff_sa2_tas_85ov,vis_diff_sa2_tas_total,vis_diff_sa2_nt_0_14_yr,vis_diff_sa2_nt_15_24_yr,vis_diff_sa2_nt_25_34_yr,vis_diff_sa2_nt_35_44_yr,vis_diff_sa2_nt_45_54_yr,vis_diff_sa2_nt_55_64_yr,vis_diff_sa2_nt_65_74_yr,vis_diff_sa2_nt_75_84_yr,vis_diff_sa2_nt_85ov,vis_diff_sa2_nt_total,vis_diff_sa2_act_0_14_yr,vis_diff_sa2_act_15_24_yr,vis_diff_sa2_act_25_34_yr,vis_diff_sa2_act_35_44_yr,vis_diff_sa2_act_45_54_yr,vis_diff_sa2_act_55_64_yr,vis_diff_sa2_act_65_74_yr,vis_diff_sa2_act_75_84_yr,vis_diff_sa2_act_85ov,vis_diff_sa2_act_total,vis_diff_sa2_ot_0_14_yr,vis_diff_sa2_ot_15_24_yr,vis_diff_sa2_ot_25_34_yr,vis_diff_sa2_ot_35_44_yr,vis_diff_sa2_ot_45_54_yr,vis_diff_sa2_ot_55_64_yr,vis_diff_sa2_ot_65_74_yr,vis_diff_sa2_ot_75_84_yr,vis_diff_sa2_ot_85ov,vis_diff_sa2_ot_total,vis_diff_sa2_tot_0_14_yr,vis_diff_sa2_tot_15_24_yr,vis_diff_sa2_tot_25_34_yr,vis_diff_sa2_tot_35_44_yr,vis_diff_sa2_tot_45_54_yr,vis_diff_sa2_tot_55_64_yr,vis_diff_sa2_tot_65_74_yr,vis_diff_sa2_tot_75_84_yr,vis_diff_sa2_tot_85ov,vis_diff_sa2_tot_total,tot_visitrs_0_14_yr,tot_visitrs_15_24_yr,tot_visitrs_25_34_yr,tot_visitrs_35_44_yr,tot_visitrs_45_54_yr,tot_visitrs_55_64_yr,tot_visitrs_65_74_yr,tot_visitrs_75_84_yr,tot_visitrs_85ov,tot_visitrs_total,os_vis_0_14_yr,os_vis_15_24_yr,os_vis_25_34_yr,os_vis_35_44_yr,os_vis_45_54_yr,os_vis_55_64_yr,os_vis_65_74_yr,os_vis_75_84_yr,os_vis_85_yr_over,os_vis_tot,total_0_14_yr,total_15_24_yr,total_25_34_yr,total_35_44_yr,total_45_54_yr,total_55_64_yr,total_65_74_yr,total_75_84_yr,total_85ov,total_total,lga_name16
41190,347,147,172,177,238,256,168,90,63,1657,0,0,5,0,0,0,0,0,0,4,3,0,0,3,3,8,12,0,0,30,0,0,5,6,12,17,3,0,0,39,0,0,0,0,0,6,3,0,0,10,32,42,50,54,72,94,64,19,3,421,0,3,0,4,0,8,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,43,55,67,88,130,86,19,3,525,41,43,60,67,88,130,86,22,3,536,0,0,0,0,4,0,0,0,0,4,383,192,231,242,322,385,252,109,61,2190,Cleve (DC)
41330,267,136,225,166,248,235,234,107,10,1627,0,0,0,0,0,0,0,0,0,4,3,3,3,3,9,17,23,0,0,59,5,4,11,11,7,34,37,4,0,102,0,0,5,0,7,20,24,6,0,53,6,15,15,22,22,55,38,10,3,184,0,0,0,0,3,8,17,0,0,30,3,0,0,0,0,3,0,0,0,11,0,0,0,4,0,7,4,0,0,14,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,18,17,39,46,45,135,149,20,3,470,18,17,41,46,43,134,156,20,3,475,5,5,6,3,11,12,3,0,0,55,291,159,271,210,305,388,387,131,13,2154,Coober Pedy (DC)
41560,2131,1231,1195,1199,1758,2018,2015,1148,429,13124,6,8,0,0,3,4,6,3,5,41,0,0,0,0,3,11,4,0,0,18,0,0,0,0,0,3,10,0,0,23,8,0,0,0,4,11,5,3,0,25,47,89,72,42,84,111,93,41,13,600,0,0,0,0,0,7,3,5,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,88,77,52,93,144,119,46,13,688,55,100,80,52,95,156,125,51,20,726,7,7,5,9,3,0,3,0,0,28,2196,1344,1282,1257,1856,2174,2147,1198,447,13887,Copper Coast (DC)
41750,201,53,95,103,153,195,103,42,16,958,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,7,0,0,0,0,8,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,12,19,16,23,24,21,8,0,134,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,12,24,21,28,32,31,11,0,162,4,12,23,21,30,32,31,11,3,170,0,0,0,0,0,0,0,0,0,0,209,65,117,118,183,227,132,57,14,1131,Elliston (DC)
42030,3969,2827,2604,2384,3004,2859,2151,1482,629,21905,9,7,5,4,3,6,3,6,5,47,0,0,0,3,4,9,8,0,0,27,0,4,0,3,5,4,3,0,0,28,8,0,0,3,7,10,9,0,0,36,73,112,111,70,59,63,48,34,33,609,3,0,0,0,0,9,3,0,0,19,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,118,117,75,78,93,78,40,36,732,94,121,126,84,83,101,82,47,38,776,6,17,12,0,5,10,6,3,3,60,4070,2958,2740,2465,3087,2974,2238,1533,676,22745,Gawler (T)
42110,699,333,295,425,549,688,518,261,77,3851,0,6,0,3,3,0,0,4,3,18,0,3,0,0,3,5,3,0,0,12,0,0,7,0,4,12,10,0,0,36,3,0,0,3,0,3,0,4,0,17,9,29,26,10,18,26,31,7,13,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,30,34,14,26,46,47,11,10,240,15,37,38,15,30,46,47,13,18,259,3,3,0,0,0,0,0,0,0,13,718,371,337,440,581,741,569,276,91,4118,Goyder (DC)
42250,1491,790,734,1029,1329,1146,782,295,100,7694,3,3,0,3,0,6,4,7,0,26,0,0,3,0,0,0,4,0,0,10,5,12,7,0,6,3,3,4,3,44,0,0,0,0,5,0,0,0,0,7,41,47,39,22,21,37,21,14,6,240,0,3,0,0,0,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,65,47,26,31,41,30,15,12,313,43,70,48,26,34,44,37,18,8,341,3,5,4,3,0,0,0,0,0,20,1539,864,790,1063,1369,1189,821,313,107,8048,Grant (DC)
42600,4644,3695,3786,3970,4520,4885,3891,2302,1601,33292,6,9,8,7,10,8,10,8,9,75,0,7,5,20,23,37,25,3,7,124,9,3,25,32,52,41,29,3,0,189,0,5,20,14,26,33,10,0,0,107,91,195,161,93,140,155,105,49,57,1048,3,0,12,20,14,17,3,6,0,68,0,0,0,0,7,5,3,0,0,20,0,0,5,3,4,11,3,0,0,31,10,3,3,3,5,0,5,0,0,24,0,0,0,0,0,0,0,0,0,0,112,213,235,183,270,298,177,59,66,1611,118,227,242,194,278,301,181,68,72,1683,33,73,76,37,29,49,19,3,0,322,4798,3995,4101,4199,4830,5244,4088,2371,1672,35305,Holdfast Bay (C)
42750,729,333,392,450,639,724,594,250,109,4224,7,0,0,5,3,0,3,0,0,26,3,3,4,5,0,10,11,3,0,39,6,0,8,3,3,5,3,0,0,24,3,0,4,3,4,4,6,0,0,32,23,28,26,23,33,60,40,18,4,264,3,0,0,3,4,6,10,4,4,41,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,30,46,37,54,86,76,31,9,412,51,37,45,43,56,88,78,28,11,439,24,31,65,43,54,36,11,0,0,262,803,401,505,537,751,851,680,279,123,4928,Kangaroo Island (DC)
43080,202,93,68,117,149,148,126,71,45,1024,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,4,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,7,0,0,30,0,3,4,3,6,4,4,0,0,34,0,0,0,0,0,0,0,0,0,0,202,102,73,125,158,157,131,73,49,1059,Karoonda East Murray (DC)
43650,3123,1787,1431,1874,2218,1883,1139,476,155,14084,0,0,0,3,3,3,4,0,0,18,4,3,0,10,4,7,6,0,0,31,3,8,7,4,5,17,5,3,0,54,7,0,0,4,4,8,3,0,0,26,47,112,52,27,25,51,52,35,15,418,0,0,3,0,0,6,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,57,124,67,46,44,92,64,39,10,540,56,124,67,49,50,93,70,37,15,557,8,18,9,7,10,4,9,0,0,59,3190,1929,1503,1927,2274,1972,1216,513,169,14700,Light (RegC)
43710,1058,476,526,688,836,761,501,217,77,5134,3,8,0,0,0,3,3,0,0,20,0,0,0,0,3,5,3,0,0,15,0,0,0,0,0,10,6,0,0,15,0,0,0,0,0,0,7,0,0,9,24,30,32,9,28,46,38,11,8,231,0,0,0,0,3,0,6,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,30,32,36,12,31,60,66,21,8,292,36,36,36,18,31,66,72,21,8,317,0,4,3,0,0,3,0,0,0,13,1089,519,564,703,865,829,576,242,76,5460,Lower Eyre Peninsula (DC)
41830,229,126,126,135,222,253,225,100,42,1452,4,0,0,0,0,0,0,0,0,6,0,0,3,0,0,5,8,0,0,15,0,7,0,0,4,11,3,0,0,28,0,3,0,3,0,14,8,0,0,29,8,8,12,12,7,24,24,13,0,105,0,0,0,0,0,13,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,16,17,19,9,17,65,39,13,0,202,14,17,19,9,16,64,39,15,0,202,0,0,3,3,0,0,0,0,0,8,244,145,145,149,237,317,265,114,44,1663,Flinders Ranges (DC)
41960,216,84,101,118,176,191,196,55,49,1185,0,0,0,0,0,0,0,3,0,5,3,0,0,0,10,10,4,3,0,29,0,3,0,0,6,5,4,0,0,16,7,3,0,6,3,0,3,0,0,19,10,9,29,21,38,50,36,5,3,205,0,0,0,0,0,3,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,23,29,29,53,63,57,6,7,286,19,25,29,29,57,63,53,13,7,296,0,0,0,0,4,0,0,3,0,3,228,105,130,155,236,257,252,67,49,1481,Franklin Harbour (DC)
43220,242,72,128,103,125,113,84,69,31,982,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,7,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,3,10,23,10,17,25,3,7,0,98,0,0,0,3,0,4,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,23,12,20,29,11,16,0,115,3,10,22,15,21,29,13,16,0,121,0,0,0,0,0,0,0,0,0,3,246,83,151,118,151,146,96,83,32,1109,Kimba (DC)
43360,351,184,215,217,243,354,306,207,65,2142,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,3,4,8,12,5,13,14,11,3,3,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,16,10,14,20,19,3,3,94,4,13,18,10,14,20,19,3,3,98,3,3,3,0,3,0,0,0,0,18,363,205,231,226,258,369,329,212,69,2256,Kingston (DC) (SA)
43790,1988,1114,959,1194,1546,1566,1368,716,368,10820,11,7,3,6,0,3,8,0,3,44,0,5,4,0,0,4,5,0,3,22,3,12,4,3,3,8,4,0,0,32,3,0,7,0,0,3,0,5,0,21,29,90,52,41,48,60,67,18,6,408,0,0,0,0,0,0,4,3,3,9,0,0,0,3,0,0,0,0,0,5,0,0,0,0,3,3,0,0,0,10,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,31,107,58,47,61,75,85,25,10,513,45,110,62,59,61,84,91,31,17,560,3,24,31,3,9,4,3,0,0,83,2027,1258,1050,1261,1617,1655,1469,744,384,11461,Loxton Waikerie (DC)
43920,1654,1023,845,1094,1488,1167,775,266,87,8412,0,0,0,4,5,3,0,0,0,11,0,0,0,0,0,0,0,0,0,5,3,3,3,3,0,0,3,0,0,15,0,0,0,0,4,3,3,0,0,11,29,39,32,23,21,26,18,3,3,195,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,44,34,30,26,38,23,3,3,232,33,41,33,35,23,34,31,3,6,241,0,5,9,0,0,0,0,0,0,17,1690,1072,886,1129,1515,1206,807,273,92,8678,Mallala (DC)
44000,6,18,4,9,6,10,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,22,3,15,6,10,4,0,0,61,Maralinga Tjarutja (AC)
44060,14064,10896,12393,11306,10797,10708,7434,4480,2601,84673,5,19,10,10,13,17,18,13,22,138,3,9,17,13,13,9,22,7,0,91,3,12,6,4,11,22,15,9,3,85,4,3,11,4,10,14,9,0,3,57,199,374,366,206,182,168,150,63,51,1762,3,3,3,3,8,3,0,0,0,26,3,0,0,3,5,5,10,0,0,18,13,4,3,7,12,5,3,3,0,55,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,237,407,404,240,231,225,205,85,58,2097,239,427,418,252,244,239,223,100,77,2228,78,172,134,52,84,184,98,25,7,837,14381,11497,12943,11609,11119,11136,7753,4612,2694,87741,Marion (C)
44210,1092,712,667,810,1268,1428,1265,581,181,8006,12,5,3,4,8,4,4,0,0,39,0,0,0,0,0,3,11,0,0,21,0,0,4,3,8,11,16,4,0,41,0,0,0,0,0,0,7,8,0,18,22,48,51,40,60,77,62,22,3,387,0,0,0,0,3,6,9,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,8,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,26,50,58,47,72,100,108,42,3,504,36,57,58,54,77,103,114,42,3,544,3,7,6,3,9,3,3,0,0,30,1129,778,732,865,1348,1537,1381,622,183,8582,Mid Murray (DC)
44340,11203,8005,6548,8004,8532,7651,6121,3574,2112,61758,5,10,7,7,4,8,9,9,12,79,4,13,7,3,3,10,13,7,0,59,6,17,12,0,4,13,3,4,0,75,4,3,5,4,3,7,3,0,0,31,171,297,291,186,178,232,267,249,237,2097,0,3,0,3,3,7,6,0,0,25,0,3,0,0,0,0,0,0,0,9,5,12,11,5,0,5,5,0,0,48,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,187,354,328,201,196,272,303,256,239,2347,195,361,338,209,203,283,318,268,245,2425,60,173,96,57,46,107,53,9,3,608,11461,8541,6979,8270,8788,8047,6489,3856,2363,64793,Mitcham (C)
44550,6580,3984,3639,4234,4558,3948,2899,1291,579,31713,14,9,10,3,5,10,7,7,3,69,0,3,3,0,9,11,23,4,0,49,0,0,15,10,22,25,14,4,0,89,0,0,3,3,0,7,6,0,0,23,96,175,120,67,87,122,71,38,18,793,0,0,0,0,3,7,0,3,3,20,0,0,0,0,3,0,3,0,0,5,0,7,3,0,0,7,0,0,0,13,3,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,98,187,154,83,124,174,121,47,21,1009,111,204,157,86,126,190,130,53,24,1082,4,39,18,9,4,10,3,3,0,93,6699,4223,3817,4336,4686,4138,3029,1347,604,32885,Mount Barker (DC)
44620,5044,2957,2947,2921,3266,2972,2289,1449,657,24508,3,9,7,6,5,7,12,3,0,51,3,7,5,8,0,3,3,3,0,46,7,27,19,15,37,49,44,4,0,204,0,3,0,3,5,12,10,0,0,32,109,163,176,95,115,128,64,39,29,914,0,0,0,0,0,6,0,0,0,6,0,0,0,0,3,3,10,0,0,16,0,0,0,0,4,0,3,0,0,5,0,3,4,3,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,121,201,212,128,164,199,133,50,27,1238,123,212,218,137,168,208,142,53,30,1287,12,27,11,10,14,14,12,3,0,100,5181,3189,3176,3068,3447,3198,2442,1499,694,25903,Mount Gambier (C)
44830,393,224,158,243,396,519,417,208,79,2641,0,0,0,0,0,0,3,0,0,7,0,3,0,0,3,5,0,3,0,16,0,0,0,0,0,3,3,4,0,11,0,0,0,0,0,0,3,0,0,6,11,14,21,17,26,30,35,9,0,164,5,0,3,0,0,0,0,0,0,10,0,0,0,0,0,3,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,28,18,31,47,49,16,0,220,13,18,28,16,31,47,57,16,0,222,0,4,0,0,0,0,0,0,0,4,408,246,184,262,429,566,473,226,85,2867,Mount Remarkable (DC)
45040,3514,2588,2550,2226,2666,2401,2140,1229,488,19807,16,11,4,14,11,7,4,3,0,70,3,3,0,0,0,7,3,5,0,25,3,0,5,9,13,6,13,6,3,64,0,0,0,0,0,8,3,0,0,15,56,135,108,69,92,52,63,20,11,606,0,6,0,3,3,10,0,3,0,21,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,143,122,89,113,80,83,38,20,741,76,155,129,94,117,91,91,38,16,809,7,42,89,11,7,13,8,0,0,172,3604,2780,2764,2330,2793,2505,2237,1276,502,20788,Murray Bridge (RC)
45400,151,51,70,71,107,151,112,63,41,820,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,3,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,7,11,8,0,5,14,9,4,6,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,10,4,5,18,20,4,6,81,7,11,10,4,5,22,20,6,6,86,0,0,3,0,3,0,0,0,0,11,156,60,90,74,118,177,135,71,40,912,Orroroo/Carrieton (DC)
45090,1561,791,913,1019,1050,988,743,426,222,7711,5,3,9,0,3,0,0,0,0,25,3,6,0,4,7,7,3,0,0,28,8,9,7,8,3,8,13,0,0,54,3,0,0,0,3,5,0,0,0,10,23,44,43,19,40,43,16,13,3,245,3,0,3,0,0,4,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,56,53,38,49,69,32,17,0,346,42,61,56,36,55,72,40,15,3,376,5,17,34,8,0,3,3,0,0,70,1607,865,1003,1065,1110,1061,788,438,224,8157,Naracoorte and Lucindale (DC)
45120,783,402,390,443,577,678,593,284,140,4278,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,5,0,3,3,4,6,6,5,0,0,22,0,0,0,4,0,0,0,0,0,9,14,29,24,16,25,37,22,10,4,185,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,23,32,31,24,26,45,37,11,4,230,20,32,31,24,25,47,38,8,9,239,0,6,3,0,3,0,3,0,0,16,808,436,424,463,602,725,628,289,145,4528,Northern Areas (DC)
45290,4934,4400,5157,4395,4368,3933,3100,2155,1229,33669,4,9,14,9,10,3,7,9,4,74,3,3,8,5,8,7,3,0,0,41,0,11,7,6,19,7,7,5,0,58,0,4,3,0,0,10,5,0,0,22,75,171,152,85,117,105,106,49,38,900,0,3,5,4,0,4,0,0,0,16,0,0,0,0,0,3,4,0,0,7,0,10,0,3,3,3,3,0,0,29,3,0,3,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,88,197,176,105,152,143,138,57,39,1087,89,202,189,113,162,148,144,70,44,1153,46,96,64,34,35,86,46,12,3,425,5070,4700,5415,4547,4569,4161,3293,2230,1277,35250,Norwood Payneham St Peters (C)
45340,30427,19449,19600,20493,21619,20328,16092,7541,3304,158845,30,24,35,30,29,51,35,44,12,294,4,8,18,14,15,19,24,7,0,116,22,13,23,21,23,15,26,10,3,152,8,13,12,6,15,23,15,6,0,104,547,744,672,448,390,314,257,117,63,3552,3,3,13,4,13,19,18,0,0,81,0,0,4,3,0,5,4,3,0,29,11,3,3,8,4,4,0,0,0,35,0,0,0,0,0,3,0,4,0,17,0,0,0,0,0,0,0,0,0,0,594,787,744,504,467,416,345,157,71,4077,628,809,779,540,497,461,377,201,83,4366,89,217,83,49,65,81,75,17,3,680,31142,20473,20460,21085,22173,20870,16543,7757,3391,163895,Onkaparinga (C)
47630,1213,652,684,773,936,803,595,333,194,6172,0,3,0,3,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,4,3,4,4,10,4,8,0,43,0,0,3,4,0,4,3,0,0,11,25,47,33,25,18,24,24,15,11,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,50,37,34,27,39,34,19,11,270,28,55,41,33,27,41,35,21,9,288,3,11,11,5,3,3,4,0,0,34,1236,715,728,812,966,851,626,357,201,6497,Tatiara (DC)
45540,224,140,127,134,180,317,216,150,51,1540,4,0,0,3,0,3,3,0,0,12,3,0,3,0,4,21,9,0,0,44,0,0,0,0,3,4,14,0,0,16,0,0,0,0,0,10,10,0,0,20,3,8,4,3,11,13,8,4,0,57,0,0,0,0,0,4,3,3,0,12,0,0,0,0,0,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,13,8,19,56,40,8,0,155,9,10,15,10,19,57,39,8,0,164,0,0,4,0,3,5,0,0,0,9,232,154,143,139,203,376,259,155,54,1713,Peterborough (DC)
45680,19972,12212,12961,10226,10855,8840,5698,3434,1255,85459,49,38,28,28,47,35,19,18,7,264,5,10,12,4,9,3,16,4,0,54,3,5,13,4,3,6,7,0,0,46,6,10,7,3,12,4,0,3,0,50,444,562,605,337,247,201,170,144,79,2798,3,6,3,3,5,7,0,0,0,26,5,0,0,4,0,3,5,0,0,21,0,4,3,3,3,3,0,0,0,12,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,472,594,646,358,280,225,200,150,77,3008,517,637,672,384,323,257,225,164,84,3269,24,41,46,15,22,28,25,13,3,221,20515,12889,13681,10631,11199,9131,5939,3613,1345,88948,Playford (C)
45890,19895,14233,19175,16413,15109,13502,9312,5520,3016,116176,39,44,44,26,35,50,23,26,15,290,3,9,12,16,8,15,13,8,0,84,4,13,24,24,14,24,17,5,0,138,0,16,16,19,20,25,20,0,0,120,344,525,588,357,358,312,223,129,108,2933,4,5,16,3,6,17,4,3,0,64,0,0,6,0,4,4,5,0,0,22,0,9,12,12,8,10,0,0,0,47,0,3,0,4,0,0,7,0,0,14,0,0,0,0,0,0,0,0,0,0,362,577,675,438,417,402,295,146,110,3425,398,624,713,468,457,454,317,165,122,3717,92,249,196,91,143,323,184,24,10,1305,20388,15099,20080,16971,15711,14279,9810,5712,3148,121197,Port Adelaide Enfield (C)
