lga_code16,ie_agff_omoe_nil_em,ie_agff_omoe_1_19_em,ie_agff_omoe_20more_em,ie_agff_omoe_ne_ns,ie_agff_tot,ie_min_omoe_nil_em,ie_min_omoe_1_19_em,ie_min_omoe_20more_em,ie_min_omoe_ne_ns,ie_min_tot,ie_mnf_omoe_nil_em,ie_mnf_omoe_1_19_em,ie_mnf_omoe_20more_em,ie_mnf_omoe_ne_ns,ie_mnf_tot,ie_egwws_omoe_nil_em,ie_egwws_omoe_1_19_em,ie_egwws_omoe_20more_em,ie_egwws_omoe_ne_ns,ie_egwws_tot,ie_const_omoe_nil_em,ie_const_omoe_1_19_em,ie_const_omoe_20more_em,ie_const_omoe_ne_ns,ie_const_tot,ie_wst_omoe_nil_em,ie_wst_omoe_1_19_em,ie_wst_omoe_20more_em,ie_wst_omoe_ne_ns,ie_wst_tot,ie_rett_omoe_nil_em,ie_rett_omoe_1_19_em,ie_rett_omoe_20more_em,ie_rett_omoe_ne_ns,ie_rett_tot,ie_acfd_omoe_nil_em,ie_acfd_omoe_1_19_em,ie_acfd_omoe_20more_em,ie_acfd_omoe_ne_ns,ie_acfd_tot,ie_tpw_omoe_nil_em,ie_tpw_omoe_1_19_em,ie_tpw_omoe_20more_em,ie_tpw_omoe_ne_ns,ie_tpw_tot,ie_imt_omoe_nil_em,ie_imt_omoe_1_19_em,ie_imt_omoe_20more_em,ie_imt_omoe_ne_ns,ie_imt_tot,ie_finins_omoe_nil_em,ie_finins_omoe_1_19_em,ie_finins_omoe_20more_em,ie_finins_omoe_ne_ns,ie_finins_tot,ie_rhre_omoe_nil_em,ie_rhre_omoe_1_19_em,ie_rhre_omoe_20more_em,ie_rhre_omoe_ne_ns,ie_rhre_tot,ie_prosts_omoe_nil_em,ie_prosts_omoe_1_19_em,ie_prosts_omoe_20more_em,ie_prosts_omoe_ne_ns,ie_prosts_tot,ie_adsup_omoe_nil_em,ie_adsup_omoe_1_19_em,ie_adsup_omoe_20more_em,ie_adsup_omoe_ne_ns,ie_adsup_tot,ie_pubas_omoe_nil_em,ie_pubas_omoe_1_19_em,ie_pubas_omoe_20more_em,ie_pubas_omoe_ne_ns,ie_pubas_tot,ie_edtrn_omoe_nil_em,ie_edtrn_omoe_1_19_em,ie_edtrn_omoe_20more_em,ie_edtrn_omoe_ne_ns,ie_edtrn_tot,ie_hc_sa_omoe_nil_em,ie_hc_sa_omoe_1_19_em,ie_hc_sa_omoe_20more_em,ie_hc_sa_omoe_ne_ns,ie_hc_sa_tot,ie_artsr_omoe_nil_em,ie_artsr_omoe_1_19_em,ie_artsr_omoe_20more_em,ie_artsr_omoe_ne_ns,ie_artsr_tot,ie_othsvs_omoe_nil_em,ie_othsvs_omoe_1_19_em,ie_othsvs_omoe_20more_em,ie_othsvs_omoe_ne_ns,ie_othsvs_tot,ie_idns_omoe_nil_em,ie_idns_omoe_1_19_em,ie_idns_omoe_20more_em,ie_idns_omoe_ne_ns,ie_idns_tot,ie_tot_omoe_nil_em,ie_tot_omoe_1_19_em,ie_tot_omoe_20more_em,ie_tot_omoe_ne_ns,ie_tot_tot,uie_agff_omoe_nil_em,uie_agff_omoe_1_19_em,uie_agff_omoe_20more_em,uie_agff_omoe_ne_ns,uie_agff_tot,uie_min_omoe_nil_em,uie_min_omoe_1_19_em,uie_min_omoe_20more_em,uie_min_omoe_ne_ns,uie_min_tot,uie_mnf_omoe_nil_em,uie_mnf_omoe_1_19_em,uie_mnf_omoe_20more_em,uie_mnf_omoe_ne_ns,uie_mnf_tot,uie_egwws_omoe_nil_em,uie_egwws_omoe_1_19_em,uie_egwws_omoe_20more_em,uie_egwws_omoe_ne_ns,uie_egwws_tot,uie_const_omoe_nil_em,uie_const_omoe_1_19_em,uie_const_omoe_20more_em,uie_const_omoe_ne_ns,uie_const_tot,uie_wst_omoe_nil_em,uie_wst_omoe_1_19_em,uie_wst_omoe_20more_em,uie_wst_omoe_ne_ns,uie_wst_tot,uie_rett_omoe_nil_em,uie_rett_omoe_1_19_em,uie_rett_omoe_20more_em,uie_rett_omoe_ne_ns,uie_rett_tot,uie_acfd_omoe_nil_em,uie_acfd_omoe_1_19_em,uie_acfd_omoe_20more_em,uie_acfd_omoe_ne_ns,uie_acfd_tot,uie_tpw_omoe_nil_em,uie_tpw_omoe_1_19_em,uie_tpw_omoe_20more_em,uie_tpw_omoe_ne_ns,uie_tpw_tot,uie_imt_omoe_nil_em,uie_imt_omoe_1_19_em,uie_imt_omoe_20more_em,uie_imt_omoe_ne_ns,uie_imt_tot,uie_finins_omoe_nil_em,uie_finins_omoe_1_19_em,uie_finins_omoe_20more_em,uie_finins_omoe_ne_ns,uie_finins_tot,uie_rhre_omoe_nil_em,uie_rhre_omoe_1_19_em,uie_rhre_omoe_20more_em,uie_rhre_omoe_ne_ns,uie_rhre_tot,uie_prosts_omoe_nil_em,uie_prosts_omoe_1_19_em,uie_prosts_omoe_20more_em,uie_prosts_omoe_ne_ns,uie_prosts_tot,uie_adsup_omoe_nil_em,uie_adsup_omoe_1_19_em,uie_adsup_omoe_20more_em,uie_adsup_omoe_ne_ns,uie_adsup_tot,uie_pubas_omoe_nil_em,uie_pubas_omoe_1_19_em,uie_pubas_omoe_20more_em,uie_pubas_omoe_ne_ns,uie_pubas_tot,uie_edtrn_omoe_nil_em,uie_edtrn_omoe_1_19_em,uie_edtrn_omoe_20more_em,uie_edtrn_omoe_ne_ns,uie_edtrn_tot,uie_hc_sa_omoe_nil_em,uie_hc_sa_omoe_1_19_em,uie_hc_sa_omoe_20more_em,uie_hc_sa_omoe_ne_ns,uie_hc_sa_tot,uie_artsr_omoe_nil_em,uie_artsr_omoe_1_19_em,uie_artsr_omoe_20more_em,uie_artsr_omoe_ne_ns,uie_artsr_tot,uie_othsvs_omoe_nil_em,uie_othsvs_omoe_1_19_em,uie_othsvs_omoe_20more_em,uie_othsvs_omoe_ne_ns,uie_othsvs_tot,lga_name16
32810,9,19,0,0,26,0,0,0,0,3,5,3,4,0,11,0,0,0,0,0,7,32,0,0,40,0,4,0,0,4,11,22,3,3,36,16,73,21,0,107,8,14,3,0,24,0,3,3,0,4,0,0,0,0,0,12,13,0,0,20,9,16,0,0,23,19,20,6,0,48,0,3,0,0,3,0,6,0,0,6,4,10,0,0,15,5,3,0,0,10,10,17,0,0,20,5,11,4,0,15,113,273,39,4,430,18,14,0,0,38,0,0,0,0,0,21,10,0,0,32,0,0,0,0,0,60,24,0,0,83,0,0,0,0,0,23,27,0,0,48,57,40,4,3,104,13,10,0,0,26,0,0,0,0,0,0,0,0,0,0,15,0,0,0,21,37,13,0,0,49,35,19,0,0,60,3,0,0,0,6,12,0,0,0,16,28,8,0,0,39,17,0,0,0,20,55,12,0,0,67,Douglas (S)
33100,6,12,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,0,0,33,21,18,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Etheridge (S)
33200,12,22,3,0,35,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,14,44,3,3,68,51,23,0,5,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,0,0,0,0,0,0,5,0,0,5,5,5,0,0,6,15,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,Flinders (S) (Qld)
33220,19,32,3,0,57,3,3,0,0,3,21,67,16,0,108,3,8,0,0,12,69,173,12,3,263,13,17,3,3,30,27,161,9,0,201,22,91,10,3,130,34,67,3,0,98,7,7,0,0,15,17,31,0,0,48,23,48,3,0,79,43,103,3,0,153,24,45,0,0,70,0,7,0,0,7,6,9,0,0,19,45,107,4,0,160,4,6,0,0,10,20,59,0,0,82,38,41,0,0,82,456,1081,72,17,1624,139,50,0,4,189,0,0,0,0,4,81,29,0,0,109,6,0,0,0,12,261,122,3,5,393,9,11,0,0,26,102,85,3,6,189,77,79,4,3,163,87,26,4,5,121,5,0,0,0,5,5,7,0,0,13,43,8,0,0,44,130,41,4,3,171,152,23,0,0,177,3,3,0,0,7,71,7,0,0,80,184,33,0,0,218,25,8,0,0,36,197,85,0,3,292,Fraser Coast (R)
33360,10,14,0,0,25,4,6,3,0,13,9,35,12,0,57,0,0,0,0,3,57,124,16,3,195,5,18,0,0,20,6,65,13,0,83,3,52,16,3,77,20,50,8,4,82,0,0,0,0,0,11,18,0,0,25,11,40,5,0,54,44,68,4,3,114,25,27,0,0,51,3,4,0,0,5,3,11,0,0,19,22,38,3,0,61,0,5,0,0,5,12,49,5,0,69,18,27,4,3,49,267,654,78,18,1019,110,46,0,3,159,4,0,0,0,4,48,10,3,0,56,4,6,0,0,9,142,48,0,0,195,4,4,0,0,8,45,46,0,0,94,32,31,0,0,65,41,24,0,6,69,4,0,0,0,4,6,0,0,0,8,17,3,0,0,24,84,22,0,0,106,67,18,0,3,85,3,0,0,0,3,45,5,0,0,52,96,25,0,0,120,14,3,0,0,19,148,32,0,3,184,Gladstone (R)
33430,67,88,22,4,181,21,26,6,0,48,345,844,167,7,1367,35,49,6,0,92,1287,1880,212,21,3400,209,338,73,6,630,465,985,160,16,1630,259,965,203,4,1433,417,362,48,4,832,142,117,22,0,278,450,466,42,6,961,799,699,69,10,1580,1327,1383,126,18,2863,456,510,77,11,1051,73,100,23,0,199,217,233,41,3,493,460,847,96,3,1408,117,146,17,0,288,353,625,43,9,1032,637,754,81,17,1492,8139,11422,1539,159,21253,120,42,0,0,162,9,0,0,0,11,652,209,8,17,880,27,12,0,0,34,2303,558,13,27,2897,165,50,4,4,219,820,332,11,7,1171,369,387,17,16,785,706,113,3,15,835,163,22,0,0,182,287,44,3,9,336,537,112,3,3,650,1899,371,39,18,2325,1340,183,0,18,1544,96,16,0,0,112,698,88,3,3,795,1234,291,23,15,1561,436,75,7,5,527,1730,344,4,12,2098,Gold Coast (C)
33610,37,99,10,3,154,0,3,0,3,3,3,7,3,0,18,0,0,0,0,0,10,30,3,0,41,7,3,0,0,9,4,32,3,0,39,0,6,4,0,10,9,18,0,0,24,0,4,0,0,4,0,3,0,0,3,0,8,0,0,12,4,17,0,0,24,3,7,0,3,17,0,0,0,0,0,0,0,0,0,0,8,10,0,0,16,0,0,0,0,0,3,15,0,0,16,3,13,3,0,14,84,282,28,14,407,158,67,0,3,227,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,38,21,0,0,61,0,7,0,0,5,13,21,0,0,38,3,14,0,4,25,18,10,0,0,26,0,0,0,0,0,3,0,0,0,4,7,0,0,0,6,16,3,0,0,22,21,3,0,0,23,0,0,0,0,3,14,0,0,0,14,21,4,0,0,24,0,0,0,0,0,32,14,0,3,45,Goondiwindi (R)
33620,33,49,5,0,91,0,6,0,0,6,16,34,8,0,61,0,3,0,0,3,50,88,15,3,144,4,16,3,0,25,16,107,14,0,133,15,34,8,0,47,20,47,15,0,81,4,4,0,0,5,3,12,0,0,10,13,19,0,0,33,22,37,9,0,71,11,15,4,0,36,3,6,0,0,5,3,5,0,0,12,14,32,6,0,52,4,3,0,0,6,7,42,0,0,54,17,27,6,0,49,252,582,86,6,918,313,103,5,13,434,4,0,0,0,4,76,17,0,0,98,10,0,0,0,10,170,75,0,8,254,22,7,0,0,28,59,56,0,0,118,22,40,0,0,64,52,20,0,0,76,11,0,0,0,14,10,0,0,0,9,11,8,0,0,20,103,25,0,3,129,84,25,0,4,111,3,0,0,0,3,56,3,0,3,60,79,28,3,0,107,26,0,0,0,30,103,49,0,0,155,Gympie (R)
33800,38,32,0,0,78,0,0,0,0,0,0,15,3,0,21,0,0,3,0,3,4,16,0,0,23,0,4,0,0,4,15,20,3,0,32,3,24,0,0,28,0,13,0,0,10,0,0,0,0,0,0,0,0,0,3,4,9,0,0,13,4,3,4,0,9,3,9,0,0,12,0,0,0,0,0,0,0,0,0,0,3,11,0,3,14,0,0,0,0,0,0,14,0,0,21,3,5,3,0,9,75,172,16,5,272,119,77,0,7,201,0,0,0,0,0,11,4,0,0,10,0,0,0,0,0,19,14,0,0,34,0,3,0,0,3,14,20,0,0,37,5,11,0,0,11,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,5,0,0,19,15,7,0,3,23,0,0,0,0,0,3,0,0,0,6,20,8,0,0,23,4,0,0,0,4,24,13,0,3,36,Hinchinbrook (S)
33830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,12,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hope Vale (S)
33960,9,13,0,0,22,5,5,0,0,14,38,114,66,0,218,12,6,0,0,18,186,305,25,0,514,11,19,6,0,39,37,151,30,0,223,11,96,23,4,133,125,80,11,5,217,10,16,0,0,27,37,54,4,0,95,32,63,14,0,105,102,106,15,0,225,54,77,4,0,139,10,12,0,0,28,16,14,5,0,42,105,181,21,0,304,0,11,0,0,16,51,94,4,0,145,66,80,0,5,153,911,1499,238,31,2680,65,14,0,0,79,3,3,0,0,6,100,37,0,0,135,16,3,0,0,23,436,138,0,11,586,29,18,0,0,40,158,90,3,3,257,49,77,5,0,128,177,30,0,4,209,19,4,3,0,25,25,3,0,0,30,37,17,0,0,56,240,66,15,0,319,225,45,0,0,277,24,0,4,0,23,130,12,0,3,147,408,59,4,9,477,66,16,0,4,82,327,76,0,8,405,Ipswich (C)
33980,37,97,0,0,135,124,73,13,3,213,3,14,0,0,21,3,0,0,0,3,21,39,8,0,72,3,3,0,0,5,6,18,0,0,23,0,16,6,0,23,8,19,0,0,29,0,0,0,0,0,0,0,0,0,0,0,13,0,0,13,5,13,3,0,20,8,16,0,0,21,0,0,0,0,0,4,4,0,0,7,4,5,0,0,7,0,0,0,0,0,19,24,3,0,50,14,14,0,0,28,267,361,33,10,677,112,126,4,15,253,41,12,3,0,54,11,11,0,0,19,4,0,0,0,4,29,7,0,3,42,0,0,0,0,0,17,8,0,0,24,9,10,0,0,17,11,16,0,0,24,0,0,0,0,0,4,0,0,0,4,3,5,0,0,5,22,4,0,0,23,19,5,0,0,30,0,0,0,0,0,9,0,0,4,14,20,0,0,0,20,12,0,0,0,10,39,17,0,0,54,Isaac (R)
34420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kowanyama (S)
34530,11,34,0,0,52,10,12,8,0,31,11,16,0,0,24,0,0,0,0,0,30,98,0,8,138,0,3,0,0,4,15,34,9,0,55,7,33,4,0,43,9,23,5,0,35,4,0,0,0,3,6,8,0,0,17,8,21,0,0,36,15,27,4,0,46,13,18,4,0,32,0,0,0,0,3,3,3,0,0,4,7,16,7,0,34,0,4,3,0,6,6,12,0,0,23,12,19,0,0,35,173,398,44,9,615,135,52,3,3,196,4,5,0,0,9,29,6,0,0,40,0,5,0,0,7,112,60,0,4,170,6,4,0,0,13,39,15,0,4,51,14,25,0,0,41,31,6,0,0,38,10,3,0,0,14,12,0,0,0,9,14,9,0,0,26,52,17,0,0,73,68,14,0,0,80,3,0,0,0,3,21,3,0,0,22,61,13,0,0,78,13,11,0,0,23,81,40,0,0,122,Livingstone (S)
34570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lockhart River (S)
34580,32,68,27,0,123,0,4,0,0,4,15,17,0,0,33,3,3,0,0,6,46,62,0,4,118,11,10,3,0,21,3,34,11,0,44,4,18,7,0,31,18,20,8,3,57,0,0,0,0,0,3,0,0,0,7,3,17,0,0,21,20,22,0,0,50,6,6,4,0,21,0,3,0,0,3,0,3,3,0,10,7,19,3,0,33,0,3,0,0,4,10,14,0,0,27,12,19,0,0,32,200,355,67,13,633,185,79,0,10,272,3,0,0,0,5,29,14,0,0,37,4,0,0,0,4,76,27,0,0,105,15,4,0,0,21,34,43,0,0,76,14,24,3,0,36,25,11,3,0,44,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,48,10,0,0,50,31,14,0,3,50,0,0,0,0,0,27,6,0,3,36,49,4,0,0,54,12,0,0,0,12,71,22,0,0,97,Lockyer Valley (R)
34590,18,54,5,0,82,7,9,0,0,15,112,350,72,9,541,23,19,4,0,39,426,793,114,25,1360,62,185,19,0,264,109,387,55,8,550,19,170,39,0,231,254,230,21,3,502,32,37,4,3,69,85,88,6,0,175,109,175,22,5,308,233,355,30,4,625,94,177,24,7,304,19,27,3,0,57,52,42,11,3,106,134,257,34,3,436,19,44,11,0,66,152,244,7,3,405,161,268,20,3,460,2120,3894,505,68,6591,102,36,0,0,136,0,0,0,0,0,254,105,8,8,374,27,5,0,0,29,939,299,3,9,1253,50,24,0,0,75,266,107,11,0,388,90,120,3,4,216,315,63,4,3,387,28,0,0,0,30,49,12,3,0,66,96,21,0,0,119,494,137,0,7,642,470,62,6,7,543,34,3,0,0,40,214,35,6,3,259,579,77,13,7,673,112,16,0,0,130,661,182,4,7,855,Logan (C)
41010,8,31,0,0,42,0,0,0,0,0,0,4,0,0,4,0,3,0,0,3,3,5,0,0,6,0,3,0,0,3,0,11,0,0,11,4,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,3,0,0,6,0,4,0,0,3,19,83,3,0,107,43,28,0,0,71,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,9,10,0,0,17,3,0,0,0,0,10,0,0,0,9,7,7,0,0,11,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,4,0,0,5,0,0,0,0,0,6,0,0,0,6,4,0,0,0,4,0,0,0,0,0,7,7,0,0,14,Ceduna (DC)
41060,6,11,0,0,20,5,0,0,0,7,45,163,31,0,251,11,4,0,0,11,166,251,42,9,457,27,89,8,0,128,68,137,37,0,240,16,102,37,3,166,60,74,15,0,154,17,19,0,0,41,25,17,0,0,41,26,56,0,3,90,97,108,12,0,217,38,40,7,4,87,4,5,7,0,14,13,12,3,0,32,47,95,13,0,161,6,14,6,0,22,53,105,5,0,164,56,80,11,4,155,801,1390,226,29,2444,9,0,0,0,10,0,0,0,0,0,165,38,4,0,211,7,0,0,0,7,371,94,0,6,470,39,19,0,0,55,131,76,0,5,211,58,67,3,0,128,199,21,0,3,223,25,0,0,0,25,24,3,0,0,25,29,8,0,0,38,256,41,11,0,309,136,24,0,0,163,17,0,0,0,24,107,13,0,3,124,241,85,0,8,328,75,8,0,0,88,313,77,3,7,404,Charles Sturt (C)
37400,0,7,0,0,10,0,0,0,0,0,3,4,0,0,5,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,3,4,4,0,0,10,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,14,27,0,0,43,23,9,0,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,3,0,0,12,3,0,0,0,3,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,8,Winton (S)
37550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Woorabinda (S)
41190,10,19,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,8,0,3,0,0,3,0,0,7,0,7,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,32,12,0,64,73,61,0,3,137,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,13,4,0,0,14,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,7,3,0,0,7,Cleve (DC)
41750,11,14,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,26,0,0,39,34,35,0,3,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,3,0,0,3,0,5,0,0,9,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,Elliston (DC)
37570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wujal Wujal (S)
37600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yarrabah (S)
41960,0,15,0,0,17,3,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,9,19,3,0,34,30,21,0,3,51,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,8,4,0,0,8,0,3,0,0,3,3,3,0,0,9,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,10,Franklin Harbour (DC)
