lga_code16,sg_400_499_mng,sg_400_499_pro,sg_400_499_tectw,sg_400_499_copsw,sg_400_499_claw,sg_400_499_swks,sg_400_499_maopdv,sg_400_499_lab,sg_400_499_idns,sg_400_499_tot,sg_500_649_mng,sg_500_649_pro,sg_500_649_tectw,sg_500_649_copsw,sg_500_649_claw,sg_500_649_swks,sg_500_649_maopdv,sg_500_649_lab,sg_500_649_idns,sg_500_649_tot,sg_650_799_mng,sg_650_799_pro,sg_650_799_tectw,sg_650_799_copsw,sg_650_799_claw,sg_650_799_swks,sg_650_799_maopdv,sg_650_799_lab,sg_650_799_idns,sg_650_799_tot,sg_800_999_mng,sg_800_999_pro,sg_800_999_tectw,sg_800_999_copsw,sg_800_999_claw,sg_800_999_swks,sg_800_999_maopdv,sg_800_999_lab,sg_800_999_idns,sg_800_999_tot,sg_1000_1249_mng,sg_1000_1249_pro,sg_1000_1249_tectw,sg_1000_1249_copsw,sg_1000_1249_claw,sg_1000_1249_swks,sg_1000_1249_maopdv,sg_1000_1249_lab,sg_1000_1249_idns,sg_1000_1249_tot,sg_1250_1499_mng,sg_1250_1499_pro,sg_1250_1499_tectw,sg_1250_1499_copsw,sg_1250_1499_claw,sg_1250_1499_swks,sg_1250_1499_maopdv,sg_1250_1499_lab,sg_1250_1499_idns,sg_1250_1499_tot,sg_1500_1749_mng,sg_1500_1749_pro,sg_1500_1749_tectw,sg_1500_1749_copsw,sg_1500_1749_claw,sg_1500_1749_swks,sg_1500_1749_maopdv,sg_1500_1749_lab,sg_1500_1749_idns,sg_1500_1749_tot,sg_1750_1999_mng,sg_1750_1999_pro,sg_1750_1999_tectw,sg_1750_1999_copsw,sg_1750_1999_claw,sg_1750_1999_swks,sg_1750_1999_maopdv,sg_1750_1999_lab,sg_1750_1999_idns,sg_1750_1999_tot,sg_2000_2999_mng,sg_2000_2999_pro,sg_2000_2999_tectw,sg_2000_2999_copsw,sg_2000_2999_claw,sg_2000_2999_swks,sg_2000_2999_maopdv,sg_2000_2999_lab,sg_2000_2999_idns,sg_2000_2999_tot,sg_3000mo_mng,sg_3000mo_pro,sg_3000mo_tectw,sg_3000mo_copsw,sg_3000mo_claw,sg_3000mo_swks,sg_3000mo_maopdv,sg_3000mo_lab,sg_3000mo_idns,sg_3000mo_tot,sg_pins_mng,sg_pins_pro,sg_pins_tectw,sg_pins_copsw,sg_pins_claw,sg_pins_swks,sg_pins_maopdv,sg_pins_lab,sg_pins_idns,sg_pins_tot,sg_tot_mng,sg_tot_pro,sg_tot_tectw,sg_tot_copsw,sg_tot_claw,sg_tot_swks,sg_tot_maopdv,sg_tot_lab,sg_tot_idns,sg_tot_tot,lg_nni_mng,lg_nni_pro,lg_nni_tectw,lg_nni_copsw,lg_nni_claw,lg_nni_swks,lg_nni_maopdv,lg_nni_lab,lg_nni_idns,lg_nni_tot,lg_1_149_mng,lg_1_149_pro,lg_1_149_tectw,lg_1_149_copsw,lg_1_149_claw,lg_1_149_swks,lg_1_149_maopdv,lg_1_149_lab,lg_1_149_idns,lg_1_149_tot,lg_150_299_mng,lg_150_299_pro,lg_150_299_tectw,lg_150_299_copsw,lg_150_299_claw,lg_150_299_swks,lg_150_299_maopdv,lg_150_299_lab,lg_150_299_idns,lg_150_299_tot,lg_300_399_mng,lg_300_399_pro,lg_300_399_tectw,lg_300_399_copsw,lg_300_399_claw,lg_300_399_swks,lg_300_399_maopdv,lg_300_399_lab,lg_300_399_idns,lg_300_399_tot,lg_400_499_mng,lg_400_499_pro,lg_400_499_tectw,lg_400_499_copsw,lg_400_499_claw,lg_400_499_swks,lg_400_499_maopdv,lg_400_499_lab,lg_400_499_idns,lg_400_499_tot,lg_500_649_mng,lg_500_649_pro,lg_500_649_tectw,lg_500_649_copsw,lg_500_649_claw,lg_500_649_swks,lg_500_649_maopdv,lg_500_649_lab,lg_500_649_idns,lg_500_649_tot,lg_650_799_mng,lg_650_799_pro,lg_650_799_tectw,lg_650_799_copsw,lg_650_799_claw,lg_650_799_swks,lg_650_799_maopdv,lg_650_799_lab,lg_650_799_idns,lg_650_799_tot,lg_800_999_mng,lg_800_999_pro,lg_800_999_tectw,lg_800_999_copsw,lg_800_999_claw,lg_800_999_swks,lg_800_999_maopdv,lg_800_999_lab,lg_800_999_idns,lg_800_999_tot,lga_name16
19399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,3,0,13,0,0,0,0,0,0,0,3,0,4,3,0,0,0,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,6,3,9,0,3,15,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Unincorporated NSW
20110,0,3,0,11,3,0,0,3,0,20,0,10,0,15,0,0,0,8,0,37,3,24,6,14,3,0,0,6,0,54,3,20,0,19,11,0,0,3,0,60,4,37,3,14,7,0,3,8,0,77,0,45,0,9,3,0,3,0,0,59,5,16,3,10,0,0,0,0,0,38,3,28,0,15,0,0,0,0,0,45,10,7,0,10,0,0,0,0,0,25,0,5,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,37,204,17,127,29,0,10,40,0,464,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,6,0,6,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,3,3,5,0,8,0,0,4,0,15,Alpine (S)
20260,0,4,0,8,8,0,0,6,0,24,0,9,3,25,10,0,0,3,0,54,0,12,4,22,10,0,0,10,0,57,0,25,7,52,23,0,3,6,0,105,4,55,4,96,15,0,3,4,8,183,3,54,3,78,4,0,0,0,6,151,11,38,0,67,6,0,0,0,3,125,7,26,0,53,0,0,0,0,0,90,21,8,0,17,0,0,0,0,0,46,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,5,44,234,17,432,88,0,10,34,16,884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,3,0,0,0,0,9,0,0,3,0,0,0,0,3,0,6,0,3,3,3,5,0,0,0,0,12,Ararat (RC)
20570,4,52,9,87,52,4,4,17,0,232,4,116,18,159,134,3,3,50,0,494,6,215,14,192,148,5,16,60,3,672,10,322,34,193,247,15,13,40,9,887,29,590,44,166,230,12,16,24,4,1117,27,569,23,137,143,3,6,5,9,932,48,482,15,131,93,8,7,9,4,803,44,318,7,94,68,0,8,3,4,548,150,203,6,98,60,3,12,0,4,535,35,121,0,8,7,0,0,0,3,168,4,24,4,11,15,0,0,6,4,71,370,3106,200,1359,1249,50,88,256,54,6732,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,11,0,0,0,20,0,0,0,13,0,37,0,0,0,13,4,0,0,11,0,27,4,0,0,20,6,0,0,13,0,35,3,7,11,23,8,0,0,11,0,65,3,8,9,28,11,0,0,10,0,69,3,12,9,16,20,0,11,8,0,73,Ballarat (C)
20660,3,91,29,64,73,0,0,11,0,275,4,202,35,114,158,3,8,39,3,563,0,303,89,145,189,0,21,50,4,801,16,595,78,187,184,4,20,32,5,1123,23,1095,56,217,148,0,25,26,3,1595,30,977,28,108,67,0,3,3,0,1214,47,822,10,88,24,0,0,0,8,1001,38,540,7,56,12,0,0,0,3,660,107,398,8,36,17,0,0,0,5,571,50,307,4,0,0,0,0,0,0,364,5,58,10,12,21,0,0,0,0,113,335,5532,381,1134,982,13,81,188,30,8684,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,9,0,0,0,14,3,0,0,17,0,41,0,0,0,11,3,0,0,12,0,27,3,0,0,15,3,0,0,11,0,28,0,3,0,21,11,0,4,19,0,61,3,8,5,29,17,0,0,0,0,59,0,15,10,22,26,0,8,13,0,88,Banyule (C)
20740,0,6,0,22,6,0,0,5,0,41,0,36,7,36,22,9,3,14,0,120,0,32,7,45,17,3,0,22,0,126,4,59,11,24,25,5,3,14,0,151,4,98,14,33,27,3,3,11,0,193,5,96,7,21,10,0,0,0,0,136,5,88,4,33,4,0,3,0,0,134,3,58,3,38,0,0,0,0,0,105,24,20,4,23,5,0,4,0,0,79,9,4,0,0,0,0,0,0,0,18,0,5,0,3,3,0,0,0,0,10,60,528,56,295,121,27,23,66,3,1180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,7,0,0,0,5,6,0,0,3,0,16,0,0,0,9,10,0,0,0,0,19,0,0,0,5,8,0,0,3,0,29,0,6,4,10,13,0,3,3,0,32,Bass Coast (S)
20830,0,17,6,44,22,0,4,7,0,92,3,44,3,70,30,0,3,18,0,170,4,62,4,44,29,0,0,19,0,160,5,107,4,35,27,0,3,5,0,186,3,168,8,45,27,0,0,4,0,248,9,169,3,24,9,0,6,0,0,228,13,123,0,34,3,0,4,0,0,176,15,106,0,34,6,0,3,0,0,158,45,33,0,18,6,0,3,0,0,99,5,6,0,0,0,0,0,0,0,15,0,5,0,3,5,0,0,0,0,20,96,865,35,387,170,5,25,68,3,1649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,4,0,8,0,4,0,3,3,0,0,4,0,10,0,0,3,8,0,0,0,5,3,14,0,4,0,6,9,0,0,7,0,33,0,3,3,11,10,0,0,3,0,30,0,4,0,4,4,0,3,3,0,26,Baw Baw (S)
20910,3,23,3,17,3,0,0,8,0,56,0,44,5,31,17,0,0,0,0,99,5,59,7,25,25,0,0,5,0,128,8,126,4,35,26,0,3,11,0,210,13,204,10,39,28,0,0,4,3,304,9,204,3,39,18,0,0,0,0,271,3,181,0,28,14,0,0,0,0,227,12,163,0,21,0,0,0,0,0,195,30,84,0,30,4,0,3,0,0,149,9,17,0,3,0,0,0,0,0,33,0,0,0,0,3,0,0,0,0,13,88,1150,52,303,140,3,8,40,4,1786,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,3,0,7,0,3,0,7,0,0,0,16,0,26,0,0,0,0,0,0,0,9,0,7,0,3,0,9,4,0,0,9,0,23,0,5,0,15,3,0,0,8,0,36,0,6,3,19,9,0,0,7,0,41,0,15,3,13,9,0,0,10,0,54,Bayside (C)
21010,0,6,3,0,3,0,0,10,0,24,0,8,0,10,8,0,0,3,0,32,0,18,3,11,3,0,0,4,0,45,0,22,0,13,16,0,0,3,0,59,9,60,4,13,21,0,3,4,0,108,5,46,0,13,11,0,0,0,0,87,6,42,3,22,4,0,0,0,0,83,13,19,0,16,4,0,4,0,0,57,21,11,0,7,0,0,0,0,0,41,3,8,0,4,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,10,50,249,19,122,84,0,7,26,8,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,8,0,0,0,7,0,0,0,4,0,12,0,3,0,6,3,0,0,0,0,10,0,3,0,0,4,0,0,3,0,19,Benalla (RC)
21110,0,33,4,27,9,0,0,8,0,89,7,86,9,56,41,9,0,14,0,211,3,103,8,63,51,6,3,14,3,253,10,178,15,86,52,6,7,16,3,377,16,409,21,112,97,24,19,3,0,702,18,413,13,99,75,5,37,3,0,669,26,392,12,64,41,3,58,0,3,604,47,318,21,47,43,4,25,0,4,502,129,216,13,29,49,0,18,5,5,464,76,46,6,0,6,0,0,0,0,129,4,18,0,4,3,0,0,0,0,34,336,2268,144,647,503,48,171,75,21,4209,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,13,0,0,0,0,4,0,0,13,0,19,0,3,0,0,3,0,0,7,0,18,0,0,0,4,5,0,0,6,0,19,3,0,15,11,13,0,3,12,0,58,0,14,3,19,20,0,0,6,0,66,3,26,10,12,27,0,0,8,0,95,Boroondara (C)
21180,3,45,17,51,27,0,3,15,0,166,6,109,11,141,52,4,3,19,0,361,4,175,11,131,88,4,3,32,5,457,7,355,18,136,114,9,3,24,7,673,17,708,30,186,95,3,8,29,6,1087,11,711,10,146,46,4,3,7,0,940,24,599,9,144,23,0,3,3,0,807,33,413,13,90,20,0,3,0,0,571,99,255,3,56,15,0,4,0,0,428,17,81,0,8,3,0,0,0,0,117,3,29,0,14,7,0,0,0,3,57,240,3554,145,1182,520,29,41,134,30,5870,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,13,0,0,0,11,0,0,0,22,0,35,0,3,0,10,3,0,0,12,0,35,0,5,3,16,6,0,0,8,0,41,0,3,3,31,17,0,0,17,0,71,0,11,5,25,18,0,3,6,6,74,3,21,6,14,20,0,3,7,0,73,Brimbank (C)
21270,0,0,0,4,4,0,0,8,0,10,0,10,3,9,0,0,0,3,0,33,0,15,3,9,3,0,0,6,0,38,0,17,0,7,3,0,0,10,4,37,0,30,0,5,3,0,3,0,0,39,4,21,0,6,3,0,0,3,0,39,0,24,0,3,0,0,0,0,0,30,0,28,0,3,0,0,0,0,0,31,4,10,0,5,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,14,161,6,70,16,0,0,40,4,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,7,3,0,9,Buloke (S)
21370,0,12,0,24,11,0,0,10,0,59,0,39,7,32,16,0,0,13,0,107,0,58,5,47,27,3,0,14,0,163,3,72,8,48,21,0,7,6,0,165,14,158,13,35,29,3,5,13,0,260,5,135,0,23,15,0,13,0,0,200,11,93,0,27,8,0,5,0,0,156,12,78,0,34,0,0,0,0,0,122,27,32,0,15,4,0,0,0,0,77,10,3,0,0,0,0,0,0,0,19,0,7,0,3,0,0,0,0,0,9,78,719,41,318,145,10,30,68,8,1408,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,8,0,0,0,6,0,0,0,3,0,12,0,0,0,7,0,0,0,3,0,14,0,0,0,3,3,0,0,6,0,14,0,5,4,15,4,0,0,0,0,27,3,0,0,16,13,0,0,4,0,38,0,3,4,9,4,0,7,12,0,38,Campaspe (S)
21450,0,14,4,50,3,0,0,3,0,76,4,41,5,62,14,0,0,3,0,135,0,44,0,34,22,0,0,3,0,103,0,62,4,37,14,0,0,3,0,121,11,149,15,39,22,0,0,0,0,229,8,174,3,35,15,0,0,0,0,227,7,149,4,48,9,0,0,3,0,213,8,130,0,42,0,0,3,0,0,178,38,41,0,26,6,0,3,0,0,120,8,0,0,0,0,0,0,0,0,11,0,6,0,9,0,0,0,0,0,12,78,826,35,413,112,3,14,18,3,1508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,8,0,0,0,0,0,0,0,8,0,11,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,8,0,10,0,3,3,3,14,0,0,11,0,30,3,8,3,3,7,0,3,0,0,28,0,12,0,4,17,0,7,0,0,40,Cardinia (S)
21610,8,57,6,95,32,0,3,16,0,216,4,133,17,186,65,3,4,9,0,418,3,183,16,143,72,0,3,16,3,447,12,307,23,104,84,0,3,13,0,546,19,698,42,137,61,0,3,4,0,971,21,709,10,115,39,0,0,0,0,893,15,545,0,66,17,0,0,0,3,646,28,502,3,82,12,0,0,0,0,622,94,187,6,51,10,0,3,0,3,351,25,44,0,3,3,0,0,0,0,74,5,30,0,10,8,0,0,0,0,54,229,3473,128,1090,432,3,30,89,12,5481,0,0,0,0,0,0,0,0,0,3,0,5,3,0,14,0,0,25,0,44,0,0,0,3,3,0,0,42,0,53,0,8,0,13,8,0,0,18,0,45,0,0,3,27,9,0,0,26,0,67,4,24,7,56,14,0,0,30,0,127,0,31,12,68,13,0,0,3,3,131,3,40,8,40,37,0,8,9,0,154,Casey (C)
21670,0,4,0,11,3,0,0,3,0,19,0,15,3,15,9,0,0,3,0,45,0,15,3,9,4,0,0,0,0,34,0,20,0,19,9,0,0,5,0,53,3,47,4,15,9,0,0,0,0,77,0,33,0,9,4,0,0,0,0,50,3,25,0,19,0,0,0,0,0,57,0,11,0,14,0,0,0,0,0,23,12,7,0,5,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,21,183,13,125,49,7,3,16,0,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,8,0,0,4,4,3,0,0,0,0,17,0,3,0,3,4,0,0,9,0,21,0,3,0,3,3,0,3,3,0,25,Central Goldfields (S)
21750,0,0,0,10,8,0,0,0,0,18,0,6,0,12,3,0,0,5,0,33,0,9,0,11,8,0,0,3,0,40,0,20,0,21,9,0,0,0,0,56,3,54,5,36,14,0,0,0,0,105,3,32,0,30,3,0,3,0,3,78,3,46,3,25,3,0,3,0,0,76,7,29,3,17,3,0,0,0,0,57,13,10,0,21,0,0,0,0,0,51,3,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,9,36,218,18,191,59,3,6,19,8,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,5,0,0,0,3,5,0,0,0,0,12,0,0,0,4,6,0,0,3,0,15,0,0,0,11,3,0,0,3,0,19,5,0,0,7,6,0,3,0,0,21,0,0,4,5,6,0,10,3,0,33,Colac-Otway (S)
21830,0,4,0,16,3,0,0,3,0,31,0,16,4,24,9,0,0,8,0,61,0,23,3,16,6,0,0,7,0,54,0,41,3,19,5,0,0,0,0,72,4,37,0,6,8,0,0,4,0,66,0,53,0,11,0,0,0,0,0,73,3,50,0,3,0,0,0,3,0,59,5,33,0,14,0,0,0,0,0,48,9,9,0,12,3,0,0,0,3,33,3,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,5,27,296,14,127,43,0,3,33,7,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,6,0,0,0,6,3,0,0,0,0,9,0,5,0,3,3,0,3,0,0,13,0,4,0,3,3,0,0,4,0,22,Corangamite (S)
21890,0,40,3,32,12,0,0,6,0,93,4,65,9,60,44,0,0,0,0,186,7,102,12,66,59,0,0,9,0,245,8,182,17,108,93,0,8,4,0,413,23,423,25,143,65,0,23,3,9,707,22,406,34,109,47,0,24,3,7,651,24,378,39,113,37,0,41,0,4,636,34,251,14,109,27,0,25,0,6,465,90,141,24,80,17,0,13,0,4,364,32,23,0,0,0,0,0,0,0,61,6,10,7,10,4,0,3,0,0,43,246,2065,190,877,425,8,130,30,30,4010,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,0,7,0,12,0,0,0,5,3,3,0,11,0,28,0,0,3,6,7,0,0,9,0,30,0,3,3,9,14,0,3,7,0,40,7,0,0,13,11,0,0,10,0,50,0,17,3,32,13,0,4,7,0,78,0,18,7,30,18,0,10,13,0,103,Darebin (C)
22110,0,28,0,54,21,0,0,10,0,116,3,52,8,82,46,4,0,20,0,205,6,57,14,71,44,0,0,26,3,218,8,89,6,74,56,3,6,16,0,243,18,194,10,66,54,0,12,20,0,372,14,170,3,46,18,0,3,5,0,267,26,130,11,46,16,0,3,0,0,238,22,89,3,27,3,0,0,0,4,151,47,43,0,37,7,0,0,0,0,132,14,15,0,0,0,0,0,0,0,27,0,5,0,3,8,0,0,0,0,19,157,896,60,573,288,8,32,115,13,2136,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,0,3,0,6,0,0,0,5,0,20,4,0,0,5,3,0,0,5,0,13,0,3,0,3,0,0,0,3,0,13,0,0,0,3,6,0,0,11,0,28,0,0,0,3,16,0,0,6,3,30,0,3,3,3,19,3,0,7,0,48,East Gippsland (S)
22170,0,45,7,49,28,0,3,8,0,146,0,150,18,130,66,3,4,25,0,392,5,235,23,132,113,3,8,19,0,535,10,375,27,145,149,13,10,19,0,746,25,672,32,156,135,3,10,10,3,1043,28,659,20,157,80,3,0,3,4,956,37,629,18,109,51,0,11,0,3,859,45,392,13,84,18,0,3,3,0,554,114,267,6,74,11,0,12,4,0,486,53,125,4,4,0,0,0,0,3,191,3,44,0,14,3,0,0,3,0,61,318,3672,166,1101,671,31,66,104,20,6152,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,3,0,13,0,0,0,3,0,0,0,18,0,23,0,0,0,9,0,0,0,7,0,14,0,3,0,7,3,0,0,9,0,25,4,6,3,16,12,3,0,19,0,58,0,7,5,30,24,0,3,3,0,68,0,17,15,28,26,0,8,14,3,104,Frankston (C)
22250,0,5,4,7,4,0,0,4,0,27,3,14,0,13,8,0,0,11,0,43,3,13,4,5,10,0,0,5,0,43,0,18,6,8,4,0,0,0,0,45,0,42,3,9,7,0,5,0,0,69,0,30,3,4,5,0,3,0,0,46,4,23,3,6,0,0,3,0,0,38,7,23,3,5,0,0,0,0,0,30,6,11,3,6,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,182,29,71,45,0,17,36,0,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,4,0,6,0,0,0,3,0,0,0,0,0,7,0,0,0,7,8,0,0,0,0,14,0,0,0,9,9,0,0,0,0,22,0,0,0,3,0,0,4,6,0,20,Gannawarra (S)
22830,4,25,0,26,23,0,3,6,0,94,3,63,11,62,50,3,0,15,3,220,3,108,15,70,67,0,5,22,3,299,6,188,23,88,119,0,21,18,3,466,15,365,30,105,97,0,15,17,4,648,25,388,30,106,60,4,15,12,0,635,44,295,19,100,55,3,10,4,0,534,49,208,20,47,9,0,7,4,0,342,118,126,9,53,20,0,3,3,3,335,33,66,0,5,5,0,0,0,0,111,0,19,0,7,10,0,5,0,0,41,309,1891,168,710,538,13,91,104,19,3854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,0,0,3,3,0,0,4,0,8,0,3,0,3,3,0,0,7,0,17,0,5,3,4,8,0,0,8,0,20,0,7,0,14,7,0,0,3,0,32,0,4,3,16,7,0,0,0,0,31,0,12,5,6,25,0,0,6,0,54,Greater Shepparton (C)
22910,0,4,0,6,0,0,0,0,0,11,0,12,4,18,6,0,0,3,0,40,0,16,0,22,10,0,0,16,0,60,3,28,0,14,15,0,0,5,0,58,0,37,0,14,9,0,0,0,0,57,0,30,0,7,5,0,0,0,0,39,5,31,0,6,0,0,0,0,0,36,3,25,0,6,0,0,0,0,0,35,9,5,0,7,0,0,0,0,0,21,0,4,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,24,193,11,103,40,0,3,30,0,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,10,0,0,0,0,6,0,0,0,0,12,0,0,4,4,4,0,0,0,0,17,0,4,0,3,3,0,4,3,0,18,Hepburn (S)
22980,0,4,0,9,4,0,0,0,0,18,0,3,6,16,4,0,0,11,0,44,5,3,0,15,6,0,0,8,3,35,3,24,5,16,8,0,0,7,0,63,3,33,3,19,6,0,0,3,0,74,0,34,0,8,3,0,3,0,0,50,3,21,0,0,0,0,0,0,0,27,4,22,0,6,0,0,0,0,0,33,7,10,0,3,0,0,0,0,0,16,4,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,3,19,158,17,106,44,0,7,40,3,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,5,7,0,17,Hindmarsh (S)
23110,3,15,4,26,3,3,0,0,0,60,0,39,3,38,15,7,0,9,0,112,3,56,13,54,18,6,3,7,3,164,0,79,9,38,21,7,6,12,3,173,9,187,11,59,22,7,7,12,3,318,10,157,11,84,15,0,8,3,0,287,12,131,7,70,4,0,3,0,0,232,11,126,0,73,12,0,4,0,0,224,27,49,4,43,4,0,7,0,0,136,12,5,0,3,0,0,0,0,0,18,0,7,0,8,0,0,0,0,0,17,83,870,73,523,130,31,40,46,5,1800,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,5,5,0,0,12,0,23,0,5,0,6,3,0,0,10,0,17,0,0,0,9,10,0,0,7,0,30,4,8,3,28,10,0,0,8,0,53,0,3,0,15,10,0,0,3,0,35,4,10,12,20,17,0,0,11,0,72,Hobsons Bay (C)
23190,0,6,0,15,17,0,0,7,0,47,5,32,6,34,25,3,0,10,0,116,0,45,4,42,29,0,0,18,4,133,5,84,16,43,32,0,4,17,0,202,11,122,10,48,34,0,3,3,0,229,4,111,9,41,20,0,3,0,0,194,7,103,0,35,11,0,3,0,4,161,12,60,4,28,4,0,0,4,0,119,38,31,0,14,4,0,0,0,0,93,5,9,0,0,0,0,0,0,0,20,0,10,0,7,0,0,0,0,0,20,90,627,57,329,187,3,23,71,11,1394,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,3,0,11,3,0,3,3,0,0,0,3,0,16,0,0,0,11,7,0,0,3,0,14,0,0,0,8,4,0,0,3,0,15,0,7,3,3,7,0,5,7,0,36,Horsham (RC)
23270,3,35,8,87,27,3,0,3,0,167,6,83,9,123,46,3,0,7,0,283,0,105,18,93,69,3,6,13,3,314,7,225,19,137,85,9,13,10,3,501,17,434,18,161,103,6,6,9,4,754,26,458,17,174,45,3,4,0,4,729,32,381,13,149,48,0,13,4,3,643,34,280,5,145,13,0,7,0,3,488,111,116,7,86,13,3,6,0,0,345,27,15,3,7,0,0,0,0,0,61,4,19,0,20,11,0,0,0,3,52,280,2217,116,1236,492,35,58,48,29,4516,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,13,0,7,0,15,0,0,0,10,0,42,0,4,0,23,4,0,0,6,0,40,0,5,0,22,9,0,0,9,0,40,0,18,8,20,17,0,4,6,0,68,3,15,9,47,9,3,0,3,0,98,3,32,12,61,29,4,13,10,0,154,Hume (C)
