LGA_MAIN11,Separate_house_NofB_0_i_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Sede_r_or_t_h_t_1_s_NofB_0_ib,Se_d_r_or_t_h_t_1_st_NofB_1,Se_d_r_or_t_h_t_1_st_NofB_2,Se_d_r_or_t_h_t_1_st_NofB_3,Se_d_r_or_t_h_t_1_st_NofB_4,Se_d_r_or_t_h_t_1_st_NofB_5,Se_d_r_or_t_h_t_1_st_NofB_6_m,Se_d_r_or_t_h_t_1_st_NofB_NS,Se_d_r_or_t_h_t_1_st_Total,Se_d_r_or_t_h_t_2_s_NofB_0_ib,Se_d_r_or_t_h_t_2_sts_NofB_1,Se_d_r_or_t_h_t_2_sts_NofB_2,Se_d_r_or_t_h_t_2_sts_NofB_3,Se_d_r_or_t_h_t_2_sts_NofB_4,Se_d_r_or_t_h_t_2_sts_NofB_5,Se_d_r_or_t_h_t_2_st_NofB_6_m,Se_d_r_or_t_h_t_2_sts_NofB_NS,Se_d_r_or_t_h_t_2_sts_Total,Se_d_r_or_t_h_t_Tot_NofB_0_ib,Se_d_r_or_t_h_t_Tot_NofB_1,Se_d_r_or_t_h_t_Tot_NofB_2,Se_d_r_or_t_h_t_Tot_NofB_3,Se_d_r_or_t_h_t_Tot_NofB_4,Se_d_r_or_t_h_t_Tot_NofB_5,Se_d_r_or_t_h_t_Tot_NofB_6_m,Se_d_r_or_t_h_t_Tot_NofB_NS,Se_d_r_or_t_h_t_Tot_Total,Fl_u_a_1_or2_st_bl_NofB_0_ib,Flt_un_at_In_1_or2_s_b_NofB_1,Flt_un_at_In_1_or2_s_b_NofB_2,Flt_un_at_In_1_or2_s_b_NofB_3,Flt_un_at_In_1_or2_s_b_NofB_4,Flt_un_at_In_1_or2_s_b_NofB_5,Fl_un_at_In_1_or2_s_b_NoB_6_m,Flt_u_at_In_1_or2_s_b_NoB_NS,Flt_un_at_In_1_or2_s_b_Total,Flt_un_apt_3_st_bl_NoB_0_ib,Flt_un_apt_In_3_st_bl_NofB_1,Flt_un_apt_In_3_st_bl_NofB_2,Flt_un_apt_In_3_st_bl_NofB_3,Flt_un_apt_In_3_st_bl_NofB_4,Flt_un_apt_In_3_st_bl_NofB_5,Flt_un_apt_In_3_s_bl_NofB_6_m,Flt_un_apt_In_3_st_bl_NofB_NS,Flt_un_apt_In_3_st_bl_Total,Ft_un_ap_4_or_m_s_b_NofB_0_ib,Ft_un_apt_4_or_m_s_b_NofB_1,Ft_un_apt_4_or_m_s_b_NofB_2,Ft_un_apt_4_or_m_s_b_NofB_3,Ft_un_apt_4_or_m_s_b_NofB_4,Ft_un_apt_4_or_m_s_b_NofB_5,Ft_un_apt_4_or_m_s_b_NofB_6_m,Ft_un_apt_4_or_m_s_b_NofB_NS,Ft_un_apt_4_or_m_s_b_Total,Fl_un_at_At_to_a_h_NofB_0_ib,Flt_un_apt_At_to_a_hse_NofB_1,Flt_un_apt_At_to_a_hse_NofB_2,Flt_un_apt_At_to_a_hse_NofB_3,Flt_un_apt_At_to_a_hse_NofB_4,Flt_un_apt_At_to_a_hse_NofB_5,Fl_un_apt_At_to_a_hs_NofB_6_m,Flt_un_apt_At_to_a_hs_NofB_NS,Flt_un_apt_At_to_a_hse_Total,Flt_un_apart_Tot_NofB_0_i_b,Flt_un_apart_Tot_NofB_1,Flt_un_apart_Tot_NofB_2,Flt_un_apart_Tot_NofB_3,Flt_un_apart_Tot_NofB_4,Flt_un_apart_Tot_NofB_5,Flt_un_apart_Tot_NofB_6_or_m,Flt_un_apart_Tot_NofB_NS,Flt_un_apart_Tot_Total,Other_dwelling_NofB_0_i_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dweling_structu_NS_NofB_0_i_b,Dweling_structur_NS_NofB_1,Dweling_structur_NS_NofB_2,Dweling_structur_NS_NofB_3,Dweling_structur_NS_NofB_4,Dweling_structur_NS_NofB_5,Dwelig_struct_NS_NofB_6_or_m,Dweling_structur_NS_NofB_NS,Dweling_structur_NS_Total,Total_NofB_0_i_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total,LGA_NAME11
36070,0,0,11,75,30,8,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,3,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,3,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,42,78,30,8,0,0,161,Pormpuraaw (S)
36150,0,15,50,152,79,18,19,3,336,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,0,3,17,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0,20,0,9,3,5,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,30,73,157,79,18,19,3,379,Quilpie (S)
36250,53,383,2438,16739,18273,3662,538,483,42569,57,431,1427,540,49,3,6,111,2624,31,122,873,1018,24,7,8,38,2121,88,553,2300,1558,73,10,14,149,4745,22,327,553,268,9,0,0,41,1220,0,0,91,88,3,0,0,0,182,0,10,71,33,4,3,0,0,121,0,21,12,3,3,3,0,3,45,22,358,727,392,19,6,0,44,1568,22,113,81,30,11,3,0,19,279,0,3,0,3,4,0,0,0,10,185,1410,5546,18722,18380,3681,552,695,49171,Redland (C)
36300,3,12,50,118,70,14,7,13,287,4,0,3,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,4,11,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,5,0,0,0,0,0,0,4,9,0,0,4,0,0,0,0,0,4,12,16,57,118,70,14,7,21,315,Richmond (S)
36360,76,607,4450,16204,9760,1742,351,634,33824,3,163,556,210,18,10,0,52,1012,0,36,76,53,10,4,3,7,189,3,199,632,263,28,14,3,59,1201,45,495,1405,428,32,0,9,117,2531,12,19,108,27,3,0,0,3,172,3,12,63,37,0,0,0,5,120,4,8,6,0,0,0,0,0,18,64,534,1582,492,35,0,9,125,2841,88,265,149,69,18,0,8,47,644,3,3,8,7,6,0,0,0,27,234,1608,6821,17035,9847,1756,371,865,38537,Rockhampton (R)
36510,25,243,1452,5869,3777,727,175,170,12438,0,37,143,30,3,0,0,12,225,0,3,56,12,0,0,0,0,71,0,40,199,42,3,0,0,12,296,11,62,133,40,3,3,6,10,268,6,12,19,3,0,0,0,3,43,0,3,4,0,0,0,0,0,7,0,3,7,3,0,3,0,0,16,17,80,163,46,3,6,6,13,334,37,80,31,23,10,3,0,17,201,0,0,4,3,0,0,3,0,10,79,443,1849,5983,3793,736,184,212,13279,Scenic Rim (R)
36580,24,145,963,3375,2334,378,110,152,7481,0,0,5,19,8,0,0,3,35,0,0,3,0,0,0,0,0,3,0,0,8,19,8,0,0,3,38,0,25,48,22,4,0,0,3,102,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,48,25,4,0,0,3,105,19,72,57,21,3,3,0,11,186,0,0,0,0,3,0,0,0,3,43,242,1076,3440,2352,381,110,169,7813,Somerset (R)
36630,47,245,1612,5373,2851,451,104,245,10928,0,9,26,21,3,0,0,3,62,0,0,3,3,3,0,0,0,9,0,9,29,24,6,0,0,3,71,8,117,414,85,12,0,0,27,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,8,120,414,85,12,0,0,27,666,26,62,34,19,4,5,0,13,163,3,0,5,6,0,0,0,16,30,84,436,2094,5507,2873,456,104,304,11858,South Burnett (R)
36660,24,210,1612,5647,3395,597,112,193,11790,0,19,161,58,9,0,0,8,255,0,0,4,6,5,0,0,0,15,0,19,165,64,14,0,0,8,270,0,97,441,73,7,3,0,23,644,0,3,3,0,0,0,0,0,6,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,100,447,73,7,3,0,23,653,17,35,18,21,9,3,6,21,130,0,0,3,4,4,4,5,0,20,41,364,2245,5809,3429,607,123,245,12863,Southern Downs (R)
36710,184,1063,6962,40563,33132,5380,984,1055,89323,32,490,3955,2390,61,9,9,225,7171,22,271,1654,2332,158,13,7,111,4568,54,761,5609,4722,219,22,16,336,11739,169,1006,3758,1562,73,11,7,216,6802,13,156,1632,726,15,3,6,55,2606,20,402,1774,1468,56,9,3,75,3807,9,67,43,20,20,6,3,7,175,211,1631,7207,3776,164,29,19,353,13390,193,812,806,222,37,10,3,119,2202,0,7,18,17,6,4,3,0,55,642,4274,20602,49300,33558,5445,1025,1863,116709,Sunshine Coast (R)
36810,123,704,2326,7129,3251,522,148,317,14520,0,35,156,66,9,4,5,11,286,0,0,15,7,4,0,0,0,26,0,35,171,73,13,4,5,11,312,10,172,482,112,6,4,3,63,852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,3,0,0,12,10,178,485,112,6,7,3,63,864,90,216,100,45,18,5,5,42,521,0,6,5,4,0,0,0,4,19,223,1139,3087,7363,3288,538,161,437,16236,Tablelands (R)
36910,62,376,3933,22998,15930,2732,508,680,47219,10,191,894,565,60,10,5,37,1772,0,18,208,183,46,12,4,8,479,10,209,1102,748,106,22,9,45,2251,30,796,3070,929,58,9,3,164,5059,14,3,52,19,3,0,0,4,95,0,22,127,38,9,0,3,6,205,0,7,0,0,5,0,3,0,15,44,828,3249,986,75,9,9,174,5374,37,114,42,50,14,5,0,32,294,0,10,16,7,6,0,8,0,47,153,1537,8342,24789,16131,2768,534,931,55185,Toowoomba (R)
36950,5,25,75,198,103,32,21,33,492,0,0,39,14,5,0,0,4,62,0,7,22,44,7,0,3,5,88,0,7,61,58,12,0,3,9,150,0,10,69,38,5,0,0,4,126,0,0,3,3,0,0,0,0,6,0,4,5,0,0,0,0,0,9,0,0,7,3,0,0,0,0,10,0,14,84,44,5,0,0,4,151,0,6,3,3,0,3,0,5,20,0,0,0,0,0,0,3,0,3,5,52,223,303,120,35,27,51,816,Torres (S)
36960,0,14,94,293,305,92,65,23,886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,25,0,0,0,0,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,25,0,0,0,0,3,42,3,3,7,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,31,126,296,305,92,65,26,944,Torres Strait Island (R)
37010,91,557,3792,23381,17474,2620,480,796,49191,3,99,1297,400,72,14,5,71,1961,11,95,705,515,74,10,4,37,1451,14,194,2002,915,146,24,9,108,3412,101,994,3441,604,47,8,13,262,5470,0,41,756,332,5,0,0,26,1160,5,98,486,402,11,3,4,9,1018,0,13,27,12,0,4,0,4,60,106,1146,4710,1350,63,15,17,301,7708,111,275,93,66,15,4,0,46,610,0,4,13,12,12,0,3,3,47,322,2176,10610,25724,17710,2663,509,1254,60968,Townsville (C)
34830,0,3,12,19,23,0,0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,17,19,23,0,0,3,70,Mapoon (S)
34860,13,84,542,1961,1088,225,57,93,4063,0,3,27,50,35,8,0,0,123,0,0,4,5,0,0,0,0,9,0,3,31,55,35,8,0,0,132,0,17,93,33,5,0,0,9,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,93,33,5,0,0,9,157,7,21,12,13,6,0,0,12,71,3,7,3,8,0,0,0,3,24,23,132,681,2070,1134,233,57,117,4447,Maranoa (R)
35010,146,840,6374,48961,47101,7450,1506,1475,113853,43,758,2965,2117,277,20,8,222,6410,8,138,895,2165,113,20,4,67,3410,51,896,3860,4282,390,40,12,289,9820,49,1061,2524,1205,104,12,10,177,5142,27,99,638,259,14,0,0,29,1066,14,230,486,462,4,3,3,38,1240,3,51,35,21,5,6,3,6,130,93,1441,3683,1947,127,21,16,250,7578,157,619,282,63,28,7,0,132,1288,0,3,9,42,9,4,0,0,67,447,3799,14208,55295,47655,7522,1534,2146,132606,Moreton Bay (R)
35790,0,0,15,156,97,17,3,3,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,58,0,0,0,0,3,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,58,0,0,0,0,3,72,3,10,6,0,0,0,0,4,23,0,0,0,0,0,0,0,0,0,3,21,79,156,97,17,3,10,386,Palm Island (S)
35800,11,32,155,246,121,41,29,19,654,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,9,8,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,17,3,11,6,5,0,0,0,3,28,0,0,0,3,3,0,0,0,6,14,52,169,257,124,41,29,22,708,Paroo (S)
47910,3,18,173,546,183,23,4,8,958,0,19,7,5,0,0,0,0,31,0,0,0,0,3,0,0,0,3,0,19,7,5,3,0,0,0,34,0,5,28,7,0,0,0,3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,28,7,0,0,0,3,43,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,3,42,208,558,186,23,4,25,1049,Tumby Bay (DC)
48540,4,53,615,3922,1124,154,46,111,6029,10,40,548,1672,125,20,11,60,2486,0,3,3,0,0,3,0,0,9,10,43,551,1672,125,23,11,60,2495,3,107,166,41,0,3,3,13,336,0,5,23,0,0,0,0,0,28,0,7,5,0,0,0,0,0,12,0,0,0,0,3,0,0,0,3,3,119,194,41,3,3,3,13,379,6,10,5,7,4,0,0,0,32,0,0,0,0,0,0,0,0,0,23,225,1365,5642,1256,180,60,184,8935,Whyalla (C)
69399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37300,3,6,41,387,177,17,3,12,646,3,0,17,12,3,0,0,0,35,0,23,113,4,3,0,0,5,148,3,23,130,16,6,0,0,5,183,0,3,89,57,5,0,0,4,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,89,57,5,0,0,4,158,3,3,3,3,0,0,3,0,15,0,0,0,0,0,0,0,0,0,9,35,263,463,188,17,6,21,1002,Weipa (T)
37310,47,262,1270,4691,3130,489,120,230,10239,0,8,59,33,15,3,0,0,118,0,3,3,3,3,0,0,3,15,0,11,62,36,18,3,0,3,133,0,49,247,46,7,3,0,23,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6,0,52,247,49,7,3,0,23,381,33,63,26,27,9,3,0,21,182,0,0,3,7,3,0,3,0,16,80,388,1608,4810,3167,498,123,277,10951,Western Downs (R)
37340,37,216,1152,4130,2070,330,79,158,8172,3,7,105,104,19,3,0,12,253,0,12,126,164,22,9,0,15,348,3,19,231,268,41,12,0,27,601,45,178,695,240,15,3,6,45,1227,4,64,108,35,3,0,0,5,219,3,22,37,31,3,0,0,3,99,0,5,0,0,0,0,3,4,12,52,269,840,306,21,3,9,57,1557,97,208,55,62,18,0,10,45,495,0,0,16,5,3,0,0,0,24,189,712,2294,4771,2153,345,98,287,10849,Whitsunday (R)
40250,0,27,92,296,46,4,3,8,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,6,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,6,0,0,0,0,43,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,41,122,302,46,4,3,8,526,Anangu Pitjantjatjara (AC)
40070,3,49,323,376,182,49,19,15,1016,12,250,456,198,21,0,0,24,961,0,97,908,722,87,54,3,35,1906,12,347,1364,920,108,54,3,59,2867,7,278,511,192,16,3,3,26,1036,13,172,550,85,10,0,0,22,852,97,699,1170,263,53,3,0,71,2356,0,5,3,0,0,0,0,0,8,117,1154,2234,540,79,6,3,119,4252,3,4,15,3,3,0,0,0,28,0,3,4,4,0,3,3,0,17,135,1557,3940,1843,372,112,28,193,8180,Adelaide (C)
40120,23,228,1634,6418,3837,708,158,129,13135,0,71,121,59,7,0,3,10,271,0,0,37,25,0,0,0,0,62,0,71,158,84,7,0,3,10,333,0,9,47,24,8,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,9,0,15,47,27,8,0,0,0,97,6,16,5,4,0,4,0,3,38,0,0,7,3,0,0,0,0,10,29,330,1851,6536,3852,712,161,142,13613,Adelaide Hills (DC)
40220,26,148,1358,4800,2050,264,60,98,8804,0,50,178,103,7,0,0,13,351,0,0,16,30,3,0,0,0,49,0,50,194,133,10,0,0,13,400,0,33,99,28,3,0,0,10,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,36,99,28,3,0,0,10,176,13,35,37,21,8,0,5,3,122,0,0,0,0,0,0,0,0,0,39,269,1688,4982,2071,264,65,124,9502,Alexandrina (DC)
40310,3,136,956,4121,2258,224,35,102,7835,4,18,112,186,0,0,0,5,325,0,0,0,3,0,0,0,0,3,4,18,112,189,0,0,0,5,328,0,50,154,56,0,0,0,8,268,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,50,157,56,0,0,0,8,271,8,38,7,10,0,0,0,3,66,0,3,0,3,0,0,0,3,9,15,245,1232,4379,2258,224,35,121,8509,Barossa (DC)
40430,0,39,179,515,199,19,3,14,968,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,25,13,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,25,13,0,3,0,0,41,0,0,4,9,0,0,0,0,13,0,0,0,0,5,0,0,0,5,0,39,208,540,204,22,3,14,1030,Barunga West (DC)
40520,8,57,446,2128,798,80,18,61,3596,0,10,135,79,4,0,0,9,237,0,0,0,0,0,0,0,0,0,0,10,135,79,4,0,0,9,237,0,53,193,17,0,0,0,21,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,193,17,0,0,0,21,284,6,8,18,15,0,0,0,4,51,0,3,0,3,0,0,0,0,6,14,131,792,2242,802,80,18,95,4174,Berri and Barmera (DC)
41560,6,80,809,2732,1133,109,15,77,4961,0,32,107,77,3,3,0,15,237,0,0,3,10,13,0,0,0,26,0,32,110,87,16,3,0,15,263,0,11,45,8,0,0,0,4,68,0,3,0,0,0,0,0,0,3,0,6,11,0,0,0,0,3,20,0,3,0,0,0,0,0,0,3,0,23,56,8,0,0,0,7,94,6,14,16,0,0,0,0,0,36,0,0,0,3,0,3,0,0,6,12,149,991,2830,1149,115,15,99,5360,Copper Coast (DC)
41750,0,15,62,202,90,10,3,7,389,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,7,4,7,3,7,3,0,0,0,24,0,0,0,3,0,0,0,0,3,4,30,65,212,93,10,6,7,427,Elliston (DC)
44060,30,180,2853,15206,5345,712,112,307,24745,8,338,1895,2231,118,6,3,144,4743,3,12,398,675,36,5,0,21,1150,11,350,2293,2906,154,11,3,165,5893,9,538,1907,423,10,0,4,90,2981,0,0,15,3,0,0,0,0,18,0,23,110,14,0,0,0,10,157,0,15,8,3,0,0,0,0,26,9,576,2040,443,10,0,4,100,3182,0,8,0,0,0,0,0,4,12,0,0,0,3,0,0,0,0,3,50,1114,7186,18558,5509,723,119,576,33835,Marion (C)
44210,21,149,600,1611,547,61,27,64,3080,0,3,31,38,10,3,0,0,85,0,3,4,14,3,0,0,0,24,0,6,35,52,13,3,0,0,109,0,0,14,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,14,0,0,0,0,0,17,6,29,20,9,3,0,3,6,76,0,0,3,0,0,0,0,4,7,27,187,672,1672,563,64,30,74,3289,Mid Murray (DC)
37400,3,23,93,199,92,27,16,14,467,0,13,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,13,0,4,10,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,3,17,3,13,4,3,4,3,0,8,38,0,3,0,6,3,0,0,0,12,6,56,107,208,99,30,16,25,547,Winton (S)
40910,22,82,1309,9312,3415,444,72,216,14872,0,56,779,785,58,5,3,35,1721,0,3,94,117,41,0,3,7,265,0,59,873,902,99,5,6,42,1986,13,289,1247,211,7,3,0,57,1827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,12,13,293,1255,211,7,3,0,57,1839,0,0,3,4,0,0,0,0,7,0,3,0,3,0,0,0,0,6,35,437,3440,10432,3521,452,78,315,18710,Campbelltown (C)
41010,4,23,125,700,250,25,6,24,1157,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,22,41,8,0,0,0,5,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,41,8,0,0,0,5,76,9,15,3,5,4,0,0,0,36,0,0,0,3,0,0,0,0,3,13,60,169,716,254,28,6,29,1275,Ceduna (DC)
37550,4,14,28,81,41,3,3,4,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,30,8,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,30,8,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,58,89,41,3,3,4,224,Woorabinda (S)
41060,35,340,5037,18255,5643,714,141,469,30634,12,355,2378,1936,140,13,3,143,4980,3,61,457,983,139,11,7,37,1698,15,416,2835,2919,279,24,10,180,6678,19,580,3249,484,20,3,5,135,4495,0,18,291,5,0,0,0,14,328,0,3,130,44,4,0,0,7,188,3,18,13,6,0,0,0,0,40,22,619,3683,539,24,3,5,156,5051,8,17,32,19,0,4,0,4,84,0,5,3,0,0,3,0,0,11,80,1397,11590,21732,5946,748,156,809,42458,Charles Sturt (C)
41140,0,46,508,1710,793,100,24,37,3218,0,14,29,19,0,0,0,4,66,0,0,0,0,0,0,0,0,0,0,14,29,19,0,0,0,4,66,0,38,22,0,0,0,0,9,69,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,43,29,0,0,0,0,9,81,0,11,5,14,0,0,3,0,33,0,0,0,0,0,0,0,0,0,0,114,571,1743,793,100,27,50,3398,Clare and Gilbert Valleys (DC)
50250,5,16,50,1246,249,22,7,27,1622,0,25,85,32,0,0,5,4,151,0,0,0,19,0,0,0,0,19,0,25,85,51,0,0,5,4,170,0,0,33,0,0,0,0,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,4,37,13,40,9,18,3,0,0,20,103,0,0,0,5,0,0,0,0,5,18,81,177,1320,252,22,12,55,1937,Ashburton (S)
50280,16,97,457,1787,1269,159,32,50,3867,0,14,74,63,3,0,0,10,164,0,16,10,14,0,3,0,0,43,0,30,84,77,3,3,0,10,207,0,3,34,16,0,0,3,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,34,16,0,0,3,0,56,13,32,14,9,0,0,0,10,78,0,0,0,0,0,0,0,0,0,29,162,589,1889,1272,162,35,70,4208,Augusta-Margaret River (S)
37570,0,0,9,31,15,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,31,15,0,0,0,70,Wujal Wujal (S)
37600,0,6,28,101,181,29,0,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,21,3,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,21,3,0,0,0,0,34,17,12,5,4,0,0,0,4,42,0,0,0,0,0,0,0,0,0,17,28,54,108,181,29,0,4,421,Yarrabah (S)
39399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
