lga_code,lga_name,period,number_new_houses,number_new_other_residential_building,number_total_dwellings,value_new_houses_aud000,value_new_other_residential_building_aud000,value_alterations_additions_aud000,value_total_residential_building_aud000,value_non_residential_building_aud000,value_total_building_aud000,id
10050,Albury (C),2014-2015,355,84,440,100576.8,16749.4,17112.6,134438.8,41918.9,176357.7,1
10050,Albury (C),2013-2014,299,59,358,80122.7,19722.5,15654.0,115499.2,86574.4,202073.6,2
10050,Albury (C),2012-2013,182,18,201,51026.3,2602.4,14949.8,68578.4,46926.9,115505.3,3
10110,Armidale Dumaresq (A),2014-2015,41,11,52,12173.2,2444.9,4241.5,18859.6,27327.7,46187.3,4
10110,Armidale Dumaresq (A),2013-2014,75,3,78,17867.8,500.0,3552.4,21920.2,29927.0,51847.2,5
10110,Armidale Dumaresq (A),2012-2013,24,8,32,7053.9,1592.0,7755.1,16401.0,19712.3,36113.3,6
10150,Ashfield (A),2014-2015,10,317,428,2884.8,94742.0,39722.7,137349.5,8966.8,146316.3,7
10550,Bega Valley (A),2013-2014,169,0,170,51056.3,0.0,7247.1,58303.5,147864.3,206167.8,26
10550,Bega Valley (A),2012-2013,141,2,147,41134.2,566.0,10045.3,51745.5,16700.6,68446.0,27
10600,Bellingen (A),2014-2015,22,0,30,4762.5,0.0,2822.5,7585.1,1762.0,9347.1,28
10600,Bellingen (A),2013-2014,21,0,21,5008.2,0.0,2083.5,7091.8,2281.5,9373.2,29
10600,Bellingen (A),2012-2013,18,0,19,5054.8,0.0,2132.8,7187.6,7270.0,14457.6,30
10650,Berrigan (A),2014-2015,43,0,43,12134.9,0.0,2847.5,14982.5,2474.0,17456.4,31
10650,Berrigan (A),2013-2014,31,0,31,7845.5,0.0,1583.6,9429.1,8200.8,17629.8,32
10650,Berrigan (A),2012-2013,30,2,32,7606.2,60.0,826.7,8492.9,3585.4,12078.3,33
10750,Blacktown (C),2014-2015,2455,841,3337,612844.2,140495.1,42836.7,796176.0,356081.5,1152257.4,34
10750,Blacktown (C),2013-2014,1645,1128,2830,387566.4,185046.4,22469.5,595082.4,642209.6,1237291.9,35
10150,Ashfield (A),2013-2014,12,56,72,5256.1,25120.0,18535.3,48911.4,69281.0,118192.4,8
10750,Blacktown (C),2012-2013,1478,684,2189,350463.0,108215.4,20604.7,479283.1,464884.3,944167.4,36
10800,Bland (A),2014-2015,9,0,9,1900.4,0.0,462.9,2363.3,1220.0,3583.3,37
10800,Bland (A),2013-2014,11,0,11,2651.7,0.0,804.2,3455.8,8437.4,11893.2,38
10800,Bland (A),2012-2013,7,5,12,2417.4,955.0,886.9,4259.4,1520.0,5779.4,39
10850,Blayney (A),2014-2015,12,0,12,3924.4,0.0,735.9,4660.3,596.5,5256.8,40
10850,Blayney (A),2013-2014,20,0,20,5415.8,0.0,1996.9,7412.8,5063.4,12476.2,41
10850,Blayney (A),2012-2013,11,0,11,3307.4,0.0,1606.5,4913.9,200.0,5113.9,42
10900,Blue Mountains (C),2014-2015,210,19,235,76742.0,3967.1,26158.4,106867.5,5579.8,112447.4,43
10900,Blue Mountains (C),2013-2014,155,2,179,53589.3,270.0,30296.6,84155.8,32457.6,116613.4,44
10900,Blue Mountains (C),2012-2013,119,44,165,39235.2,6469.0,25473.0,71177.2,32232.8,103410.0,45
10950,Bogan (A),2014-2015,2,0,2,673.0,0.0,282.0,955.0,180.0,1135.0,46
10950,Bogan (A),2013-2014,3,0,3,432.0,0.0,170.0,602.0,290.0,892.0,47
10950,Bogan (A),2012-2013,1,0,1,250.0,0.0,232.0,482.0,1040.0,1522.0,48
11000,Bombala (A),2014-2015,2,0,2,770.0,0.0,261.7,1031.7,170.0,1201.7,49
11000,Bombala (A),2013-2014,4,0,4,1188.9,0.0,352.9,1541.7,235.0,1776.7,50
11000,Bombala (A),2012-2013,3,0,3,498.2,0.0,326.5,824.7,585.0,1409.7,51
11050,Boorowa (A),2014-2015,10,0,10,3157.6,0.0,364.0,3521.6,0.0,3521.6,52
10150,Ashfield (A),2012-2013,7,27,34,1551.0,11700.0,17252.3,30503.3,24551.9,55055.2,9
10200,Auburn (C),2014-2015,209,2207,2424,35616.3,612978.4,6447.5,655042.2,94362.1,749404.4,10
10200,Auburn (C),2013-2014,177,843,1035,32657.4,216393.1,6696.7,255747.2,95161.2,350908.4,11
10200,Auburn (C),2012-2013,132,1061,1224,25273.5,311646.3,13350.3,350270.0,150488.1,500758.1,12
10250,Ballina (A),2014-2015,243,56,305,67470.4,12688.0,14755.6,94914.1,17455.1,112369.2,13
10250,Ballina (A),2013-2014,145,118,268,40459.7,33122.0,13036.4,86618.1,18556.8,105174.9,14
10250,Ballina (A),2012-2013,86,24,111,25272.2,4858.0,11103.0,41233.2,29893.3,71126.5,15
10300,Balranald (A),2014-2015,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,16
10300,Balranald (A),2013-2014,3,0,3,1037.9,0.0,256.5,1294.4,736.0,2030.4,17
10300,Balranald (A),2012-2013,6,0,6,1547.5,0.0,197.3,1744.8,0.0,1744.8,18
10350,Bankstown (C),2014-2015,537,1320,1885,112240.7,303362.3,18893.0,434496.0,96327.5,530823.5,19
10350,Bankstown (C),2013-2014,532,964,1525,120379.7,190386.2,21612.5,332378.4,112224.8,444603.1,20
10350,Bankstown (C),2012-2013,298,537,856,61687.4,111296.1,23910.1,196893.6,329390.4,526284.0,21
10470,Bathurst Regional (A),2014-2015,218,116,336,59608.7,22276.0,6870.4,88755.0,46461.7,135216.7,22
10470,Bathurst Regional (A),2013-2014,225,58,286,55365.1,9559.3,7386.4,72310.8,64516.2,136827.1,23
10470,Bathurst Regional (A),2012-2013,214,64,283,53685.2,11518.6,7495.9,72699.7,89431.4,162131.0,24
10550,Bega Valley (A),2014-2015,158,18,179,49536.1,3640.0,9273.7,62449.7,20128.7,82578.5,25
11050,Boorowa (A),2013-2014,6,0,6,1381.8,0.0,460.4,1842.1,0.0,1842.1,53
11050,Boorowa (A),2012-2013,4,0,4,886.0,0.0,153.2,1039.2,782.0,1821.2,54
11100,Botany Bay (C),2014-2015,63,1429,1492,16169.2,385120.9,7705.5,408995.6,290584.4,699580.0,55
11100,Botany Bay (C),2013-2014,40,2002,2042,9483.1,412289.9,5319.7,427092.7,251083.5,678176.2,56
11100,Botany Bay (C),2012-2013,64,521,591,15813.7,84739.8,2916.8,103470.3,185836.9,289307.2,57
11150,Bourke (A),2014-2015,5,4,9,1275.7,1553.6,132.0,2961.3,929.4,3890.7,58
11150,Bourke (A),2013-2014,3,0,3,959.0,0.0,295.5,1254.5,1538.1,2792.6,59
11150,Bourke (A),2012-2013,12,0,12,4476.3,0.0,125.6,4601.9,622.2,5224.1,60
11200,Brewarrina (A),2014-2015,0,0,0,0.0,0.0,0.0,0.0,50.0,50.0,61
11200,Brewarrina (A),2013-2014,7,3,11,3344.0,1293.7,90.0,4727.7,2840.0,7567.7,62
11200,Brewarrina (A),2012-2013,2,4,6,864.5,1265.3,0.0,2129.8,0.0,2129.8,63
11250,Broken Hill (C),2014-2015,8,0,8,1836.3,0.0,1818.7,3655.0,8931.1,12586.2,64
11250,Broken Hill (C),2013-2014,13,38,51,2829.4,4000.0,2738.5,9568.0,9931.1,19499.1,65
11250,Broken Hill (C),2012-2013,13,8,21,3318.0,1600.0,1914.4,6832.4,1937.4,8769.8,66
11300,Burwood (A),2014-2015,27,195,222,8385.9,52255.6,7064.1,67705.6,15078.8,82784.4,67
11730,Clarence Valley (A),2013-2014,111,2,114,25767.7,386.0,8115.8,34269.5,4781.8,39051.3,98
11730,Clarence Valley (A),2012-2013,122,22,148,26782.5,5268.4,8634.4,40685.3,24218.7,64904.0,99
11750,Cobar (A),2014-2015,2,0,2,220.0,0.0,385.8,605.8,1337.6,1943.4,100
11750,Cobar (A),2013-2014,2,0,2,434.0,0.0,634.6,1068.6,90.0,1158.6,101
11750,Cobar (A),2012-2013,8,2,10,2822.5,341.0,232.6,3396.1,240.0,3636.1,102
11800,Coffs Harbour (C),2014-2015,292,81,381,85950.9,20284.0,14069.9,120304.9,45473.0,165777.8,103
11800,Coffs Harbour (C),2013-2014,227,51,282,60534.6,10501.6,13536.1,84572.3,40780.2,125352.5,104
11800,Coffs Harbour (C),2012-2013,208,44,257,57612.7,11262.0,12444.9,81319.6,92442.3,173761.9,105
11860,Conargo (A),2014-2015,2,0,2,531.5,0.0,230.0,761.5,0.0,761.5,106
11860,Conargo (A),2013-2014,2,0,2,498.0,0.0,0.0,498.0,468.0,966.0,107
11860,Conargo (A),2012-2013,1,0,1,282.3,0.0,40.0,322.3,59.7,382.0,108
12000,Coolamon (A),2014-2015,20,0,22,5242.6,0.0,627.9,5870.5,1758.0,7628.5,109
12000,Coolamon (A),2013-2014,23,0,24,6444.0,0.0,704.2,7148.3,1530.0,8678.3,110
12000,Coolamon (A),2012-2013,12,0,13,2438.3,0.0,628.8,3067.0,460.0,3527.1,111
12050,Cooma-Monaro (A),2014-2015,16,11,27,4315.5,2000.0,2213.9,8529.3,1941.0,10470.3,112
12050,Cooma-Monaro (A),2013-2014,17,0,18,3524.9,0.0,2636.9,6161.8,5180.0,11341.8,113
12050,Cooma-Monaro (A),2012-2013,17,6,23,3729.4,1040.0,1451.0,6220.5,6648.6,12869.1,114
12150,Coonamble (A),2014-2015,0,0,0,0.0,0.0,0.0,0.0,2089.1,2089.1,115
12150,Coonamble (A),2013-2014,1,0,1,80.0,0.0,175.0,255.0,190.0,445.0,116
12150,Coonamble (A),2012-2013,6,17,23,2243.7,3423.4,0.0,5667.1,2500.0,8167.1,117
12200,Cootamundra (A),2014-2015,10,0,10,2375.0,0.0,1906.0,4280.9,4755.5,9036.4,118
12200,Cootamundra (A),2013-2014,28,2,30,6367.2,410.0,1690.7,8467.9,3299.7,11767.6,119
12200,Cootamundra (A),2012-2013,29,0,30,5470.4,0.0,1989.2,7459.6,1642.6,9102.1,120
12300,Corowa Shire (A),2014-2015,52,2,54,12130.4,225.1,3210.1,15565.6,11290.0,26855.6,121
12300,Corowa Shire (A),2013-2014,42,0,42,10955.3,0.0,1164.5,12119.8,3582.4,15702.2,122
12300,Corowa Shire (A),2012-2013,54,4,58,12108.7,563.4,984.8,13656.9,4360.0,18016.9,123
12350,Cowra (A),2014-2015,28,2,31,7094.8,400.0,1667.9,9162.7,2382.9,11545.6,124
12350,Cowra (A),2013-2014,22,0,22,5277.1,0.0,1953.0,7230.0,7531.4,14761.5,125
11300,Burwood (A),2013-2014,13,754,768,6535.4,227762.7,9849.9,244148.0,67098.7,311246.7,68
12350,Cowra (A),2012-2013,20,0,20,4693.0,0.0,1398.9,6091.9,906.2,6998.1,126
12500,Deniliquin (A),2014-2015,11,0,11,3118.3,0.0,2028.8,5147.1,16470.5,21617.6,127
12500,Deniliquin (A),2013-2014,11,0,11,3318.2,0.0,781.3,4099.5,240.5,4340.0,128
12500,Deniliquin (A),2012-2013,15,0,15,4508.7,0.0,779.9,5288.5,1680.0,6968.5,129
12600,Dubbo (C),2014-2015,282,58,354,75907.0,9779.1,4934.6,90620.6,51448.1,142068.7,130
12600,Dubbo (C),2013-2014,261,112,379,70914.3,18549.0,3087.2,92550.4,103388.7,195939.2,131
11300,Burwood (A),2012-2013,13,58,88,4350.3,26060.9,6556.0,36967.2,57380.3,94347.5,69
11350,Byron (A),2014-2015,180,24,221,51449.2,14592.0,15223.0,81264.2,117358.4,198622.7,70
11350,Byron (A),2013-2014,124,42,177,37824.8,9291.0,14318.8,61434.6,17140.4,78575.1,71
11350,Byron (A),2012-2013,103,8,118,30417.1,1651.2,11348.2,43416.5,5853.5,49270.0,72
11400,Cabonne (A),2014-2015,25,0,25,8478.5,0.0,2802.9,11281.4,6147.0,17428.4,73
11400,Cabonne (A),2013-2014,41,2,43,11718.7,350.0,2650.2,14718.9,6155.7,20874.6,74
11400,Cabonne (A),2012-2013,36,6,42,9611.1,1200.0,3494.8,14305.9,8079.1,22385.0,75
11450,Camden (A),2014-2015,1913,55,1969,549904.6,13602.7,9228.6,572735.9,302133.8,874869.7,76
11450,Camden (A),2013-2014,1452,81,1533,406710.8,14366.8,7059.0,428136.6,111159.5,539296.1,77
11450,Camden (A),2012-2013,1212,90,1454,322536.2,15657.0,7052.0,345245.2,158690.9,503936.0,78
11500,Campbelltown (C),2014-2015,853,665,1523,209994.6,130673.4,11425.2,352093.3,106471.3,458564.6,79
11500,Campbelltown (C),2013-2014,616,395,1017,149327.6,78317.6,17262.4,244907.5,169924.2,414831.8,80
11500,Campbelltown (C),2012-2013,441,466,917,107084.0,75146.8,13452.4,195683.2,135828.0,331511.2,81
11520,Canada Bay (A),2014-2015,72,411,492,32524.6,144165.4,38788.7,215478.7,42327.1,257805.8,82
11520,Canada Bay (A),2013-2014,58,302,394,34143.7,109420.0,54570.9,198134.7,50941.8,249076.5,83
11520,Canada Bay (A),2012-2013,42,1289,1331,21329.5,358141.1,33422.1,412892.7,61320.6,474213.3,84
11550,Canterbury (C),2014-2015,156,1433,1595,42007.6,386254.3,26330.8,454592.7,79433.9,534026.7,85
11550,Canterbury (C),2013-2014,126,1085,1215,33471.0,251976.8,29222.4,314670.3,41514.7,356184.9,86
11550,Canterbury (C),2012-2013,115,542,671,28383.3,112868.7,28415.7,169667.6,38152.5,207820.1,87
11600,Carrathool (A),2014-2015,8,0,8,2154.0,0.0,184.2,2338.2,960.0,3298.2,88
11600,Carrathool (A),2013-2014,3,0,3,1000.0,0.0,218.3,1218.3,7990.0,9208.3,89
11600,Carrathool (A),2012-2013,3,0,3,475.7,0.0,140.4,616.1,710.0,1326.1,90
11700,Central Darling (A),2014-2015,1,0,1,108.3,0.0,1226.7,1335.0,906.9,2241.9,91
11700,Central Darling (A),2013-2014,4,0,4,197.2,0.0,57.5,254.7,515.7,770.4,92
11700,Central Darling (A),2012-2013,3,6,9,1032.2,1664.1,20.0,2716.4,350.0,3066.4,93
11720,Cessnock (C),2014-2015,262,33,300,59900.6,5841.3,10304.1,76046.1,19245.3,95291.3,94
11720,Cessnock (C),2013-2014,374,120,496,84745.7,21024.6,11355.5,117125.7,37314.9,154440.6,95
11720,Cessnock (C),2012-2013,314,53,369,69564.5,7173.5,7076.0,83814.1,17007.2,100821.4,96
11730,Clarence Valley (A),2014-2015,134,2,137,30452.9,196.4,9340.3,39989.7,5421.7,45411.3,97
12600,Dubbo (C),2012-2013,189,57,247,49193.6,9529.8,4308.4,63031.7,24677.7,87709.4,132
12700,Dungog (A),2014-2015,47,2,49,14131.5,175.0,2680.1,16986.6,470.0,17456.6,133
12700,Dungog (A),2013-2014,42,0,42,12234.0,0.0,2123.1,14357.1,624.6,14981.7,134
12700,Dungog (A),2012-2013,25,0,25,7757.3,0.0,1435.7,9193.0,309.8,9502.8,135
12750,Eurobodalla (A),2014-2015,194,16,211,58804.0,2180.0,14226.2,75210.2,38799.5,114009.8,136
12750,Eurobodalla (A),2013-2014,174,41,215,52685.8,7508.5,10998.8,71193.1,14641.1,85834.2,137
12750,Eurobodalla (A),2012-2013,114,16,131,32283.0,4263.7,8669.0,45215.7,4593.1,49808.8,138
12850,Fairfield (C),2014-2015,651,224,893,118464.8,51390.2,11627.0,181482.1,90796.3,272278.4,139
12850,Fairfield (C),2013-2014,418,313,749,74504.7,51936.0,9550.9,135991.6,201595.2,337586.8,140
12850,Fairfield (C),2012-2013,426,51,502,83839.1,10005.8,9665.6,103510.4,60779.3,164289.7,141
12900,Forbes (A),2014-2015,12,0,12,4090.2,0.0,1383.7,5474.0,22528.8,28002.8,142
12900,Forbes (A),2013-2014,13,0,13,3935.4,0.0,1762.7,5698.0,4020.0,9718.0,143
12900,Forbes (A),2012-2013,12,2,14,2730.8,270.0,1847.2,4848.1,2880.0,7728.1,144
12950,Gilgandra (A),2014-2015,7,0,7,2181.1,0.0,260.4,2441.5,338.0,2779.5,145
12950,Gilgandra (A),2013-2014,5,0,5,1468.4,0.0,180.2,1648.6,360.0,2008.6,146
12950,Gilgandra (A),2012-2013,3,0,3,633.5,0.0,361.8,995.3,785.5,1780.8,147
13010,Glen Innes Severn (A),2014-2015,27,0,29,6478.9,0.0,1317.7,7796.6,454.6,8251.2,148
13010,Glen Innes Severn (A),2013-2014,23,14,37,5337.9,1550.0,1915.6,8803.6,950.0,9753.6,149
13010,Glen Innes Severn (A),2012-2013,26,4,31,4797.7,592.2,956.8,6346.7,920.0,7266.7,150
13050,Gloucester (A),2014-2015,20,0,22,5500.2,0.0,478.6,5978.8,910.0,6888.8,151
13050,Gloucester (A),2013-2014,34,0,35,9812.5,0.0,1051.3,10863.8,1670.9,12534.7,152
13050,Gloucester (A),2012-2013,37,0,38,10616.0,0.0,1908.4,12524.4,5508.4,18032.8,153
13100,Gosford (C),2014-2015,366,443,817,93043.3,88712.5,53765.7,235521.5,116575.1,352096.7,154
13100,Gosford (C),2013-2014,302,326,644,73089.1,74763.9,48799.5,196652.5,95235.4,291887.9,155
13100,Gosford (C),2012-2013,237,96,347,70408.1,16560.6,41827.3,128795.9,86875.1,215671.0,156
13310,Goulburn Mulwaree (A),2014-2015,165,12,178,39191.4,1655.0,5992.7,46839.1,29108.3,75947.5,157
13310,Goulburn Mulwaree (A),2013-2014,115,4,120,27026.2,530.0,2851.0,30407.2,4249.4,34656.6,158
13310,Goulburn Mulwaree (A),2012-2013,128,15,143,27651.3,1810.0,4009.7,33471.0,27085.1,60556.1,159
13320,Great Lakes (A),2014-2015,136,53,190,36138.9,13429.9,7652.8,57221.5,40217.8,97439.3,160
13320,Great Lakes (A),2013-2014,118,6,147,28622.4,1194.7,9290.8,39107.9,4532.6,43640.5,161
13320,Great Lakes (A),2012-2013,105,12,117,27373.5,2388.5,7363.4,37125.4,7487.0,44612.5,162
13340,Greater Hume Shire (A),2014-2015,51,6,57,12793.3,1589.6,2508.6,16891.5,2590.2,19481.7,163
13340,Greater Hume Shire (A),2013-2014,41,8,51,11305.1,1120.0,2078.7,14503.8,9144.2,23648.0,164
13340,Greater Hume Shire (A),2012-2013,41,2,43,9839.2,260.0,2717.3,12816.5,4233.4,17049.9,165
13380,Greater Taree (C),2014-2015,193,22,216,50165.9,3546.5,6488.9,60201.3,20019.3,80220.6,166
13380,Greater Taree (C),2013-2014,163,20,185,41440.1,3895.0,4934.8,50270.0,23523.9,73793.9,167
13380,Greater Taree (C),2012-2013,134,8,148,36880.8,1303.5,4828.6,43012.9,21659.3,64672.2,168
13450,Griffith (C),2014-2015,78,2,80,24591.8,424.9,3423.9,28440.6,26587.0,55027.6,169
13450,Griffith (C),2013-2014,18,0,57,7324.1,0.0,16565.2,23889.3,7032.3,30921.6,170
13450,Griffith (C),2012-2013,13,3,19,3859.3,450.0,11435.6,15744.9,13378.3,29123.2,171
13500,Gundagai (A),2014-2015,4,0,4,1262.4,0.0,344.2,1606.6,150.0,1756.6,172
13500,Gundagai (A),2013-2014,10,0,10,2796.6,0.0,335.6,3132.2,171.0,3303.2,173
13500,Gundagai (A),2012-2013,5,0,5,1128.7,0.0,511.2,1639.9,1465.8,3105.6,174
13550,Gunnedah (A),2014-2015,45,3,49,14599.5,600.0,1958.2,17157.7,2416.0,19573.7,175
13550,Gunnedah (A),2013-2014,61,0,62,18389.1,0.0,1702.0,20091.2,4059.7,24150.9,176
13550,Gunnedah (A),2012-2013,91,12,105,26114.5,2006.0,1918.9,30039.4,10438.5,40478.0,177
13650,Guyra (A),2014-2015,23,10,34,5411.9,1188.5,506.3,7106.7,170.0,7276.7,178
13650,Guyra (A),2013-2014,24,0,24,5811.0,0.0,92.5,5903.5,0.0,5903.5,179
13650,Guyra (A),2012-2013,8,0,8,2082.4,0.0,300.1,2382.6,620.0,3002.6,180
13660,Gwydir (A),2014-2015,11,0,11,2211.2,0.0,132.8,2344.0,6657.6,9001.6,181
13660,Gwydir (A),2013-2014,12,0,12,3083.7,0.0,310.3,3394.1,858.5,4252.6,182
13660,Gwydir (A),2012-2013,10,0,10,2707.4,0.0,500.0,3207.4,6578.5,9785.9,183
13700,Harden (A),2014-2015,7,0,7,1806.5,0.0,305.3,2111.8,1882.5,3994.3,184
13700,Harden (A),2013-2014,10,0,10,2148.4,0.0,869.5,3017.9,14440.0,17457.9,185
13700,Harden (A),2012-2013,6,0,6,1002.0,0.0,571.9,1573.9,1163.3,2737.2,186
13800,Hawkesbury (C),2014-2015,205,20,235,70559.7,3897.4,15626.1,90083.2,28718.6,118801.8,187
13800,Hawkesbury (C),2013-2014,165,32,204,57660.0,5806.0,8634.6,72100.5,42027.2,114127.7,188
13800,Hawkesbury (C),2012-2013,139,14,352,37452.3,2372.5,9919.2,49744.0,94834.9,144578.9,189
13850,Hay (A),2014-2015,4,0,4,882.8,0.0,1212.6,2095.4,30580.4,32675.8,190
13850,Hay (A),2013-2014,3,0,3,626.5,0.0,496.0,1122.5,120.0,1242.5,191
13850,Hay (A),2012-2013,2,0,2,387.8,0.0,282.7,670.5,0.0,670.5,192
13950,Holroyd (C),2014-2015,245,676,929,66370.3,149923.9,7674.7,223968.9,80270.1,304239.0,193
13950,Holroyd (C),2013-2014,269,326,613,61257.7,69768.0,6945.3,137970.9,109571.5,247542.5,194
13950,Holroyd (C),2012-2013,214,188,415,57388.1,44412.1,7369.8,109169.9,23262.8,132432.7,195
14000,Hornsby (A),2014-2015,346,1550,1905,108611.7,350278.9,53971.3,512861.9,85087.0,597948.9,196
14000,Hornsby (A),2013-2014,238,919,1164,84843.9,196555.7,43194.7,324594.3,95243.3,419837.6,197
14000,Hornsby (A),2012-2013,209,321,542,74891.0,77499.5,46238.7,198629.2,128187.7,326816.9,198
14100,Hunters Hill (A),2014-2015,7,13,21,3125.8,3934.0,17964.6,25024.3,2499.1,27523.5,199
14100,Hunters Hill (A),2013-2014,12,11,61,12582.4,6063.6,12544.1,31190.0,380.0,31570.0,200
14100,Hunters Hill (A),2012-2013,10,66,76,7750.4,20400.0,11762.9,39913.3,2908.0,42821.3,201
14150,Hurstville (C),2014-2015,157,353,516,48877.9,89366.8,14117.2,152362.0,118863.1,271225.1,202
14150,Hurstville (C),2013-2014,103,914,1023,30864.7,244520.1,16449.8,291834.6,73918.9,365753.5,203
14150,Hurstville (C),2012-2013,110,167,282,33677.9,38083.5,9280.9,81042.3,23546.3,104588.6,204
14200,Inverell (A),2014-2015,54,4,72,14863.2,758.4,2699.3,18320.9,12698.5,31019.4,205
14200,Inverell (A),2013-2014,20,0,20,5230.2,0.0,1915.4,7145.6,8284.6,15430.2,206
14200,Inverell (A),2012-2013,33,8,41,8213.8,1289.6,2204.1,11707.5,4119.5,15827.0,207
14250,Jerilderie (A),2014-2015,3,0,3,818.2,0.0,296.0,1114.2,328.0,1442.2,208
14250,Jerilderie (A),2013-2014,1,0,1,411.0,0.0,163.5,574.5,50.0,624.5,209
14250,Jerilderie (A),2012-2013,1,0,1,350.0,0.0,104.0,454.0,1209.6,1663.6,210
14300,Junee (A),2014-2015,13,0,13,3491.0,0.0,1120.4,4611.4,328.0,4939.4,211
14300,Junee (A),2013-2014,16,0,16,3460.0,0.0,874.8,4334.8,1798.0,6132.8,212
14300,Junee (A),2012-2013,19,2,21,3638.9,300.0,1118.9,5057.8,256.0,5313.8,213
14350,Kempsey (A),2014-2015,84,10,95,19035.8,2545.6,4384.5,25965.8,37638.0,63603.8,214
14350,Kempsey (A),2013-2014,71,0,71,16425.5,0.0,3277.7,19703.2,48017.8,67721.0,215
14350,Kempsey (A),2012-2013,54,2,57,13917.4,400.0,2606.7,16924.1,18316.4,35240.4,216
14400,Kiama (A),2014-2015,13,31,45,5610.0,12035.0,7217.2,24862.2,3451.0,28313.2,217
14400,Kiama (A),2013-2014,22,39,61,7437.8,13383.5,4805.9,25627.2,1329.0,26956.2,218
14400,Kiama (A),2012-2013,15,0,15,4404.4,0.0,5537.3,9941.7,15316.0,25257.7,219
14450,Kogarah (C),2014-2015,94,83,181,57200.6,21941.0,22180.8,101322.4,57738.0,159060.4,220
14450,Kogarah (C),2013-2014,77,471,565,39689.8,120579.8,22576.2,182845.8,40258.4,223104.2,221
14450,Kogarah (C),2012-2013,74,108,184,44982.0,29627.8,19467.1,94076.9,37517.2,131594.2,222
14500,Ku-ring-gai (A),2014-2015,166,345,519,96822.1,105725.8,74865.6,277413.5,77959.1,355372.6,223
14500,Ku-ring-gai (A),2013-2014,127,728,858,68422.3,182621.9,80595.2,331639.4,57377.0,389016.4,224
14500,Ku-ring-gai (A),2012-2013,122,488,611,68423.3,121892.7,78602.1,268918.0,84987.2,353905.2,225
14550,Kyogle (A),2014-2015,27,3,31,5068.8,325.0,1627.3,7021.1,425.0,7446.1,226
14550,Kyogle (A),2013-2014,26,0,26,4383.9,0.0,1139.7,5523.6,1085.0,6608.6,227
14550,Kyogle (A),2012-2013,17,2,19,3055.6,300.0,566.5,3922.1,237.0,4159.1,228
14600,Lachlan (A),2014-2015,6,2,8,2063.0,531.7,435.7,3030.4,436.0,3466.4,229
14600,Lachlan (A),2013-2014,5,0,5,1406.7,0.0,484.7,1891.4,1248.5,3139.9,230
14600,Lachlan (A),2012-2013,8,3,11,2306.5,600.0,765.7,3672.2,8648.3,12320.5,231
14650,Lake Macquarie (C),2014-2015,823,287,1117,244041.8,50084.5,46572.4,340698.7,132357.4,473056.1,232
14650,Lake Macquarie (C),2013-2014,688,335,1031,202659.1,64107.0,39973.3,306739.4,72338.7,379078.0,233
14650,Lake Macquarie (C),2012-2013,610,187,807,178494.8,31853.4,45389.3,255737.5,84981.5,340719.1,234
14700,Lane Cove (A),2014-2015,37,749,786,24928.6,223746.7,29965.0,278640.3,32315.0,310955.3,235
14700,Lane Cove (A),2013-2014,52,895,952,24320.8,233139.9,27248.1,284708.8,12407.2,297116.0,236
14700,Lane Cove (A),2012-2013,30,339,370,18352.0,71953.1,32217.1,122522.2,7194.1,129716.3,237
14750,Leeton (A),2014-2015,29,0,29,10521.7,0.0,1179.3,11700.9,5569.5,17270.4,238
14750,Leeton (A),2013-2014,56,0,56,15382.6,0.0,2110.1,17492.7,8741.3,26234.0,239
14750,Leeton (A),2012-2013,18,2,20,5145.2,350.0,1167.2,6662.4,2858.7,9521.1,240
14800,Leichhardt (A),2014-2015,11,119,142,4298.5,58863.0,24853.2,88014.7,24978.9,112993.6,241
14800,Leichhardt (A),2013-2014,9,56,65,5630.1,16800.0,21124.3,43554.4,15435.0,58989.4,242
14800,Leichhardt (A),2012-2013,8,217,225,2410.0,84229.0,10663.0,97302.0,6780.0,104082.0,243
14850,Lismore (C),2014-2015,69,0,71,16428.9,0.0,2014.9,18443.8,19494.9,37938.7,244
14850,Lismore (C),2013-2014,64,8,76,15174.1,850.0,2654.1,18678.3,110071.5,128749.8,245
14850,Lismore (C),2012-2013,78,4,82,17482.5,700.0,2315.5,20498.0,18164.9,38662.9,246
14870,Lithgow (C),2014-2015,92,0,94,24484.2,0.0,3255.0,27739.2,12278.3,40017.5,247
14870,Lithgow (C),2013-2014,83,13,100,23035.7,2077.3,3287.6,28400.6,11725.9,40126.5,248
14870,Lithgow (C),2012-2013,96,2,100,26484.4,180.0,5951.9,32616.2,19639.0,52255.2,249
14900,Liverpool (C),2014-2015,1329,850,2194,370388.8,183838.2,21253.7,575480.7,190436.7,765917.4,250
14900,Liverpool (C),2013-2014,1279,903,2194,334212.1,204510.4,10193.3,548915.8,163619.6,712535.4,251
14900,Liverpool (C),2012-2013,1049,161,1224,255638.3,34960.5,8934.6,299533.4,329321.4,628854.9,252
14920,Liverpool Plains (A),2014-2015,10,0,10,2614.8,0.0,1273.1,3887.8,535.4,4423.3,253
14920,Liverpool Plains (A),2013-2014,12,0,12,3029.9,0.0,654.0,3683.9,925.6,4609.5,254
14920,Liverpool Plains (A),2012-2013,5,0,5,1055.1,0.0,888.7,1943.8,150.0,2093.8,255
